id,model_id,create_uid,write_uid,name,domain_force,active,perm_read,perm_write,perm_create,perm_unlink,global,create_date,write_date
1,101,1,1,res.users.log per user,"[('create_uid','=', user.id)]",t,f,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
2,90,1,1,res.partner company,"['|', '|', ('partner_share', '=', False), ('company_id', 'parent_of', company_ids), ('company_id', '=', False)]",t,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
3,90,1,1,res_partner: portal/public: read access on my commercial partner,"[('id', 'child_of', user.commercial_partner_id.id)]",t,t,f,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
4,36,1,1,Defaults: alter personal defaults,"[('user_id','=',user.id)]",t,f,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
5,36,1,1,Defaults: alter all defaults,"[(1,'=',1)]",t,f,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
6,14,1,1,ir.ui.view_custom rule,"[('user_id','=',user.id)]",t,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
7,93,1,1,Partner bank company rule,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
8,97,1,1,multi-company currency rate rule,"['|', ('company_id', 'parent_of', company_ids), ('company_id', '=', False)]",t,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
9,105,1,1,change user password rule,"[('create_uid', '=', user.id)]",t,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
10,35,1,1,ir.filters.admin.all.rights,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
11,35,1,1,ir.filter: owner or global,"[('user_ids','in',[False,user.id])]",t,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
12,35,1,1,ir.filter: portal/public,"[('user_ids', 'in', user.ids)]",t,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
13,98,1,1,company rule portal,"[('id','in', company_ids)]",t,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
14,98,1,1,company rule employee,"[('id','in', company_ids)]",t,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
15,98,1,1,company rule public,"[('id','in', company_ids)]",t,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
16,98,1,1,company rule erp manager,"[(1,'=',1)]",t,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
17,103,1,1,users can only access their own id check,"[('create_uid', '=', user.id)]",t,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
18,102,1,1,user rule,"['|', ('share', '=', False), ('company_ids', 'in', company_ids)]",t,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
19,102,1,1,portal user access,"[('commercial_partner_id', '=', user.commercial_partner_id.id)]",t,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
20,106,1,1,change own password,"[('create_uid', '=', user.id)]",t,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
21,110,1,1,Administrators can access all User Settings.,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
22,110,1,1,res.users.settings: access their own entries,"[('user_id', '=', user.id)]",t,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
23,107,1,1,Public users can't interact with keys at all,"[(0, '=', 1)]",t,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
24,107,1,1,Users can read and delete their own keys,"[('user_id', '=', user.id)]",t,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
25,107,1,1,Administrators can view user keys to revoke them,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
26,28,1,1,Users can modify or delete embedded actions that they have created or that are shared,"[('user_id', 'in', [user.id, False])]",t,f,t,f,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
27,28,1,1,Admins have all the rights on embedded actions,"[(1, '=', 1)]",t,f,t,f,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
28,113,1,1,Users can read only their own devices,"[('user_id', '=', user.id)]",t,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
29,113,1,1,Administrators can read all devices,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
30,112,1,1,Users can read only their own device logs,"[('user_id', '=', user.id)]",t,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
31,112,1,1,Administrators can read all device logs,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
32,75,1,1,properties.base.definition: system all access,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
33,127,1,1,res.users.settings.embedded.action: access their own entries,"[('user_setting_id.user_id', '=', user.id)]",t,t,t,t,t,f,2026-03-18 04:59:16.30462,2026-03-18 04:59:16.30462
34,127,1,1,Administrators can access all User Settings embedded actions,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 04:59:16.30462,2026-03-18 04:59:16.30462
39,140,1,1,Passkeys: Users can only access own Passkeys,"[('create_uid', '=', user.id)]",t,t,t,t,t,f,2026-03-18 04:59:23.283863,2026-03-18 04:59:23.283863
40,141,1,1,Passkeys: Users can only modify their own Passkey creation requests,"[('create_uid', '=', user.id)]",t,t,t,t,t,f,2026-03-18 04:59:23.283863,2026-03-18 04:59:23.283863
41,140,1,1,Passkeys: Admins can view and delete other peoples Passkeys,"[(1, '=', 1)]",t,t,f,f,t,f,2026-03-18 04:59:23.283863,2026-03-18 04:59:23.283863
42,146,1,1,User IAP Account,"['|', ('company_ids', '=', False), ('company_ids', 'in', company_ids)]",t,t,t,t,t,f,2026-03-18 04:59:24.548725,2026-03-18 04:59:24.548725
43,156,1,1,resource.calendar.leaves: employee reads own or global,"['|', ('resource_id', '=', False), ('resource_id.user_id', 'in', [False, user.id])]",t,t,f,f,f,f,2026-03-18 05:03:37.19095,2026-03-18 05:03:37.19095
44,156,1,1,resource.calendar.leaves: employee modifies own,"[('resource_id', '!=', False), ('resource_id.user_id', 'in', [False, user.id])]",t,f,t,t,t,f,2026-03-18 05:03:37.19095,2026-03-18 05:03:37.19095
45,156,1,1,resource.calendar.leaves: admin modifies global,"[('resource_id', '=', False)]",t,f,t,t,t,f,2026-03-18 05:03:37.19095,2026-03-18 05:03:37.19095
46,158,1,1,resource.resource multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-03-18 05:03:37.19095,2026-03-18 05:03:37.19095
47,156,1,1,resource.calendar.leaves: multi-company rule,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-03-18 05:03:37.19095,2026-03-18 05:03:37.19095
48,228,1,1,discuss.channel: can access channels (as member or as group allowed),"\n                [\n                    ""|"",\n                        ""&"",\n                            (""channel_type"", ""!="", ""channel""),\n                            ""|"",\n                                (""is_member"", ""="", True),\n                                (""parent_channel_id.is_member"", ""="", True),\n                        ""&"",\n                            (""channel_type"", ""="", ""channel""),\n                            ""|"",\n                                (""group_public_id"", ""="", False),\n                                (""group_public_id"", ""in"", user.all_group_ids.ids),\n                ]\n            ",t,t,t,t,t,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
49,228,1,1,discuss.channel: admin full access,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
50,226,1,1,discuss.channel.member: access their own entries,"\n                [\n                    ('is_self', '=', True),\n                    ""|"",\n                        (""channel_id.channel_type"", ""!="", ""channel""),\n                        ""|"",\n                            (""channel_id.group_public_id"", ""="", False),\n                            (""channel_id.group_public_id"", ""in"", user.all_group_ids.ids),\n                ]\n            ",t,f,t,f,t,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
84,433,1,1,All Salesteam,"[(1,'=',1)]",t,t,t,t,t,f,2026-03-18 05:03:54.972867,2026-03-18 05:03:54.972867
85,433,1,1,Sales Team multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-03-18 05:03:54.972867,2026-03-18 05:03:54.972867
86,442,1,1,\n            Product fetch image wizard: access only your own wizard\n        ,"[('create_uid', '=', user.id)]",t,t,t,t,t,t,2026-03-18 05:03:57.390296,2026-03-18 05:03:57.390296
88,458,1,1,Access providers in own companies only,"[('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-03-18 05:04:02.10459,2026-03-18 05:04:02.10459
51,226,1,1,discuss.channel.member: read members of accessible channels,"\n                [\n                    ""|"",\n                        ""&"",\n                            (""channel_id.channel_type"", ""!="", ""channel""),\n                            ""|"",\n                                (""channel_id.is_member"", ""="", True),\n                                (""channel_id.parent_channel_id.is_member"", ""="", True),\n                        ""&"",\n                            (""channel_id.channel_type"", ""="", ""channel""),\n                            ""|"",\n                                (""channel_id.group_public_id"", ""="", False),\n                                (""channel_id.group_public_id"", ""in"", user.all_group_ids.ids),\n                ]\n            ",t,t,f,f,f,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
52,226,1,1,discuss.channel.member: can join group restricted channels when group is matching,"\n                [\n                    ('is_self', '=', True),\n                    ('channel_id.channel_type', '=', 'channel'),\n                    '|',\n                        ('channel_id.group_public_id', '=', False),\n                        ('channel_id.group_public_id', 'in', user.all_group_ids.ids)\n                ]\n            ",t,f,f,t,f,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
70,204,1,1,Canned response: admin has all access on shared canned response,"[('is_shared', '=', True)]",t,t,t,f,t,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
35,130,1,1,Users can only access their own wizard,"[('user_id', '=', user.id)]",t,t,t,t,t,t,2026-03-18 04:59:18.001663,2026-03-29 06:22:13.751733
36,128,1,1,Public users can't interact with keys at all,"[(0, '=', 1)]",t,t,t,t,t,f,2026-03-18 04:59:18.001663,2026-03-29 06:22:13.751733
37,128,1,1,Users can read and delete their own keys,"[('user_id', '=', user.id)]",t,t,t,t,t,f,2026-03-18 04:59:18.001663,2026-03-29 06:22:13.751733
38,128,1,1,Administrators can view user keys to revoke them,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 04:59:18.001663,2026-03-29 06:22:13.751733
53,226,1,1,discuss.channel.member: internal users can invite others in group restricted channels when group is matching,"\n                [\n                    ('is_self', '=', False),\n                    ('channel_id.channel_type', '=', 'channel'),\n                    '|',\n                        ('channel_id.group_public_id', '=', False),\n                        ('channel_id.group_public_id', 'in', user.all_group_ids.ids)\n                ]\n            ",t,f,f,t,f,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
54,226,1,1,discuss.channel.member: internal users can invite others in channels they are member of,"\n                [\n                    ('is_self', '=', False),\n                    ('channel_id.channel_type', 'not in', ('channel', 'chat')),\n                    ('channel_id.is_member', '=', True)\n                ]\n            ",t,f,f,t,f,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
55,225,1,1,discuss.call.history: read call history of accessible channels,"\n                [\n                    ""|"",\n                        ""&"",\n                            (""channel_id.channel_type"", ""!="", ""channel""),\n                            ""|"",\n                                (""channel_id.is_member"", ""="", True),\n                                (""channel_id.parent_channel_id.is_member"", ""="", True),\n                        ""&"",\n                            (""channel_id.channel_type"", ""="", ""channel""),\n                            ""|"",\n                                (""channel_id.group_public_id"", ""="", False),\n                                (""channel_id.group_public_id"", ""in"", user.all_group_ids.ids),\n                ]\n            ",t,t,f,f,f,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
56,226,1,1,discuss.channel.member: admin can manipulate all entries,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
57,229,1,1,Discuss.gif.favorite: User access,"[('create_uid', '=', user.id)]",t,t,t,t,t,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
58,229,1,1,Discuss.gif.favorite: admin full access,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
59,181,1,1,mail.notifications: group_user: write its own entries,"[('res_partner_id', '=', user.partner_id.id)]",t,f,t,f,f,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
60,181,1,1,mail.notifications: group_portal: own entries,"['|', ('res_partner_id', '=', user.partner_id.id), ('author_id', '=', user.partner_id.id)]",t,t,t,t,t,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
61,193,1,1,mail.message.subtype: portal/public: read public subtypes,"[('internal', '=', False)]",t,t,t,t,t,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
62,183,1,1,mail.activity: user: write/unlink only (created or assigned),"['|', ('user_id', '=', user.id), ('create_uid', '=', user.id)]",t,f,t,f,t,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
63,184,1,1,Administrators can access all activity plans.,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
64,185,1,1,Administrators can access all activity plan templates.,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
65,238,1,1,Mail Compose Message Rule,"[('create_uid', '=', user.id)]",t,t,t,f,f,t,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
66,202,1,1,Employees can only modify templates they have created or been assigned,"['|', ('create_uid', '=', user.id), ('user_id', '=', user.id)]",t,f,t,t,t,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
67,202,1,1,Mail Template Editors - Edit All Templates,"[(1, '=', 1)]",t,f,t,t,t,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
68,206,1,1,res.users.settings.volumes: access their own entries,"[('user_setting_id.user_id', '=', user.id)]",t,t,t,t,t,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
69,206,1,1,Administrators can access all User Settings volumes.,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
71,204,1,1,Canned response: User read: own or in groups,"['|', ('create_uid', '=', user.id), ('group_ids', 'in', user.all_group_ids.ids)]",t,t,f,f,f,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
72,204,1,1,Canned response: User write/unlink: own only,"[('create_uid', '=', user.id)]",t,f,t,f,t,f,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
73,200,1,1,\N,"[('create_uid', '=', user.id)]",t,f,t,t,f,t,2026-03-18 05:03:38.577538,2026-03-18 05:03:38.577538
74,386,1,1,Analytic multi company rule,"['|',('company_id','=',False),('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-03-18 05:03:46.533969,2026-03-18 05:03:46.533969
75,388,1,1,Analytic line multi company rule,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-03-18 05:03:46.533969,2026-03-18 05:03:46.533969
76,385,1,1,Analytic applicability multi company rule,"['|',('company_id','=',False),('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-03-18 05:03:46.533969,2026-03-18 05:03:46.533969
77,390,1,1,Analytic distribution model multi company rule,"['|',('company_id','=',False),('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-03-18 05:03:46.533969,2026-03-18 05:03:46.533969
78,406,1,1,Product multi-company," ['|', ('company_id', 'parent_of', company_ids), ('company_id', '=', False)]",t,t,t,t,t,t,2026-03-18 05:03:51.572879,2026-03-18 05:03:51.572879
79,415,1,1,Product multi-company," ['|', ('company_id', 'parent_of', company_ids), ('company_id', '=', False)]",t,t,t,t,t,t,2026-03-18 05:03:51.572879,2026-03-18 05:03:51.572879
80,416,1,1,product pricelist company rule," ['|', ('company_id', 'parent_of', company_ids), ('company_id', '=', False)]",t,t,t,t,t,t,2026-03-18 05:03:51.572879,2026-03-18 05:03:51.572879
81,417,1,1,product pricelist item company rule," ['|', ('company_id', 'parent_of', company_ids), ('company_id', '=', False)]",t,t,t,t,t,t,2026-03-18 05:03:51.572879,2026-03-18 05:03:51.572879
