id,model_id,create_uid,write_uid,name,domain_force,active,perm_read,perm_write,perm_create,perm_unlink,global,create_date,write_date
571,1203,1,1,Timesheet attendance Report: Approver,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-09 14:41:16.091688,2026-02-09 14:41:16.091688
572,1203,1,1,Timesheet attendance Report: Administrator,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-09 14:41:16.091688,2026-02-09 14:41:16.091688
573,1204,1,1,Planning attendance analysis multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-09 14:41:16.480118,2026-02-09 14:41:16.480118
574,1205,1,1,Time Off base.group_user read,"[('employee_id.user_id', '=', user.id)]",t,t,f,f,f,f,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
575,1205,1,1,Time Off base.group_user create/write,"[\n            '|',\n                '&',\n                    ('employee_id.user_id', '=', user.id),\n                    ('state', 'not in', ['validate', 'validate1']),\n                '&',\n                    ('validation_type', 'in', ['manager', 'both', 'no_validation']),\n                    ('employee_id.leave_manager_id', '=', user.id),\n        ]",t,f,t,t,f,f,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
576,1205,1,1,Time Off base.group_user unlink,"[('employee_id.user_id', '=', user.id), ('state', 'in', ['confirm', 'validate1'])]",t,f,f,f,t,f,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
577,1205,1,1,Time Off Responsible read,"[\n                ('employee_id.leave_manager_id', '=', user.id),\n        ]",t,t,f,f,f,f,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
578,1205,1,1,Time Off Responsible create/write,"[\n            '|',\n                '&',\n                    ('employee_id.user_id', '=', user.id),\n                    ('state', '!=', 'validate'),\n                ('employee_id.leave_manager_id', '=', user.id),\n        ]",t,f,t,t,f,f,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
579,1205,1,1,Time Off All Approver read,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
580,1205,1,1,Time Off All Approver create/write,"[\n            '|',\n                '&',\n                    ('employee_id.user_id', '=', user.id),\n                    ('state', '!=', 'validate'),\n                '|',\n                    ('employee_id.user_id', '!=', user.id),\n                    ('employee_id.user_id', '=', False)\n        ]",t,f,t,t,f,f,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
581,1205,1,1,Time Off Administrator,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
582,1205,1,1,Time Off: multi company global rule,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
583,1206,1,1,Time Off: multi company global rule,"[\n            '|',\n                ('employee_id', '=', False),\n                ('employee_id.company_id', 'in', company_ids),\n            ('holiday_status_id.company_id', 'in', company_ids + [False])\n        ]",t,t,t,t,t,t,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
584,1206,1,1,Allocations: employee: read own,"[\n            '|',\n                ('employee_id.leave_manager_id', '=', user.id),\n                ('employee_id.user_id', '=', user.id),\n        ]",t,t,f,f,f,f,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
585,1206,1,1,Allocations: base.group_user create/write,"[\n            '|',\n                '&',\n                    ('employee_id.user_id', '=', user.id),\n                    ('state', '=', 'confirm'),\n                '&',\n                    ('validation_type', 'in', ['manager', 'both', 'no_validation']),\n                    ('employee_id.leave_manager_id', '=', user.id),\n        ]",t,f,t,t,f,f,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
586,1206,1,1,Allocations: Responsible: create/write,"[\n            '|',\n                '&',\n                    ('employee_id.user_id', '=', user.id),\n                    ('state', '!=', 'validate'),\n                ('employee_id.leave_manager_id', '=', user.id),\n        ]",t,f,t,t,f,f,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
587,1206,1,1,Allocations: see all time off: read all,"[(1, '=', 1)]",t,t,f,f,f,f,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
588,1206,1,1,Allocations base.group_user unlink,"[('employee_id.user_id', '=', user.id), ('state', '=', 'draft')]",t,f,f,f,t,f,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
589,1206,1,1,Allocations: holiday user: create/write,"[\n            '|',\n                '&',\n                    ('employee_id.user_id', '=', user.id),\n                    ('state', '!=', 'validate'),\n                '|',\n                    ('employee_id.user_id', '!=', user.id),\n                    ('employee_id.user_id', '=', False)\n        ]",t,t,t,t,t,f,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
590,1206,1,1,Allocations: administrator: no limit,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
591,156,1,1,Time Off Resources: Approver,"[(1,'=',1)]",t,t,f,f,f,f,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
592,156,1,1,Time Off Resources: All Approver,"[(1,'=',1)]",t,t,t,t,t,f,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
593,1207,1,1,Time Off multi company rule,"[\n            '|', \n                ('company_id', 'in', company_ids),\n                '&',\n                    ('company_id', '=', False),\n                    ('country_id', 'in', user.env.companies.country_id.ids + [False])\n        ]\n        ",t,t,t,t,t,t,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
594,1209,1,1,Accrual plan multi company rule,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
595,1210,1,1,Mandatory Day: multi company rule,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
596,1214,1,1,Time Off Report Calendar: multi company global rule,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
597,1213,1,1,Time Off Report: multi company global rule,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
598,1213,1,1,Time Off Summary / Report: Internal User,"[('has_department_manager_access', '=', True)]",t,t,f,f,f,f,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
599,1213,1,1,Time Off Summary / Report: All Approver,"[(1, '=', 1)]",t,t,f,f,f,f,2026-02-09 14:41:46.096702,2026-02-09 14:41:46.096702
600,1225,1,1,Administrator has all rights on vehicle's contracts,\N,t,t,t,t,t,f,2026-02-09 14:42:34.289973,2026-02-09 14:42:34.289973
601,1226,1,1,Administrator has all rights on vehicle's services,\N,t,t,t,t,t,f,2026-02-09 14:42:34.289973,2026-02-09 14:42:34.289973
602,1229,1,1,Administrator has all rights on vehicle's vehicle's odometer,\N,t,t,t,t,t,f,2026-02-09 14:42:34.289973,2026-02-09 14:42:34.289973
603,1223,1,1,Administrator has all rights on vehicle,\N,t,t,t,t,t,f,2026-02-09 14:42:34.289973,2026-02-09 14:42:34.289973
604,1223,1,1,Fleet vehicle: Multi Company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-09 14:42:34.289973,2026-02-09 14:42:34.289973
605,1225,1,1,Fleet vehicle log contract: Multi Company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-09 14:42:34.289973,2026-02-09 14:42:34.289973
606,1232,1,1,Costs Analysis: Multi Company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-09 14:42:34.289973,2026-02-09 14:42:34.289973
607,1229,1,1,Fleet odometer: Multi Company,"[('vehicle_id.company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-09 14:42:34.289973,2026-02-09 14:42:34.289973
608,1226,1,1,Fleet log services: Multi Company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-09 14:42:34.289973,2026-02-09 14:42:34.289973
609,1223,1,1,Hr Officer read rights on vehicle with employees assigned,"['|', ('driver_employee_id', '!=', False), ('future_driver_employee_id', '!=', False)]",t,t,f,f,f,f,2026-02-09 14:42:44.540585,2026-02-09 14:42:44.540585
610,1237,1,1,ESG Employee Commuting Report Multi-Company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-09 14:42:46.809061,2026-02-09 14:42:46.809061
611,1241,1,1,Work entries/Employee calendar filter: only self,"[('user_id', '=', user.id)]",t,f,t,t,t,f,2026-02-09 14:43:29.916175,2026-02-09 14:43:29.916175
612,1240,1,1,HR Work Entry: Multi Company,"[('country_id', 'in', user.env.companies.mapped('country_id').ids + [False])]",t,t,t,t,t,t,2026-02-09 14:43:29.916175,2026-02-09 14:43:29.916175
613,1239,1,1,HR Work Entry Contract: Multi Company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-09 14:43:29.916175,2026-02-09 14:43:29.916175
614,1248,1,1,Officer and subordinates Payslip,"[(1,'=',1)]",t,t,t,t,t,f,2026-02-09 14:43:34.575184,2026-02-09 14:43:34.575184
615,1248,1,1,All Payslip,"[(1,'=',1)]",t,t,t,t,t,f,2026-02-09 14:43:34.575184,2026-02-09 14:43:34.575184
616,1244,1,1,HR Payroll Structure: Multi Company,"['|', ('country_id', '=', False), ('country_id', 'in', user.env.companies.mapped('country_id').ids)]",t,t,t,t,t,t,2026-02-09 14:43:34.575184,2026-02-09 14:43:34.575184
617,1252,1,1,HR Payslip Input Type: Multi Company,"['|', ('country_id', '=', False), ('country_id', 'in', user.env.companies.mapped('country_id').ids)]",t,t,t,t,t,t,2026-02-09 14:43:34.575184,2026-02-09 14:43:34.575184
618,1255,1,1,HR Rule Parameter: Multi Company,"['|', ('country_id', '=', False), ('country_id', 'in', user.env.companies.mapped('country_id').ids)]",t,t,t,t,t,t,2026-02-09 14:43:34.575184,2026-02-09 14:43:34.575184
619,1254,1,1,HR Rule Parameter Value: Multi Company,"['|', ('country_id', '=', False), ('country_id', 'in', user.env.companies.mapped('country_id').ids)]",t,t,t,t,t,t,2026-02-09 14:43:34.575184,2026-02-09 14:43:34.575184
628,1260,1,1,HR Payroll Headcount: Multi Company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-09 14:43:34.575184,2026-02-09 14:43:34.575184
629,1247,1,1,HR Salary Rule Category: Multi Company,"['|', ('country_id', '=', False), ('country_id', 'in', user.env.companies.country_id.ids)]",t,t,t,t,t,t,2026-02-09 14:43:34.575184,2026-02-09 14:43:34.575184
630,1274,1,1,Access stations of own companies only,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-09 14:44:22.325898,2026-02-09 14:44:22.325898
631,1275,1,1,Access visitors of own companies only,"[('station_id.company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-09 14:44:22.325898,2026-02-09 14:44:22.325898
632,1274,1,1,User Group Frontdesk Frontdesk Model,"[('responsible_ids', 'in', user.id)]",t,t,t,t,t,f,2026-02-09 14:44:22.325898,2026-02-09 14:44:22.325898
633,1275,1,1,User Group Frontdesk Visitor Model,"[('station_id.responsible_ids', 'in', user.id)]",t,t,t,t,t,f,2026-02-09 14:44:22.325898,2026-02-09 14:44:22.325898
634,1274,1,1,Allow to create or edit all stations,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-09 14:44:22.325898,2026-02-09 14:44:22.325898
635,1275,1,1,Allow to create or edit all visitors,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-09 14:44:22.325898,2026-02-09 14:44:22.325898
636,1282,1,1,Referral Rewards Responsible User,"[('gift_manager_id', '=', user.id)]",t,f,t,t,t,f,2026-02-09 14:45:21.22114,2026-02-09 14:45:21.22114
637,1282,1,1,Manager Referral Rewards,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-09 14:45:21.22114,2026-02-09 14:45:21.22114
638,1280,1,1,Employee Referral Points,"[('ref_user_id', '=', user.id)]",t,t,t,t,t,f,2026-02-09 14:45:21.22114,2026-02-09 14:45:21.22114
639,1280,1,1,Officer Referral Points,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-09 14:45:21.22114,2026-02-09 14:45:21.22114
640,1280,1,1,Referral Points multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-09 14:45:21.22114,2026-02-09 14:45:21.22114
641,1041,1,1,User Referral Applicants,"[('ref_user_id', '=', user.id)]",t,t,t,t,t,f,2026-02-09 14:45:21.22114,2026-02-09 14:45:21.22114
642,1041,1,1,Officer Applicants,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-09 14:45:21.22114,2026-02-09 14:45:21.22114
643,1281,1,1,Referral Alerts multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-09 14:45:21.22114,2026-02-09 14:45:21.22114
644,1282,1,1,Referral Reward multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-09 14:45:21.22114,2026-02-09 14:45:21.22114
645,1283,1,1,Referral Onboarding multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-09 14:45:21.22114,2026-02-09 14:45:21.22114
646,1286,1,1,Employee Referral Report multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-09 14:45:21.22114,2026-02-09 14:45:21.22114
647,1299,1,1,Appraisal Campaign wizard Responsible,"[\n            ('employee_ids', 'child_of', user.employee_ids.ids)\n        ]",t,t,t,t,f,f,2026-02-09 14:46:12.874725,2026-02-09 14:46:12.874725
648,1299,1,1,Admin: access appraisals campaign,"[\n            (1, '=', 1)\n        ]",t,t,t,t,f,f,2026-02-09 14:46:12.874725,2026-02-09 14:46:12.874725
649,1293,1,1,All Appraisal,"[(1, '=', 1)]",t,t,t,t,f,f,2026-02-09 14:46:12.874725,2026-02-09 14:46:12.874725
650,1293,1,1,Employee Appraisal,"['|', ('employee_id.user_id', '=', user.id), ('manager_ids', 'in', user.employee_ids.ids)]",t,t,t,t,f,f,2026-02-09 14:46:12.874725,2026-02-09 14:46:12.874725
651,1293,1,1,Employee Appraisal: delete new,"[\n            ('state', '=', '1_new'),\n            '|',\n            ('employee_id.user_id', '=', user.id),\n            ('manager_ids', 'in', user.employee_ids.ids)\n        ]",t,t,t,t,t,f,2026-02-09 14:46:12.874725,2026-02-09 14:46:12.874725
652,1293,1,1,Employee Appraisal: read todo,"[\n            '|',\n            ('employee_id.user_id', '=', user.id),\n            ('manager_ids.user_id', 'in', user.ids),\n        ]",t,t,f,f,f,f,2026-02-09 14:46:12.874725,2026-02-09 14:46:12.874725
653,1293,1,1,Appraisal multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-09 14:46:12.874725,2026-02-09 14:46:12.874725
654,1295,1,1,Appraisal Plan multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-09 14:46:12.874725,2026-02-09 14:46:12.874725
655,1297,1,1,Appraisal Template multi-company,"[('company_id', 'in', company_ids  + [False])]",t,t,t,t,t,t,2026-02-09 14:46:12.874725,2026-02-09 14:46:12.874725
656,1294,1,1,Appraisal Goal multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-09 14:46:12.874725,2026-02-09 14:46:12.874725
657,1294,1,1,Appraisal: An appraisal manager can see all goals,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-09 14:46:12.874725,2026-02-09 14:46:12.874725
658,1294,1,1,Appraisal: An employee can create his own goals or his subordinates',"[\n            ('employee_ids', '!=', False),\n            '|',\n                '|',\n                    '|',\n                        '|',\n                            ('is_manager', '=', True),\n                            ('employee_ids.user_id', '=', user.id),\n                        ('manager_ids.user_id', '=', user.id),\n                    '&',\n                        ('employee_ids.parent_id', '!=', False),\n                        ('employee_ids.parent_id.user_id', '=', user.id),\n                '&',\n                    ('employee_ids.last_appraisal_id.manager_ids.user_id', '=', user.id),\n                    ('employee_ids.last_appraisal_id.state', 'in', ['1_new', '2_pending'])\n        ]",t,t,f,t,f,f,2026-02-09 14:46:12.874725,2026-02-09 14:46:12.874725
659,1294,1,1,Appraisal: An employee can edit his own goals or his subordinates' (only goals without child),"[\n            ('child_ids', '=', False),\n            ('employee_ids', '!=', False),\n            '|',\n                '|',\n                    '|',\n                        '|',\n                            ('is_manager', '=', True),\n                            ('employee_ids.user_id', '=', user.id),\n                        ('manager_ids.user_id', '=', user.id),\n                    '&',\n                        ('employee_ids.parent_id', '!=', False),\n                        ('employee_ids.parent_id.user_id', '=', user.id),\n                '&',\n                    ('employee_ids.last_appraisal_id.manager_ids.user_id', '=', user.id),\n                    ('employee_ids.last_appraisal_id.state', 'in', ['1_new', '2_pending'])\n        ]",t,f,t,f,f,f,2026-02-09 14:46:12.874725,2026-02-09 14:46:12.874725
660,1294,1,1,"Appraisal: An employee can delete his own goals,if he created it, or his subordinates'","[\n            ('employee_ids', '!=', False),\n            '|',\n                '&',\n                    ('employee_ids.user_id', '=', user.id),\n                    ('create_uid', '=', user.id),\n                '|',\n                    '&',\n                        ('employee_ids.user_id', '!=', user.id),\n                        ('employee_ids.parent_id.user_id', '=', user.id),\n                    '&',\n                        ('employee_ids.last_appraisal_id.manager_ids.user_id', '=', user.id),\n                        ('employee_ids.last_appraisal_id.state', 'in', ['1_new', '2_pending']),\n        ]",t,f,f,f,t,f,2026-02-09 14:46:12.874725,2026-02-09 14:46:12.874725
661,1301,1,1,Employee skill: HR appraisal user: read all,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-09 14:46:21.323125,2026-02-09 14:46:21.323125
662,1301,1,1,Appraisal skill: employee: create/write/unlink by manager,"[('manager_ids.user_id', 'in', user.ids)]",t,f,t,t,t,f,2026-02-09 14:46:21.323125,2026-02-09 14:46:21.323125
663,1300,1,1,Appraisal Goal skill: HR appraisal user: read/create/write/unlink,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-09 14:46:21.323125,2026-02-09 14:46:21.323125
664,1300,1,1,Appraisal Goal skill: employee: create/write by manager,"[\n            ('goal_id', 'any', [\n                ('employee_ids', '!=', False),\n                '|',\n                    '|',\n                        '|',\n                            '|',\n                                ('is_manager', '=', True),\n                                ('employee_ids.user_id', '=', user.id),\n                            ('manager_ids.user_id', '=', user.id),\n                        '&',\n                            ('employee_ids.parent_id', '!=', False),\n                            ('employee_ids.parent_id.user_id', '=', user.id),\n                    '&',\n                        ('employee_ids.last_appraisal_id.manager_ids.user_id', '=', user.id),\n                        ('employee_ids.last_appraisal_id.state', 'in', ['1_new', '2_pending'])\n            ])\n        ]",t,f,t,t,f,f,2026-02-09 14:46:21.323125,2026-02-09 14:46:21.323125
665,1300,1,1,"Appraisal Goal skill: An employee can delete his own goals skills,if he created it, or his subordinates'","[\n            ('goal_id', 'any', [\n                ('employee_ids', '!=', False),\n                '|',\n                    '&',\n                        ('employee_ids.user_id', '=', user.id),\n                        ('create_uid', '=', user.id),\n                    '|',\n                        '&',\n                            ('employee_ids.user_id', '!=', user.id),\n                            ('employee_ids.parent_id.user_id', '=', user.id),\n                        '&',\n                            ('employee_ids.last_appraisal_id.manager_ids.user_id', '=', user.id),\n                            ('employee_ids.last_appraisal_id.state', 'in', ['1_new', '2_pending']),\n            ])\n        ]",t,f,f,f,t,f,2026-02-09 14:46:21.323125,2026-02-09 14:46:21.323125
666,839,1,1,Survey user input: appraisal manager: all,"[('survey_id.survey_type', '=', 'appraisal')]",t,t,t,t,t,f,2026-02-09 14:46:22.329286,2026-02-09 14:46:22.329286
667,840,1,1,Survey user input line: appraisal manager: all,"[('survey_id.survey_type', '=', 'appraisal')]",t,t,t,t,t,f,2026-02-09 14:46:22.329286,2026-02-09 14:46:22.329286
668,838,1,1,Survey survey: appraisal manager: all,"[('survey_type', '=', 'appraisal')]",t,t,t,t,t,f,2026-02-09 14:46:22.329286,2026-02-09 14:46:22.329286
669,836,1,1,Survey question: appraisal manager: all,"[('survey_id.survey_type', '=', 'appraisal')]",t,t,t,t,t,f,2026-02-09 14:46:22.329286,2026-02-09 14:46:22.329286
670,837,1,1,Survey question answer: appraisal manager: all,"['|', ('survey_id.survey_type', '=', 'appraisal'),\n                ('matrix_question_id.survey_id.survey_type', '=', 'appraisal')]",t,t,t,t,t,f,2026-02-09 14:46:22.329286,2026-02-09 14:46:22.329286
671,839,1,1,Survey user input: appraisal officer: unrestricted or in restricted users,"[\n                '&', ('survey_id.survey_type', '=', 'appraisal'),\n                '|',  ('survey_id.restrict_user_ids', 'in', user.id),\n                      ('survey_id.restrict_user_ids', '=', False)]",t,t,f,f,f,f,2026-02-09 14:46:22.329286,2026-02-09 14:46:22.329286
672,840,1,1,Survey user input line: appraisal officer: unrestricted or in restricted users,"[\n                '&', ('survey_id.survey_type', '=', 'appraisal'),\n                '|',  ('survey_id.restrict_user_ids', 'in', user.id),\n                      ('survey_id.restrict_user_ids', '=', False)]",t,t,f,f,f,f,2026-02-09 14:46:22.329286,2026-02-09 14:46:22.329286
673,839,1,1,Survey user input: employee manager on appraisal: read,"[('survey_id.survey_type', '=', 'appraisal'), ('appraisal_id.manager_ids.user_id', 'in', user.ids) ]",t,t,f,f,f,f,2026-02-09 14:46:22.329286,2026-02-09 14:46:22.329286
674,840,1,1,Survey user input line: employee manager on appraisal: read,"[('survey_id.survey_type', '=', 'appraisal'), ('user_input_id.appraisal_id.manager_ids.user_id', 'in', user.ids) ]",t,t,f,f,f,f,2026-02-09 14:46:22.329286,2026-02-09 14:46:22.329286
675,836,1,1,Survey question: employee manager on appraisal: read,"[('survey_id.survey_type', '=', 'appraisal'),\n                '|', '|', ('survey_id.appraisal_manager_user_ids', 'in', user.ids),\n                ('survey_id.restrict_user_ids', 'in', user.id),\n                ('survey_id.restrict_user_ids', '=', False)]",t,t,f,f,f,f,2026-02-09 14:46:22.329286,2026-02-09 14:46:22.329286
676,838,1,1,Survey: employee manager on appraisal: read,"[('survey_type', '=', 'appraisal'),\n                '|', '|', ('appraisal_manager_user_ids', 'in', user.ids),\n                ('restrict_user_ids', 'in', user.id),\n                ('restrict_user_ids', '=', False)]",t,t,f,f,f,f,2026-02-09 14:46:22.329286,2026-02-09 14:46:22.329286
693,1310,1,1,IoT Box multi company rule,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-09 14:47:53.764867,2026-02-09 14:47:53.764867
694,1312,1,1,IoT Device multi company rule,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-09 14:47:53.764867,2026-02-09 14:47:53.764867
695,1195,1,1,Planning Shift Template multi-company,"[('company_id', 'in', [*company_ids, False])]",t,t,t,t,t,t,2026-02-09 14:52:30.220938,2026-02-09 14:52:30.220938
696,1195,1,1,manager can see all project shifts,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-09 14:52:30.220938,2026-02-09 14:52:30.220938
697,1195,1,1,follow required for follower only projects,"[\n            '|',\n                ('project_id', '=', False),\n                '|', '|',\n                    ('project_id.privacy_visibility', 'in', ['employees', 'portal']),\n                    ('project_id.message_partner_ids', 'in', [user.partner_id.id]),\n                    ('project_id.user_id', '=', user.id),\n            ]",t,t,t,t,t,f,2026-02-09 14:52:30.220938,2026-02-09 14:52:30.220938
699,1091,1,1,Worksheet Template: Maintenance Access,"[('res_model', '=', 'maintenance.request')]",t,t,t,t,t,f,2026-02-09 14:54:41.708328,2026-02-09 14:54:41.708328
700,1321,1,1,MPS multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-09 14:55:13.517558,2026-02-09 14:55:13.517558
701,1326,1,1,Purchase Requisition multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-09 14:56:00.473829,2026-02-09 14:56:00.473829
702,1327,1,1,Purchase requisition Line multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-09 14:56:00.473829,2026-02-09 14:56:00.473829
703,1330,1,1,stock.picking.batch multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-09 14:57:13.132789,2026-02-09 14:57:13.132789
705,1124,1,1,MRP Productions Subcontractor,"[('subcontractor_id', '=', user.partner_id.commercial_partner_id.id)]",t,t,t,t,t,f,2026-02-10 01:08:27.244386,2026-02-10 01:08:27.244386
706,1113,1,1,MRP BoMs Subcontractor,"[('id', 'in', user.partner_id.commercial_partner_id.bom_ids.ids)]",t,t,t,t,t,f,2026-02-10 01:08:27.244386,2026-02-10 01:08:27.244386
707,1114,1,1,MRP BoM Lines Subcontractor,"[('id', 'in', user.partner_id.commercial_partner_id.bom_ids.bom_line_ids.ids)]",t,t,t,t,t,f,2026-02-10 01:08:27.244386,2026-02-10 01:08:27.244386
708,1131,1,1,MRP Consumption Warnings Subcontractor,"[('mrp_production_ids', 'in', user.partner_id.commercial_partner_id.production_ids.ids)]",t,t,t,t,t,f,2026-02-10 01:08:27.244386,2026-02-10 01:08:27.244386
709,1132,1,1,MRP Consumption Warning Lines Subcontractor,"[('mrp_production_id', 'in', user.partner_id.commercial_partner_id.production_ids.ids)]",t,t,t,t,t,f,2026-02-10 01:08:27.244386,2026-02-10 01:08:27.244386
704,1091,1,1,Worksheet Template: Quality Only,"[('res_model', '=', 'quality.check')]",t,t,t,t,t,f,2026-02-09 14:59:55.584399,2026-03-18 09:38:08.120866
530,1166,1,1,Documents.document: write+unlink manager rule,"[('user_permission', '=', 'edit')]",t,f,t,f,t,f,2026-02-09 14:37:37.06107,2026-03-13 18:56:10.861417
531,1164,1,1,Documents.access: global read rule,"[('document_id.user_permission', '!=', 'none')]",t,t,f,f,f,t,2026-02-09 14:37:37.06107,2026-03-13 18:56:10.861417
710,676,1,1,Stock Moves Subcontractor,"[\n        '|', \n            '|',\n                ('production_id.subcontractor_id', '=', user.partner_id.commercial_partner_id.id),\n                ('move_orig_ids.production_id.subcontractor_id', 'in', user.partner_id.commercial_partner_id.ids),\n            ('raw_material_production_id.subcontractor_id', 'in', user.partner_id.commercial_partner_id.ids)\n        ]",t,t,t,t,t,f,2026-02-10 01:08:27.244386,2026-02-10 01:08:27.244386
711,677,1,1,Stock Move Lines Subcontractor,"[\n        '|', \n            '|',\n                ('move_id.production_id.subcontractor_id', '=', user.partner_id.commercial_partner_id.id),\n                ('move_id.move_orig_ids.production_id.subcontractor_id', 'in', user.partner_id.commercial_partner_id.ids),\n            ('move_id.raw_material_production_id.subcontractor_id', 'in', user.partner_id.commercial_partner_id.ids),\n        ]",t,t,t,t,t,f,2026-02-10 01:08:27.244386,2026-02-10 01:08:27.244386
712,682,1,1,Stock Pickings Subcontractor,"[('partner_id.commercial_partner_id', '=', user.partner_id.commercial_partner_id.id)]",t,t,t,t,t,f,2026-02-10 01:08:27.244386,2026-02-10 01:08:27.244386
713,681,1,1,Stock Picking Types Subcontractor,"['|', ('id', 'in', user.partner_id.commercial_partner_id.picking_ids.picking_type_id.ids), ('id', 'in', user.partner_id.commercial_partner_id.production_ids.picking_type_id.ids)]",t,t,t,t,t,f,2026-02-10 01:08:27.244386,2026-02-10 01:08:27.244386
