id,model_id,group_id,create_uid,write_uid,name,active,perm_read,perm_write,perm_create,perm_unlink,create_date,write_date
501,522,35,1,1,spreadsheet_dashboard,t,t,t,t,t,2026-02-02 12:45:58.901514,2026-02-02 12:45:58.901514
502,523,1,1,1,access_spreadsheet_dashboard_share,t,t,t,t,t,2026-02-02 12:45:58.901514,2026-02-02 12:45:58.901514
513,462,27,1,1,payment.link.wizard,t,t,t,t,f,2026-02-02 12:46:04.560968,2026-02-02 12:46:04.560968
514,544,27,1,1,payment.refund.wizard,t,t,t,t,f,2026-02-02 12:46:04.560968,2026-02-02 12:46:04.560968
515,460,27,1,1,payment.transaction.user,t,t,t,t,f,2026-02-02 12:46:04.560968,2026-02-02 12:46:04.560968
563,471,22,1,1,account_account salesman,t,t,f,f,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
564,386,22,1,1,account_analytic_account salesman,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
565,470,22,1,1,account.account.tag.sale.salesman,t,t,f,f,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
566,511,22,1,1,access.account.move.send.wizard.salesman,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
567,512,22,1,1,access.account.move.send.batch.wizard.salesman,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
568,476,22,1,1,account.journal sale order.user,t,t,f,f,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
516,546,28,1,1,access_account_online_link_id,t,t,t,t,t,2026-02-02 12:46:07.904296,2026-03-13 18:56:37.276631
517,546,26,1,1,access_account_online_link_id_readonly,t,t,f,f,f,2026-02-02 12:46:07.904296,2026-03-13 18:56:37.276631
518,546,30,1,1,access_account_online_link_id manager,t,t,t,t,t,2026-02-02 12:46:07.904296,2026-03-13 18:56:37.276631
519,545,28,1,1,access_account_online_account_id,t,t,t,t,t,2026-02-02 12:46:07.904296,2026-03-13 18:56:37.276631
520,545,26,1,1,access_account_online_account_id_readonly,t,t,f,f,f,2026-02-02 12:46:07.904296,2026-03-13 18:56:37.276631
521,545,30,1,1,access_account_online_account_id manager,t,t,t,t,t,2026-02-02 12:46:07.904296,2026-03-13 18:56:37.276631
522,547,30,1,1,access.account.bank.selection manager,t,t,t,t,t,2026-02-02 12:46:07.904296,2026-03-13 18:56:37.276631
527,556,26,1,1,account.account_report_annotation_readonly,t,t,f,f,f,2026-02-02 12:46:09.338668,2026-03-13 18:56:38.341384
528,556,29,1,1,account.account_report_annotation,t,t,t,t,t,2026-02-02 12:46:09.338668,2026-03-13 18:56:38.341384
529,556,27,1,1,account.account_report_annotation,t,t,f,f,f,2026-02-02 12:46:09.338668,2026-03-13 18:56:38.341384
530,588,29,1,1,access.account_reports.export.wizard,t,t,t,t,f,2026-02-02 12:46:09.338668,2026-03-13 18:56:38.341384
531,589,29,1,1,access.account_reports.export.wizard.format,t,t,t,t,f,2026-02-02 12:46:09.338668,2026-03-13 18:56:38.341384
532,586,29,1,1,account.report.file.download.error.wizard,t,t,t,t,f,2026-02-02 12:46:09.338668,2026-03-13 18:56:38.341384
533,587,29,1,1,access.account.multicurrency.revaluation.wizard,t,t,t,t,f,2026-02-02 12:46:09.338668,2026-03-13 18:56:38.341384
534,579,28,1,1,access_account_tax_unit_basic,t,t,f,f,f,2026-02-02 12:46:09.338668,2026-03-13 18:56:38.341384
535,579,26,1,1,access_account_tax_unit_readonly,t,t,f,f,f,2026-02-02 12:46:09.338668,2026-03-13 18:56:38.341384
536,579,30,1,1,access_account_tax_unit_manager,t,t,t,t,t,2026-02-02 12:46:09.338668,2026-03-13 18:56:38.341384
503,524,4,1,1,spreadsheet_revision,t,t,t,t,t,2026-02-02 12:45:59.864344,2026-03-14 03:24:28.529914
504,526,1,1,1,spreadsheet_cell_thread_user,t,t,t,t,f,2026-02-02 12:45:59.864344,2026-03-14 03:24:28.529914
505,526,4,1,1,spreadsheet_cell_thread_system,t,t,t,t,t,2026-02-02 12:45:59.864344,2026-03-14 03:24:28.529914
569,466,22,1,1,account_move salesman,t,t,f,f,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
570,486,22,1,1,account_move_line salesman,t,t,f,f,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
571,488,22,1,1,account_partial_reconcile salesman,t,t,f,f,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
572,484,22,1,1,account_payment_term salesman,t,t,f,f,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
573,480,22,1,1,account.tax.user,t,t,f,f,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
574,479,22,1,1,account.tax.group sale manager,t,t,f,f,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
575,90,22,1,1,res.partner.sale.user,t,t,f,f,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
576,90,24,1,1,res.partner.sale.manager,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
577,182,24,1,1,mail.activity.type.sale.manager,t,t,t,t,t,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
578,416,22,1,1,product.pricelist.sale.user,t,t,f,f,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
579,416,24,1,1,product.pricelist salemanager,t,t,t,t,t,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
580,417,24,1,1,product.pricelist.item salemanager,t,t,t,t,t,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
581,415,24,1,1,access_product_document_sale_manager,t,t,t,t,t,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
582,149,22,1,1,uom.uom.user,t,t,f,f,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
583,594,10,1,1,sale.order.portal,t,t,f,f,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
584,594,26,1,1,sale.order.accountant,t,t,f,f,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
585,594,27,1,1,sale.order,t,t,t,f,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
586,594,29,1,1,sale.order.accountant,t,t,t,f,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
587,594,22,1,1,sale.order,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
588,594,24,1,1,sale.order.manager,t,t,t,t,t,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
589,595,10,1,1,sale.order.line.portal,t,t,f,f,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
590,595,26,1,1,sale.order.line accountant,t,t,f,f,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
591,595,27,1,1,sale.order.line,t,t,t,f,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
592,595,29,1,1,sale.order.line accountant,t,t,t,f,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
593,595,22,1,1,sale.order.line,t,t,t,t,t,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
594,596,22,1,1,sale.report,t,t,f,f,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
595,462,22,1,1,access.payment.link.wizard.sale,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
596,599,22,1,1,access.sale.advance.payment.inv,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
597,597,22,1,1,access.sale.mass.cancel.orders,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
598,600,22,1,1,access_sale_order_discount,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
599,184,24,1,1,mail.activity.plan.sale.manager,t,t,t,t,t,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
600,185,24,1,1,mail.activity.plan.template.sale.manager,t,t,t,t,t,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
612,613,22,1,1,sale.order.template,t,t,f,f,f,2026-02-02 12:46:22.701064,2026-02-02 12:46:22.701064
613,613,24,1,1,sale.order.template,t,t,t,t,t,2026-02-02 12:46:22.701064,2026-02-02 12:46:22.701064
614,613,4,1,1,sale.order.template,t,t,f,f,f,2026-02-02 12:46:22.701064,2026-02-02 12:46:22.701064
615,614,22,1,1,sale.order.template.line,t,t,f,f,f,2026-02-02 12:46:22.701064,2026-02-02 12:46:22.701064
616,614,24,1,1,sale.order.template.line,t,t,t,t,t,2026-02-02 12:46:22.701064,2026-02-02 12:46:22.701064
617,446,24,1,1,access.sms.template.sale.manager,t,t,t,t,t,2026-02-02 12:46:23.424139,2026-02-02 12:46:23.424139
618,616,24,1,1,access_quotation_document_sales_manager,t,t,t,t,t,2026-02-02 12:46:24.385107,2026-02-02 12:46:24.385107
619,616,1,1,1,access_quotation_document_user,t,t,f,f,f,2026-02-02 12:46:24.385107,2026-02-02 12:46:24.385107
710,667,4,1,1,equity.valuation.admin,t,t,t,t,t,2026-02-02 12:48:05.277104,2026-02-02 12:48:05.277104
620,617,4,1,1,access_sale_pdf_form_field_user,t,t,t,t,t,2026-02-02 12:46:24.385107,2026-02-02 12:46:24.385107
621,617,1,1,1,access_sale_pdf_form_field_user,t,t,f,f,f,2026-02-02 12:46:24.385107,2026-02-02 12:46:24.385107
623,620,1,1,1,access_ai_agent_user,t,t,f,f,f,2026-02-02 12:46:26.219012,2026-02-02 12:46:26.219012
624,622,1,1,1,access_ai_embedding_user,t,t,f,f,f,2026-02-02 12:46:26.219012,2026-02-02 12:46:26.219012
625,619,1,1,1,access_ai_topic_user,t,t,f,f,f,2026-02-02 12:46:26.219012,2026-02-02 12:46:26.219012
626,620,4,1,1,access_ai_agent_system,t,t,t,t,t,2026-02-02 12:46:26.219012,2026-02-02 12:46:26.219012
627,622,4,1,1,access_ai_embedding_system,t,t,t,t,t,2026-02-02 12:46:26.219012,2026-02-02 12:46:26.219012
628,619,4,1,1,access_ai_topic_system,t,t,t,t,t,2026-02-02 12:46:26.219012,2026-02-02 12:46:26.219012
629,624,1,1,1,ai.composer,t,t,f,f,f,2026-02-02 12:46:26.219012,2026-02-02 12:46:26.219012
630,624,4,1,1,ai.composer,t,t,t,t,t,2026-02-02 12:46:26.219012,2026-02-02 12:46:26.219012
631,623,1,1,1,access_ai_prompt_button_user,t,t,f,f,f,2026-02-02 12:46:26.219012,2026-02-02 12:46:26.219012
632,623,4,1,1,ai.access_ai_prompt_button_admin.button,t,t,t,t,t,2026-02-02 12:46:26.219012,2026-02-02 12:46:26.219012
633,621,1,1,1,access_ai_agent_source_user,t,t,f,f,f,2026-02-02 12:46:26.219012,2026-02-02 12:46:26.219012
634,621,4,1,1,access_ai_agent_source_system,t,t,t,t,t,2026-02-02 12:46:26.219012,2026-02-02 12:46:26.219012
635,626,10,1,1,calendar.attendee_portal,t,f,f,f,f,2026-02-02 12:47:09.008714,2026-02-02 12:47:09.008714
636,626,1,1,1,calendar.attendee_employee,t,t,t,t,t,2026-02-02 12:47:09.008714,2026-02-02 12:47:09.008714
637,634,1,1,1,calendar.attendee_employee_delete_wizard,t,t,t,t,t,2026-02-02 12:47:09.008714,2026-02-02 12:47:09.008714
638,629,1,1,1,calendar.alarm,t,t,t,t,t,2026-02-02 12:47:09.008714,2026-02-02 12:47:09.008714
639,628,10,1,1,calendar.event_all_user,t,t,f,f,f,2026-02-02 12:47:09.008714,2026-02-02 12:47:09.008714
640,628,1,1,1,calendar.event_all_employee,t,t,t,t,t,2026-02-02 12:47:09.008714,2026-02-02 12:47:09.008714
641,628,9,1,1,calendar.event.partner.manager,t,t,t,t,t,2026-02-02 12:47:09.008714,2026-02-02 12:47:09.008714
642,632,1,1,1,calendar.event.type.all,t,t,f,f,f,2026-02-02 12:47:09.008714,2026-02-02 12:47:09.008714
643,632,4,1,1,calendar.event.type.manager,t,t,t,t,t,2026-02-02 12:47:09.008714,2026-02-02 12:47:09.008714
644,630,1,1,1,access_calendar_alarm_manager,t,t,t,t,t,2026-02-02 12:47:09.008714,2026-02-02 12:47:09.008714
645,631,1,1,1,access_calendar_contacts_all,t,t,t,t,t,2026-02-02 12:47:09.008714,2026-02-02 12:47:09.008714
646,631,4,1,1,access_calendar_contacts,t,t,t,t,t,2026-02-02 12:47:09.008714,2026-02-02 12:47:09.008714
647,627,1,1,1,access_calendar_recurrence,t,t,t,t,t,2026-02-02 12:47:09.008714,2026-02-02 12:47:09.008714
648,633,\N,1,1,calendar.provider.config.all,t,f,f,f,f,2026-02-02 12:47:09.008714,2026-02-02 12:47:09.008714
649,633,4,1,1,calendar.provider.config.manager,t,t,t,t,t,2026-02-02 12:47:09.008714,2026-02-02 12:47:09.008714
622,618,22,1,1,access.sale.order.spreadsheet,t,t,t,t,t,2026-02-02 12:46:25.569102,2026-03-20 02:19:34.268983
605,604,26,1,1,account_followup.followup.line,t,t,f,f,f,2026-02-02 12:46:20.935518,2026-03-13 18:56:55.704176
606,604,27,1,1,account_followup.followup.line,t,t,f,f,f,2026-02-02 12:46:20.935518,2026-03-13 18:56:55.704176
607,604,30,1,1,account_followup.followup.line.manager,t,t,t,t,t,2026-02-02 12:46:20.935518,2026-03-13 18:56:55.704176
608,446,30,1,1,access.sms.template.account.manager,t,t,t,t,t,2026-02-02 12:46:20.935518,2026-03-13 18:56:55.704176
650,636,24,1,1,crm.lead.manager,t,t,t,t,t,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
651,636,22,1,1,crm.lead,t,t,t,t,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
652,635,1,1,1,crm.stage,t,t,f,f,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
653,635,24,1,1,crm.stage,t,t,t,t,t,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
654,90,24,1,1,res.partner.crm.manager,t,t,f,f,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
655,89,24,1,1,res.partner.category.crm.manager,t,t,f,f,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
656,90,22,1,1,res.partner.crm.user,t,t,t,t,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
657,89,22,1,1,res.partner.category.crm.user,t,t,t,t,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
658,637,24,1,1,crm.lost.reason.manager,t,t,t,t,t,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
659,637,22,1,1,crm.lost.reason.salesman,t,t,f,f,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
660,637,1,1,1,crm.lost.reason.user,t,t,f,f,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
661,642,1,1,1,crm.activity.report.user,t,f,f,f,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
662,642,22,1,1,crm.activity.report.salesman,t,t,f,f,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
663,628,24,1,1,calendar.event.manager,t,t,t,t,t,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
664,628,22,1,1,calendar.event,t,t,t,t,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
665,632,24,1,1,calendar.event.type.manager,t,t,t,t,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
666,632,1,1,1,calendar.event.type.user,t,t,f,f,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
667,632,22,1,1,calendar.event.type.salesman,t,t,f,f,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
668,182,24,1,1,mail.activity.type.sale.manager,t,t,t,t,t,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
669,639,22,1,1,access_crm_lead_scoring_frequency,t,t,f,f,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
670,639,4,1,1,access_crm_lead_scoring_frequency_system,t,t,f,f,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
671,640,22,1,1,access_crm_lead_scoring_frequency_field,t,t,f,f,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
672,640,4,1,1,access_crm_lead_scoring_frequency_field_system,t,t,f,f,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
673,643,22,1,1,access.crm.lead.lost,t,t,t,t,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
674,644,22,1,1,access.crm.lead2opportunity.partner,t,t,t,t,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
675,645,22,1,1,access.crm.lead2opportunity.partner.mass,t,t,t,t,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
676,646,22,1,1,access.crm.merge.opportunity,t,t,t,t,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
677,641,24,1,1,crm.recurring.plan.access.manager,t,t,t,t,t,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
678,641,22,1,1,crm.recurring.plan.access.salesman,t,t,f,f,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
679,647,2,1,1,crm.lead.pls.update.access.system,t,t,t,t,t,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
680,184,24,1,1,mail.activity.plan.sale.manager,t,t,t,t,t,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
681,185,24,1,1,mail.activity.plan.template.sale.manager,t,t,t,t,t,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
682,446,24,1,1,access.sms.template.sale.manager,t,t,t,t,t,2026-02-02 12:47:19.506214,2026-02-02 12:47:19.506214
683,649,24,1,1,access_crm_iap_lead_industry,t,t,t,t,t,2026-02-02 12:47:20.177287,2026-02-02 12:47:20.177287
684,650,24,1,1,access_crm_iap_lead_role,t,t,t,t,t,2026-02-02 12:47:20.177287,2026-02-02 12:47:20.177287
685,651,24,1,1,access_crm_iap_lead_seniority,t,t,t,t,t,2026-02-02 12:47:20.177287,2026-02-02 12:47:20.177287
686,652,24,1,1,access_crm_iap_lead_mining_request,t,t,t,t,t,2026-02-02 12:47:20.177287,2026-02-02 12:47:20.177287
687,648,\N,1,1,access_crm_iap_lead_helpers,t,f,f,f,f,2026-02-02 12:47:20.177287,2026-02-02 12:47:20.177287
688,653,22,1,1,access.crm.quotation.partner,t,t,t,t,f,2026-02-02 12:47:21.279346,2026-02-02 12:47:21.279346
702,665,4,1,1,equity.transaction.admin,t,t,t,t,t,2026-02-02 12:48:05.277104,2026-02-02 12:48:05.277104
703,665,45,1,1,equity.transaction.manager,t,t,t,t,f,2026-02-02 12:48:05.277104,2026-02-02 12:48:05.277104
704,665,44,1,1,equity.transaction.viewer,t,t,f,f,f,2026-02-02 12:48:05.277104,2026-02-02 12:48:05.277104
705,665,10,1,1,equity.transaction.portal,t,t,f,f,f,2026-02-02 12:48:05.277104,2026-02-02 12:48:05.277104
706,665,1,1,1,equity.transaction.internal,t,t,f,f,f,2026-02-02 12:48:05.277104,2026-02-02 12:48:05.277104
707,664,4,1,1,equity.security.class.admin,t,t,t,t,t,2026-02-02 12:48:05.277104,2026-02-02 12:48:05.277104
708,664,45,1,1,equity.security.class.manager,t,t,t,t,f,2026-02-02 12:48:05.277104,2026-02-02 12:48:05.277104
709,664,44,1,1,equity.security.class.viewer,t,t,f,f,f,2026-02-02 12:48:05.277104,2026-02-02 12:48:05.277104
711,667,45,1,1,equity.valuation.manager,t,t,t,t,f,2026-02-02 12:48:05.277104,2026-02-02 12:48:05.277104
712,667,44,1,1,equity.valuation.viewer,t,t,f,f,f,2026-02-02 12:48:05.277104,2026-02-02 12:48:05.277104
713,666,45,1,1,equity.ubo.manager,t,t,t,t,t,2026-02-02 12:48:05.277104,2026-02-02 12:48:05.277104
714,666,44,1,1,equity.ubo.viewer,t,t,f,f,f,2026-02-02 12:48:05.277104,2026-02-02 12:48:05.277104
715,668,44,1,1,equity.cap.table.viewer,t,t,f,f,f,2026-02-02 12:48:05.277104,2026-02-02 12:48:05.277104
716,670,1,1,1,barcode.nomenclature.user,t,t,f,f,f,2026-02-02 12:48:28.479054,2026-02-02 12:48:28.479054
717,670,2,1,1,barcode.nomenclature.manager,t,t,t,t,t,2026-02-02 12:48:28.479054,2026-02-02 12:48:28.479054
718,671,1,1,1,barcode.rule.user,t,t,f,f,f,2026-02-02 12:48:28.479054,2026-02-02 12:48:28.479054
719,671,2,1,1,barcode.rule.manager,t,t,t,t,t,2026-02-02 12:48:28.479054,2026-02-02 12:48:28.479054
720,686,47,1,1,stock.warehouse.manager,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
721,686,1,1,1,stock.warehouse.user,t,t,f,f,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
722,674,9,1,1,stock.location.partner.manager,t,t,f,f,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
723,674,47,1,1,stock.location.manager,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
724,674,1,1,1,stock.location.all.user,t,t,f,f,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
725,682,46,1,1,stock.picking user,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
726,682,47,1,1,stock.picking manager,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
727,681,1,1,1,stock.picking.type all users,t,t,f,f,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
728,681,46,1,1,stock.picking.type user,t,t,f,f,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
729,681,47,1,1,stock.picking.type manager,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
730,680,46,1,1,stock.lot user,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
731,676,47,1,1,stock.move manager,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
695,659,30,1,1,access.account.import.summary,t,t,t,t,t,2026-02-02 12:47:48.261542,2026-03-13 18:57:42.247638
696,660,26,1,1,access.account.loan,t,t,f,f,f,2026-02-02 12:47:49.080978,2026-03-13 18:57:43.214012
697,660,30,1,1,access.account.loan,t,t,t,t,t,2026-02-02 12:47:49.080978,2026-03-13 18:57:43.214012
698,661,26,1,1,access.account.loan.line,t,t,f,f,f,2026-02-02 12:47:49.080978,2026-03-13 18:57:43.214012
699,661,30,1,1,access.account.loan.line,t,t,t,t,t,2026-02-02 12:47:49.080978,2026-03-13 18:57:43.214012
700,663,30,1,1,access.account.loan.close.wizard,t,t,t,t,t,2026-02-02 12:47:49.080978,2026-03-13 18:57:43.214012
732,676,46,1,1,stock.move user,t,t,t,t,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
733,407,46,1,1,product_product_stock_user,t,t,f,f,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
734,406,46,1,1,product.template stock user,t,t,f,f,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
735,416,47,1,1,product.pricelist stock_manager,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
736,90,47,1,1,res_partner group_stock_manager,t,t,t,t,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
737,679,46,1,1,stock.warehouse.orderpoint,t,t,f,f,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
738,679,47,1,1,stock.warehouse.orderpoint system,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
739,683,46,1,1,stock.quant user,t,t,t,t,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
740,683,1,1,1,stock.quant all users,t,t,f,f,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
741,691,1,1,1,stock.package all users,t,t,f,f,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
742,691,47,1,1,stock.package stock manager,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
743,691,46,1,1,stock.package stock user,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
744,678,46,1,1,stock_rule user,t,t,f,f,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
745,678,47,1,1,stock_rule stock manager,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
746,675,47,1,1,stock.route,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
747,675,1,1,1,stock.route,t,t,f,f,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
748,678,1,1,1,stock.rule.flow internal,t,t,f,f,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
749,677,47,1,1,stock.move.line manager,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
750,677,46,1,1,stock.move.line user,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
751,677,1,1,1,stock.move.line all users,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
752,673,1,1,1,stock.putaway.rule all users,t,t,f,f,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
753,673,47,1,1,stock.putaway.rule all managers,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
754,672,1,1,1,product.removal all users,t,t,f,f,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
755,670,46,1,1,barcode.nomenclature.stock.user,t,t,f,f,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
756,670,47,1,1,barcode.nomenclature.stock.manager,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
757,671,46,1,1,barcode.rule.stock.user,t,t,f,f,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
758,671,47,1,1,barcode.rule.stock.manager,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
759,687,46,1,1,stock.scrap.user,t,t,t,t,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
760,687,47,1,1,stock.scrap.manager,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
761,688,46,1,1,stock.scrap.reason.tag.user,t,t,t,t,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
762,688,47,1,1,stock.scrap.reason.tag.manager,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
763,408,47,1,1,product.attribute manager,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
764,410,47,1,1,product.attribute manager value,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
765,431,47,1,1,update.product.attribute.value,t,t,t,t,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
766,696,1,1,1,access_report_stock_quantity,t,t,f,f,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
767,699,46,1,1,access.stock.traceability.report,t,t,t,t,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
768,702,46,1,1,access.stock.return.picking.line,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
769,703,46,1,1,access.stock.return.picking,t,t,t,t,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
770,709,46,1,1,access.stock.backorder.confirmation.line,t,t,t,t,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
771,710,46,1,1,access.stock.backorder.confirmation,t,t,t,t,f,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
