source_table,constraint,source_column,target_table,target_column
hr_payroll_headcount_line,hr_payroll_headcount_line_write_uid_fkey,write_uid,res_users,id
hr_payroll_headcount_working_rate,hr_payroll_headcount_working_rate_create_uid_fkey,create_uid,res_users,id
hr_payroll_headcount_working_rate,hr_payroll_headcount_working_rate_write_uid_fkey,write_uid,res_users,id
hr_payroll_headcount,hr_payroll_headcount_write_uid_fkey,write_uid,res_users,id
hr_payroll_index,hr_payroll_index_create_uid_fkey,create_uid,res_users,id
hr_payroll_index_hr_version_rel,hr_payroll_index_hr_version_rel_hr_payroll_index_id_fkey,hr_payroll_index_id,hr_payroll_index,id
hr_payroll_index_hr_version_rel,hr_payroll_index_hr_version_rel_hr_version_id_fkey,hr_version_id,hr_version,id
hr_payroll_index,hr_payroll_index_write_uid_fkey,write_uid,res_users,id
hr_payroll_note,hr_payroll_note_company_id_fkey,company_id,res_company,id
hr_payroll_note,hr_payroll_note_create_uid_fkey,create_uid,res_users,id
hr_payroll_note,hr_payroll_note_write_uid_fkey,write_uid,res_users,id
hr_payroll_payment_report_wizard_hr_payslip_rel,hr_payroll_payment_report_wiz_hr_payroll_payment_report_wi_fkey,hr_payroll_payment_report_wizard_id,hr_payroll_payment_report_wizard,id
hr_payroll_payment_report_wizard,hr_payroll_payment_report_wizard_create_uid_fkey,create_uid,res_users,id
hr_payroll_payment_report_wizard_hr_payslip_rel,hr_payroll_payment_report_wizard_hr_payslip__hr_payslip_id_fkey,hr_payslip_id,hr_payslip,id
hr_payroll_payment_report_wizard,hr_payroll_payment_report_wizard_payslip_run_id_fkey,payslip_run_id,hr_payslip_run,id
hr_payroll_payment_report_wizard,hr_payroll_payment_report_wizard_write_uid_fkey,write_uid,res_users,id
hr_payroll_structure,hr_payroll_structure_country_id_fkey,country_id,res_country,id
hr_payroll_structure,hr_payroll_structure_create_uid_fkey,create_uid,res_users,id
hr_payroll_structure_hr_payslip_input_type_rel,hr_payroll_structure_hr_payslip_i_hr_payslip_input_type_id_fkey,hr_payslip_input_type_id,hr_payslip_input_type,id
hr_payroll_structure_hr_payslip_input_type_rel,hr_payroll_structure_hr_payslip_in_hr_payroll_structure_id_fkey,hr_payroll_structure_id,hr_payroll_structure,id
hr_payroll_structure_hr_salary_rule_section_rel,hr_payroll_structure_hr_salary_r_hr_salary_rule_section_id_fkey,hr_salary_rule_section_id,hr_salary_rule_section,id
hr_payroll_structure_hr_salary_rule_section_rel,hr_payroll_structure_hr_salary_rul_hr_payroll_structure_id_fkey,hr_payroll_structure_id,hr_payroll_structure,id
hr_payroll_structure_hr_work_entry_type_rel,hr_payroll_structure_hr_work_entry_hr_payroll_structure_id_fkey,hr_payroll_structure_id,hr_payroll_structure,id
hr_payroll_structure_hr_work_entry_type_rel,hr_payroll_structure_hr_work_entry_t_hr_work_entry_type_id_fkey,hr_work_entry_type_id,hr_work_entry_type,id
hr_payroll_structure,hr_payroll_structure_report_id_fkey,report_id,ir_act_report_xml,id
hr_payroll_structure_type,hr_payroll_structure_type_country_id_fkey,country_id,res_country,id
hr_payroll_structure_type,hr_payroll_structure_type_create_uid_fkey,create_uid,res_users,id
hr_payroll_structure_type,hr_payroll_structure_type_default_resource_calendar_id_fkey,default_resource_calendar_id,resource_calendar,id
hr_payroll_structure_type,hr_payroll_structure_type_default_struct_id_fkey,default_struct_id,hr_payroll_structure,id
hr_payroll_structure_type,hr_payroll_structure_type_default_work_entry_type_id_fkey,default_work_entry_type_id,hr_work_entry_type,id
hr_payroll_structure,hr_payroll_structure_type_id_fkey,type_id,hr_payroll_structure_type,id
hr_payroll_structure_type,hr_payroll_structure_type_write_uid_fkey,write_uid,res_users,id
hr_payroll_structure,hr_payroll_structure_write_uid_fkey,write_uid,res_users,id
hr_payslip,hr_payslip_company_id_fkey,company_id,res_company,id
hr_payslip_correction_wizard,hr_payslip_correction_wizard_create_uid_fkey,create_uid,res_users,id
hr_payslip_correction_wizard,hr_payslip_correction_wizard_employee_id_fkey,employee_id,hr_employee,id
hr_payslip_correction_wizard,hr_payslip_correction_wizard_payslip_id_fkey,payslip_id,hr_payslip,id
hr_payslip_correction_wizard,hr_payslip_correction_wizard_write_uid_fkey,write_uid,res_users,id
hr_payslip,hr_payslip_create_uid_fkey,create_uid,res_users,id
hr_payslip,hr_payslip_department_id_fkey,department_id,hr_department,id
hr_payslip,hr_payslip_employee_id_fkey,employee_id,hr_employee,id
hr_payslip_hr_salary_attachment_rel,hr_payslip_hr_salary_attachment_re_hr_salary_attachment_id_fkey,hr_salary_attachment_id,hr_salary_attachment,id
hr_payslip_hr_salary_attachment_rel,hr_payslip_hr_salary_attachment_rel_hr_payslip_id_fkey,hr_payslip_id,hr_payslip,id
hr_payslip_input,hr_payslip_input_create_uid_fkey,create_uid,res_users,id
hr_payslip_input,hr_payslip_input_input_type_id_fkey,input_type_id,hr_payslip_input_type,id
hr_payslip_input,hr_payslip_input_payslip_id_fkey,payslip_id,hr_payslip,id
hr_payslip_input_type,hr_payslip_input_type_country_id_fkey,country_id,res_country,id
hr_payslip_input_type,hr_payslip_input_type_create_uid_fkey,create_uid,res_users,id
hr_payslip_input_type,hr_payslip_input_type_write_uid_fkey,write_uid,res_users,id
hr_payslip_input,hr_payslip_input_write_uid_fkey,write_uid,res_users,id
hr_payslip,hr_payslip_job_id_fkey,job_id,hr_job,id
hr_payslip_line,hr_payslip_line_create_uid_fkey,create_uid,res_users,id
hr_payslip_line,hr_payslip_line_employee_id_fkey,employee_id,hr_employee,id
hr_payslip_line,hr_payslip_line_salary_rule_id_fkey,salary_rule_id,hr_salary_rule,id
hr_payslip_line,hr_payslip_line_slip_id_fkey,slip_id,hr_payslip,id
hr_payslip_line,hr_payslip_line_version_id_fkey,version_id,hr_version,id
hr_payslip_line,hr_payslip_line_write_uid_fkey,write_uid,res_users,id
hr_payslip,hr_payslip_message_main_attachment_id_fkey,message_main_attachment_id,ir_attachment,id
hr_payslip,hr_payslip_move_id_fkey,move_id,account_move,id
hr_payslip,hr_payslip_origin_payslip_id_fkey,origin_payslip_id,hr_payslip,id
hr_payslip,hr_payslip_payslip_run_id_fkey,payslip_run_id,hr_payslip_run,id
hr_payslip_run,hr_payslip_run_company_id_fkey,company_id,res_company,id
hr_payslip_run,hr_payslip_run_create_uid_fkey,create_uid,res_users,id
hr_payslip_run,hr_payslip_run_move_id_fkey,move_id,account_move,id
hr_payslip_run,hr_payslip_run_structure_id_fkey,structure_id,hr_payroll_structure,id
hr_payslip_run,hr_payslip_run_write_uid_fkey,write_uid,res_users,id
hr_payslip,hr_payslip_struct_id_fkey,struct_id,hr_payroll_structure,id
hr_payslip,hr_payslip_version_id_fkey,version_id,hr_version,id
hr_payslip_worked_days,hr_payslip_worked_days_create_uid_fkey,create_uid,res_users,id
hr_payslip_worked_days,hr_payslip_worked_days_employee_id_fkey,employee_id,hr_employee,id
hr_payslip_worked_days,hr_payslip_worked_days_payslip_id_fkey,payslip_id,hr_payslip,id
hr_payslip_worked_days,hr_payslip_worked_days_work_entry_type_id_fkey,work_entry_type_id,hr_work_entry_type,id
hr_payslip_worked_days,hr_payslip_worked_days_write_uid_fkey,write_uid,res_users,id
hr_payslip,hr_payslip_write_uid_fkey,write_uid,res_users,id
hr_recruitment_degree,hr_recruitment_degree_create_uid_fkey,create_uid,res_users,id
hr_recruitment_degree,hr_recruitment_degree_write_uid_fkey,write_uid,res_users,id
hr_recruitment_sign_document_wizard_sign_template_rel,hr_recruitment_sign_document__hr_recruitment_sign_document_fkey,hr_recruitment_sign_document_wizard_id,hr_recruitment_sign_document_wizard,id
hr_recruitment_sign_document_wizard_res_partner_rel,hr_recruitment_sign_document_hr_recruitment_sign_document_fkey1,hr_recruitment_sign_document_wizard_id,hr_recruitment_sign_document_wizard,id
hr_recruitment_sign_document_wizard_ir_attachment_rel,hr_recruitment_sign_document_hr_recruitment_sign_document_fkey2,hr_recruitment_sign_document_wizard_id,hr_recruitment_sign_document_wizard,id
hr_recruitment_sign_document_wizard,hr_recruitment_sign_document_wizard_applicant_role_id_fkey,applicant_role_id,sign_item_role,id
hr_recruitment_sign_document_wizard,hr_recruitment_sign_document_wizard_create_uid_fkey,create_uid,res_users,id
hr_recruitment_sign_document_wizard_ir_attachment_rel,hr_recruitment_sign_document_wizard_ir_at_ir_attachment_id_fkey,ir_attachment_id,ir_attachment,id
hr_recruitment_sign_document_wizard_res_partner_rel,hr_recruitment_sign_document_wizard_res_par_res_partner_id_fkey,res_partner_id,res_partner,id
hr_recruitment_sign_document_wizard,hr_recruitment_sign_document_wizard_responsible_id_fkey,responsible_id,res_users,id
hr_recruitment_sign_document_wizard_sign_template_rel,hr_recruitment_sign_document_wizard_sign__sign_template_id_fkey,sign_template_id,sign_template,id
hr_recruitment_sign_document_wizard,hr_recruitment_sign_document_wizard_write_uid_fkey,write_uid,res_users,id
hr_recruitment_source,hr_recruitment_source_alias_id_fkey,alias_id,mail_alias,id
hr_recruitment_source,hr_recruitment_source_campaign_id_fkey,campaign_id,utm_campaign,id
hr_recruitment_source,hr_recruitment_source_create_uid_fkey,create_uid,res_users,id
hr_recruitment_source,hr_recruitment_source_job_id_fkey,job_id,hr_job,id
hr_recruitment_source,hr_recruitment_source_medium_id_fkey,medium_id,utm_medium,id
hr_recruitment_source,hr_recruitment_source_source_id_fkey,source_id,utm_source,id
hr_recruitment_source,hr_recruitment_source_write_uid_fkey,write_uid,res_users,id
hr_recruitment_stage,hr_recruitment_stage_create_uid_fkey,create_uid,res_users,id
hr_recruitment_stage,hr_recruitment_stage_template_id_fkey,template_id,mail_template,id
hr_recruitment_stage,hr_recruitment_stage_write_uid_fkey,write_uid,res_users,id
hr_referral_alert,hr_referral_alert_company_id_fkey,company_id,res_company,id
hr_referral_alert,hr_referral_alert_create_uid_fkey,create_uid,res_users,id
hr_referral_alert_mail_wizard,hr_referral_alert_mail_wizard_create_uid_fkey,create_uid,res_users,id
hr_referral_alert_mail_wizard,hr_referral_alert_mail_wizard_write_uid_fkey,write_uid,res_users,id
hr_referral_alert_users_rel,hr_referral_alert_users_rel_alert_id_fkey,alert_id,hr_referral_alert,id
hr_referral_alert_users_rel,hr_referral_alert_users_rel_user_id_fkey,user_id,res_users,id
hr_referral_alert,hr_referral_alert_write_uid_fkey,write_uid,res_users,id
hr_referral_campaign_wizard,hr_referral_campaign_wizard_create_uid_fkey,create_uid,res_users,id
hr_referral_campaign_wizard,hr_referral_campaign_wizard_job_id_fkey,job_id,hr_job,id
hr_referral_campaign_wizard,hr_referral_campaign_wizard_write_uid_fkey,write_uid,res_users,id
hr_referral_friend,hr_referral_friend_create_uid_fkey,create_uid,res_users,id
hr_referral_friend,hr_referral_friend_write_uid_fkey,write_uid,res_users,id
hr_referral_level,hr_referral_level_create_uid_fkey,create_uid,res_users,id
hr_referral_level,hr_referral_level_write_uid_fkey,write_uid,res_users,id
hr_referral_link_to_share,hr_referral_link_to_share_create_uid_fkey,create_uid,res_users,id
hr_referral_link_to_share,hr_referral_link_to_share_job_id_fkey,job_id,hr_job,id
hr_referral_link_to_share,hr_referral_link_to_share_write_uid_fkey,write_uid,res_users,id
hr_referral_onboarding,hr_referral_onboarding_company_id_fkey,company_id,res_company,id
hr_referral_onboarding,hr_referral_onboarding_create_uid_fkey,create_uid,res_users,id
hr_referral_onboarding,hr_referral_onboarding_write_uid_fkey,write_uid,res_users,id
hr_referral_points,hr_referral_points_applicant_id_fkey,applicant_id,hr_applicant,id
hr_referral_points,hr_referral_points_company_id_fkey,company_id,res_company,id
hr_referral_points,hr_referral_points_create_uid_fkey,create_uid,res_users,id
hr_referral_points,hr_referral_points_hr_referral_reward_id_fkey,hr_referral_reward_id,hr_referral_reward,id
hr_referral_points,hr_referral_points_ref_user_id_fkey,ref_user_id,res_users,id
hr_referral_points,hr_referral_points_stage_id_fkey,stage_id,hr_recruitment_stage,id
hr_referral_points,hr_referral_points_write_uid_fkey,write_uid,res_users,id
hr_referral_reward,hr_referral_reward_company_id_fkey,company_id,res_company,id
hr_referral_reward,hr_referral_reward_create_uid_fkey,create_uid,res_users,id
hr_referral_reward,hr_referral_reward_gift_manager_id_fkey,gift_manager_id,res_users,id
hr_referral_reward,hr_referral_reward_write_uid_fkey,write_uid,res_users,id
hr_referral_send_mail,hr_referral_send_mail_create_uid_fkey,create_uid,res_users,id
hr_referral_send_mail,hr_referral_send_mail_job_id_fkey,job_id,hr_job,id
hr_referral_send_mail,hr_referral_send_mail_write_uid_fkey,write_uid,res_users,id
hr_referral_send_sms,hr_referral_send_sms_create_uid_fkey,create_uid,res_users,id
hr_referral_send_sms,hr_referral_send_sms_job_id_fkey,job_id,hr_job,id
hr_referral_send_sms,hr_referral_send_sms_write_uid_fkey,write_uid,res_users,id
hr_resume_line,hr_resume_line_channel_id_fkey,channel_id,slide_channel,id
hr_resume_line,hr_resume_line_create_uid_fkey,create_uid,res_users,id
hr_resume_line,hr_resume_line_department_id_fkey,department_id,hr_department,id
hr_resume_line,hr_resume_line_employee_id_fkey,employee_id,hr_employee,id
hr_resume_line,hr_resume_line_line_type_id_fkey,line_type_id,hr_resume_line_type,id
hr_resume_line,hr_resume_line_survey_id_fkey,survey_id,survey_survey,id
hr_resume_line_type,hr_resume_line_type_create_uid_fkey,create_uid,res_users,id
hr_resume_line_type,hr_resume_line_type_write_uid_fkey,write_uid,res_users,id
hr_resume_line,hr_resume_line_write_uid_fkey,write_uid,res_users,id
hr_rule_parameter,hr_rule_parameter_country_id_fkey,country_id,res_country,id
hr_rule_parameter,hr_rule_parameter_create_uid_fkey,create_uid,res_users,id
hr_rule_parameter_value,hr_rule_parameter_value_create_uid_fkey,create_uid,res_users,id
hr_rule_parameter_value,hr_rule_parameter_value_rule_parameter_id_fkey,rule_parameter_id,hr_rule_parameter,id
hr_rule_parameter_value,hr_rule_parameter_value_write_uid_fkey,write_uid,res_users,id
hr_rule_parameter,hr_rule_parameter_write_uid_fkey,write_uid,res_users,id
hr_salary_attachment,hr_salary_attachment_company_id_fkey,company_id,res_company,id
hr_salary_attachment,hr_salary_attachment_create_uid_fkey,create_uid,res_users,id
hr_salary_attachment,hr_salary_attachment_other_input_type_id_fkey,other_input_type_id,hr_payslip_input_type,id
hr_salary_attachment,hr_salary_attachment_write_uid_fkey,write_uid,res_users,id
hr_salary_rule,hr_salary_rule_amount_other_input_id_fkey,amount_other_input_id,hr_payslip_input_type,id
hr_salary_rule_category,hr_salary_rule_category_country_id_fkey,country_id,res_country,id
hr_salary_rule_category,hr_salary_rule_category_create_uid_fkey,create_uid,res_users,id
hr_salary_rule,hr_salary_rule_category_id_fkey,category_id,hr_salary_rule_category,id
hr_salary_rule_category,hr_salary_rule_category_parent_id_fkey,parent_id,hr_salary_rule_category,id
hr_salary_rule_category,hr_salary_rule_category_write_uid_fkey,write_uid,res_users,id
hr_salary_rule,hr_salary_rule_condition_other_input_id_fkey,condition_other_input_id,hr_payslip_input_type,id
hr_salary_rule,hr_salary_rule_create_uid_fkey,create_uid,res_users,id
hr_salary_rule_credit_tag_rel,hr_salary_rule_credit_tag_rel_account_account_tag_id_fkey,account_account_tag_id,account_account_tag,id
hr_salary_rule_credit_tag_rel,hr_salary_rule_credit_tag_rel_hr_salary_rule_id_fkey,hr_salary_rule_id,hr_salary_rule,id
hr_salary_rule_debit_tag_rel,hr_salary_rule_debit_tag_rel_account_account_tag_id_fkey,account_account_tag_id,account_account_tag,id
hr_salary_rule_debit_tag_rel,hr_salary_rule_debit_tag_rel_hr_salary_rule_id_fkey,hr_salary_rule_id,hr_salary_rule,id
hr_salary_rule,hr_salary_rule_dependent_input_id_fkey,dependent_input_id,hr_salary_rule,id
hr_salary_rule,hr_salary_rule_input_section_fkey,input_section,hr_salary_rule_section,id
hr_salary_rule,hr_salary_rule_partner_id_fkey,partner_id,res_partner,id
hr_salary_rule_section,hr_salary_rule_section_create_uid_fkey,create_uid,res_users,id
hr_salary_rule_section,hr_salary_rule_section_write_uid_fkey,write_uid,res_users,id
hr_salary_rule,hr_salary_rule_struct_id_fkey,struct_id,hr_payroll_structure,id
hr_salary_rule,hr_salary_rule_write_uid_fkey,write_uid,res_users,id
hr_skill,hr_skill_create_uid_fkey,create_uid,res_users,id
hr_skill_level,hr_skill_level_create_uid_fkey,create_uid,res_users,id
hr_skill_level,hr_skill_level_skill_type_id_fkey,skill_type_id,hr_skill_type,id
hr_skill_level,hr_skill_level_write_uid_fkey,write_uid,res_users,id
hr_skill,hr_skill_skill_type_id_fkey,skill_type_id,hr_skill_type,id
hr_skill_type,hr_skill_type_create_uid_fkey,create_uid,res_users,id
hr_skill_type,hr_skill_type_write_uid_fkey,write_uid,res_users,id
hr_skill,hr_skill_write_uid_fkey,write_uid,res_users,id
hr_talent_pool,hr_talent_pool_company_id_fkey,company_id,res_company,id
hr_talent_pool,hr_talent_pool_create_uid_fkey,create_uid,res_users,id
hr_talent_pool,hr_talent_pool_pool_manager_fkey,pool_manager,res_users,id
hr_talent_pool_talent_pool_add_applicants_rel,hr_talent_pool_talent_pool_ad_talent_pool_add_applicants_i_fkey,talent_pool_add_applicants_id,talent_pool_add_applicants,id
hr_talent_pool_talent_pool_add_applicants_rel,hr_talent_pool_talent_pool_add_applicant_hr_talent_pool_id_fkey,hr_talent_pool_id,hr_talent_pool,id
hr_talent_pool,hr_talent_pool_write_uid_fkey,write_uid,res_users,id
hr_timesheet_merge_wizard,hr_timesheet_merge_wizard_create_uid_fkey,create_uid,res_users,id
hr_timesheet_merge_wizard,hr_timesheet_merge_wizard_employee_id_fkey,employee_id,hr_employee,id
hr_timesheet_merge_wizard,hr_timesheet_merge_wizard_encoding_uom_id_fkey,encoding_uom_id,uom_uom,id
hr_timesheet_merge_wizard,hr_timesheet_merge_wizard_project_id_fkey,project_id,project_project,id
hr_timesheet_merge_wizard,hr_timesheet_merge_wizard_task_id_fkey,task_id,project_task,id
hr_timesheet_merge_wizard,hr_timesheet_merge_wizard_write_uid_fkey,write_uid,res_users,id
hr_timesheet_stop_timer_confirmation_wizard,hr_timesheet_stop_timer_confirmation_wizard_create_uid_fkey,create_uid,res_users,id
hr_timesheet_stop_timer_confirmation_wizard,hr_timesheet_stop_timer_confirmation_wizard_timesheet_id_fkey,timesheet_id,account_analytic_line,id
hr_timesheet_stop_timer_confirmation_wizard,hr_timesheet_stop_timer_confirmation_wizard_write_uid_fkey,write_uid,res_users,id
hr_timesheet_tip,hr_timesheet_tip_create_uid_fkey,create_uid,res_users,id
hr_timesheet_tip,hr_timesheet_tip_write_uid_fkey,write_uid,res_users,id
hr_user_work_entry_employee,hr_user_work_entry_employee_create_uid_fkey,create_uid,res_users,id
hr_user_work_entry_employee,hr_user_work_entry_employee_employee_id_fkey,employee_id,hr_employee,id
hr_user_work_entry_employee,hr_user_work_entry_employee_user_id_fkey,user_id,res_users,id
hr_user_work_entry_employee,hr_user_work_entry_employee_write_uid_fkey,write_uid,res_users,id
hr_version,hr_version_address_id_fkey,address_id,res_partner,id
hr_version,hr_version_company_id_fkey,company_id,res_company,id
hr_version,hr_version_contract_template_id_fkey,contract_template_id,hr_version,id
hr_version,hr_version_contract_type_id_fkey,contract_type_id,hr_contract_type,id
hr_version,hr_version_country_id_fkey,country_id,res_country,id
hr_version,hr_version_create_uid_fkey,create_uid,res_users,id
hr_version,hr_version_department_id_fkey,department_id,hr_department,id
hr_version,hr_version_departure_reason_id_fkey,departure_reason_id,hr_departure_reason,id
hr_version,hr_version_employee_id_fkey,employee_id,hr_employee,id
hr_version,hr_version_hr_responsible_id_fkey,hr_responsible_id,res_users,id
hr_version,hr_version_job_id_fkey,job_id,hr_job,id
hr_version,hr_version_last_modified_uid_fkey,last_modified_uid,res_users,id
hr_version,hr_version_private_country_id_fkey,private_country_id,res_country,id
hr_version,hr_version_private_state_id_fkey,private_state_id,res_country_state,id
hr_version,hr_version_resource_calendar_id_fkey,resource_calendar_id,resource_calendar,id
hr_version,hr_version_ruleset_id_fkey,ruleset_id,hr_attendance_overtime_ruleset,id
hr_version_sign_request_rel,hr_version_sign_request_rel_hr_version_id_fkey,hr_version_id,hr_version,id
hr_version_sign_request_rel,hr_version_sign_request_rel_sign_request_id_fkey,sign_request_id,sign_request,id
hr_version,hr_version_standard_calendar_id_fkey,standard_calendar_id,resource_calendar,id
hr_version,hr_version_structure_type_id_fkey,structure_type_id,hr_payroll_structure_type,id
hr_version_wizard,hr_version_wizard_contract_template_id_fkey,contract_template_id,hr_version,id
hr_version_wizard,hr_version_wizard_create_uid_fkey,create_uid,res_users,id
hr_version_wizard,hr_version_wizard_write_uid_fkey,write_uid,res_users,id
hr_version,hr_version_work_location_id_fkey,work_location_id,hr_work_location,id
hr_version,hr_version_write_uid_fkey,write_uid,res_users,id
hr_work_entry,hr_work_entry_attendance_id_fkey,attendance_id,hr_attendance,id
hr_work_entry,hr_work_entry_company_id_fkey,company_id,res_company,id
hr_work_entry,hr_work_entry_create_uid_fkey,create_uid,res_users,id
hr_work_entry,hr_work_entry_department_id_fkey,department_id,hr_department,id
hr_work_entry,hr_work_entry_employee_id_fkey,employee_id,hr_employee,id
hr_work_entry,hr_work_entry_leave_id_fkey,leave_id,hr_leave,id
hr_work_entry,hr_work_entry_overtime_id_fkey,overtime_id,hr_attendance_overtime_line,id
hr_work_entry,hr_work_entry_planning_slot_id_fkey,planning_slot_id,planning_slot,id
hr_work_entry_regeneration_wizard,hr_work_entry_regeneration_wizard_create_uid_fkey,create_uid,res_users,id
hr_work_entry_regeneration_wizard,hr_work_entry_regeneration_wizard_write_uid_fkey,write_uid,res_users,id
hr_work_entry_type,hr_work_entry_type_country_id_fkey,country_id,res_country,id
hr_work_entry_type,hr_work_entry_type_create_uid_fkey,create_uid,res_users,id
hr_work_entry_type,hr_work_entry_type_write_uid_fkey,write_uid,res_users,id
hr_work_entry,hr_work_entry_version_id_fkey,version_id,hr_version,id
hr_work_entry,hr_work_entry_work_entry_type_id_fkey,work_entry_type_id,hr_work_entry_type,id
hr_work_entry,hr_work_entry_write_uid_fkey,write_uid,res_users,id
hr_work_location,hr_work_location_address_id_fkey,address_id,res_partner,id
hr_work_location,hr_work_location_company_id_fkey,company_id,res_company,id
hr_work_location,hr_work_location_create_uid_fkey,create_uid,res_users,id
hr_work_location,hr_work_location_write_uid_fkey,write_uid,res_users,id
html_editor_converter_test,html_editor_converter_test_create_uid_fkey,create_uid,res_users,id
html_editor_converter_test,html_editor_converter_test_many2one_fkey,many2one,html_editor_converter_test_sub,id
html_editor_converter_test_sub,html_editor_converter_test_sub_create_uid_fkey,create_uid,res_users,id
html_editor_converter_test_sub,html_editor_converter_test_sub_write_uid_fkey,write_uid,res_users,id
html_editor_converter_test,html_editor_converter_test_write_uid_fkey,write_uid,res_users,id
iap_account,iap_account_create_uid_fkey,create_uid,res_users,id
iap_account_res_company_rel,iap_account_res_company_rel_iap_account_id_fkey,iap_account_id,iap_account,id
iap_account_res_company_rel,iap_account_res_company_rel_res_company_id_fkey,res_company_id,res_company,id
iap_account_res_users_rel,iap_account_res_users_rel_iap_account_id_fkey,iap_account_id,iap_account,id
iap_account_res_users_rel,iap_account_res_users_rel_res_users_id_fkey,res_users_id,res_users,id
iap_account,iap_account_service_id_fkey,service_id,iap_service,id
iap_account,iap_account_write_uid_fkey,write_uid,res_users,id
iap_service,iap_service_create_uid_fkey,create_uid,res_users,id
iap_service,iap_service_write_uid_fkey,write_uid,res_users,id
im_livechat_channel_country_rel,im_livechat_channel_country_rel_channel_id_fkey,channel_id,im_livechat_channel_rule,id
im_livechat_channel_country_rel,im_livechat_channel_country_rel_country_id_fkey,country_id,res_country,id
im_livechat_channel,im_livechat_channel_create_uid_fkey,create_uid,res_users,id
im_livechat_channel_im_user,im_livechat_channel_im_user_channel_id_fkey,channel_id,im_livechat_channel,id
im_livechat_channel_im_user,im_livechat_channel_im_user_user_id_fkey,user_id,res_users,id
im_livechat_channel_member_history_im_livechat_expertise_rel,im_livechat_channel_member_hi_im_livechat_channel_member_h_fkey,im_livechat_channel_member_history_id,im_livechat_channel_member_history,id
im_livechat_channel_member_history_im_livechat_expertise_rel,im_livechat_channel_member_histor_im_livechat_expertise_id_fkey,im_livechat_expertise_id,im_livechat_expertise,id
im_livechat_channel_member_history,im_livechat_channel_member_history_channel_id_fkey,channel_id,discuss_channel,id
im_livechat_channel_member_history,im_livechat_channel_member_history_chatbot_script_id_fkey,chatbot_script_id,chatbot_script,id
im_livechat_channel_member_history,im_livechat_channel_member_history_create_uid_fkey,create_uid,res_users,id
im_livechat_channel_member_history_discuss_channel_bot_rel,im_livechat_channel_member_history_dis_discuss_channel_id_fkey1,discuss_channel_id,discuss_channel,id
im_livechat_channel_member_history_discuss_channel_customer_rel,im_livechat_channel_member_history_dis_discuss_channel_id_fkey2,discuss_channel_id,discuss_channel,id
im_livechat_channel_member_history_discuss_channel_agent_rel,im_livechat_channel_member_history_disc_discuss_channel_id_fkey,discuss_channel_id,discuss_channel,id
im_livechat_channel_member_history_discuss_channel_agent_rel,im_livechat_channel_member_history_discuss__res_partner_id_fkey,res_partner_id,res_partner,id
im_livechat_channel_member_history_discuss_channel_bot_rel,im_livechat_channel_member_history_discuss_res_partner_id_fkey1,res_partner_id,res_partner,id
im_livechat_channel_member_history_discuss_channel_customer_rel,im_livechat_channel_member_history_discuss_res_partner_id_fkey2,res_partner_id,res_partner,id
im_livechat_channel_member_history,im_livechat_channel_member_history_guest_id_fkey,guest_id,mail_guest,id
im_livechat_channel_member_history,im_livechat_channel_member_history_member_id_fkey,member_id,discuss_channel_member,id
im_livechat_channel_member_history,im_livechat_channel_member_history_partner_id_fkey,partner_id,res_partner,id
im_livechat_channel_member_history,im_livechat_channel_member_history_rating_id_fkey,rating_id,rating_rating,id
im_livechat_channel_member_history,im_livechat_channel_member_history_write_uid_fkey,write_uid,res_users,id
im_livechat_channel_rule,im_livechat_channel_rule_channel_id_fkey,channel_id,im_livechat_channel,id
im_livechat_channel_rule,im_livechat_channel_rule_chatbot_script_id_fkey,chatbot_script_id,chatbot_script,id
im_livechat_channel_rule,im_livechat_channel_rule_create_uid_fkey,create_uid,res_users,id
im_livechat_channel_rule,im_livechat_channel_rule_write_uid_fkey,write_uid,res_users,id
im_livechat_channel,im_livechat_channel_write_uid_fkey,write_uid,res_users,id
im_livechat_conversation_tag,im_livechat_conversation_tag_create_uid_fkey,create_uid,res_users,id
im_livechat_conversation_tag,im_livechat_conversation_tag_write_uid_fkey,write_uid,res_users,id
im_livechat_expertise,im_livechat_expertise_create_uid_fkey,create_uid,res_users,id
im_livechat_expertise_res_users_settings_rel,im_livechat_expertise_res_users_s_im_livechat_expertise_id_fkey,im_livechat_expertise_id,im_livechat_expertise,id
im_livechat_expertise_res_users_settings_rel,im_livechat_expertise_res_users_sett_res_users_settings_id_fkey,res_users_settings_id,res_users_settings,id
im_livechat_expertise,im_livechat_expertise_write_uid_fkey,write_uid,res_users,id
import_bank_statement,import_bank_statement_create_uid_fkey,create_uid,res_users,id
import_bank_statement,import_bank_statement_write_uid_fkey,write_uid,res_users,id
import_bom,import_bom_create_uid_fkey,create_uid,res_users,id
import_bom,import_bom_write_uid_fkey,write_uid,res_users,id
import_chart_account,import_chart_account_create_uid_fkey,create_uid,res_users,id
import_chart_account,import_chart_account_write_uid_fkey,write_uid,res_users,id
import_client,import_client_create_uid_fkey,create_uid,res_users,id
import_client,import_client_write_uid_fkey,write_uid,res_users,id
import_equipments,import_equipments_create_uid_fkey,create_uid,res_users,id
import_equipments,import_equipments_write_uid_fkey,write_uid,res_users,id
import_inventory_adjustment,import_inventory_adjustment_create_uid_fkey,create_uid,res_users,id
import_inventory_adjustment,import_inventory_adjustment_location_fkey,location,stock_location,id
