id,product_id,company_id,location_id,lot_id,package_id,owner_id,user_id,create_uid,write_uid,inventory_date,quantity,reserved_quantity,inventory_quantity,inventory_diff_quantity,inventory_quantity_set,in_date,create_date,write_date,accounting_date,expiration_date,removal_date
133475,2483,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:13,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133476,2485,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:13,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133477,2395,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:12,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133478,2396,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:12,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133479,2398,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:12,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133480,2400,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:12,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133481,362,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:12,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133482,364,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:12,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133483,365,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:12,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133484,366,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:12,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133485,316,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:11,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133486,317,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:11,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133487,321,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:11,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
130828,463,1,5,\N,\N,\N,\N,2,42,2026-12-31,5.00,1.00,0.00,0.00,f,2026-06-26 06:37:11,2026-06-26 06:35:08.98363,2026-06-26 10:44:05.302528,\N,\N,\N
130831,467,1,5,\N,\N,\N,\N,2,42,2026-12-31,3.00,1.00,0.00,0.00,f,2026-06-26 06:37:11,2026-06-26 06:35:08.98363,2026-06-26 10:44:05.302528,\N,\N,\N
130252,1838,1,5,\N,\N,\N,\N,2,2,2026-12-31,49.00,22.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-07-21 15:36:20.383949,\N,\N,\N
130833,446,1,5,\N,\N,\N,\N,2,42,2026-12-31,14.00,3.00,0.00,0.00,f,2026-06-26 06:37:11,2026-06-26 06:35:08.98363,2026-06-26 10:44:05.302528,\N,\N,\N
133488,323,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:11,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133489,324,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:11,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133966,1145,3,35,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:10,2026-06-29 08:42:30.201092,2026-06-29 08:42:30.201092,\N,\N,\N
133967,1178,3,35,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-29 08:42:30.201092,2026-06-29 08:42:30.201092,\N,\N,\N
130177,823,1,5,\N,\N,\N,\N,2,2,2026-12-31,17.00,17.00,0.00,0.00,f,2026-06-26 06:37:08,2026-06-26 06:35:08.98363,2026-07-04 17:36:35.635869,\N,\N,\N
131028,334,1,5,\N,\N,\N,\N,2,42,2026-12-31,34.00,1.00,0.00,0.00,f,2026-06-26 06:37:12,2026-06-26 06:35:08.98363,2026-06-26 10:44:05.302528,\N,\N,\N
131029,335,1,5,\N,\N,\N,\N,2,42,2026-12-31,92.00,4.00,0.00,0.00,f,2026-06-26 06:37:12,2026-06-26 06:35:08.98363,2026-06-26 10:44:05.302528,\N,\N,\N
130810,277,1,5,\N,\N,\N,\N,2,2,2026-12-31,10.00,2.00,0.00,0.00,f,2026-06-26 06:37:11,2026-06-26 06:35:08.98363,2026-07-03 10:06:23.805738,\N,\N,\N
134849,2158,10,83,\N,\N,\N,\N,61,61,2026-12-31,7.00,0.00,\N,0.00,f,2026-06-26 06:37:10,2026-06-30 08:43:49.671831,2026-06-30 08:43:49.671831,\N,\N,\N
134852,1595,10,83,\N,\N,\N,\N,61,61,2026-12-31,1.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-30 08:43:49.671831,2026-06-30 08:43:49.671831,\N,\N,\N
134855,1610,10,83,\N,\N,\N,\N,61,61,2026-12-31,1.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-30 08:43:49.671831,2026-06-30 08:43:49.671831,\N,\N,\N
134858,1612,10,83,\N,\N,\N,\N,61,61,2026-12-31,1.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-30 08:43:49.671831,2026-06-30 08:43:49.671831,\N,\N,\N
134861,1618,10,83,\N,\N,\N,\N,61,61,2026-12-31,1.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-30 08:43:49.671831,2026-06-30 08:43:49.671831,\N,\N,\N
134864,1627,10,83,\N,\N,\N,\N,61,61,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-30 08:43:49.671831,2026-06-30 08:43:49.671831,\N,\N,\N
134867,1657,10,83,\N,\N,\N,\N,61,61,2026-12-31,1.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-30 08:43:49.671831,2026-06-30 08:43:49.671831,\N,\N,\N
134870,1658,10,83,\N,\N,\N,\N,61,61,2026-12-31,1.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-30 08:43:49.671831,2026-06-30 08:43:49.671831,\N,\N,\N
134873,1683,10,83,\N,\N,\N,\N,61,61,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-30 08:43:49.671831,2026-06-30 08:43:49.671831,\N,\N,\N
130179,825,1,5,\N,\N,\N,\N,2,2,2026-12-31,10.00,10.00,0.00,0.00,f,2026-06-26 06:37:08,2026-06-26 06:35:08.98363,2026-06-28 05:36:09.630711,\N,\N,\N
134876,1636,10,83,\N,\N,\N,\N,61,61,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-30 08:43:49.671831,2026-06-30 08:43:49.671831,\N,\N,\N
134879,1668,10,83,\N,\N,\N,\N,61,61,2026-12-31,1.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-30 08:43:49.671831,2026-06-30 08:43:49.671831,\N,\N,\N
130255,1841,1,5,\N,\N,\N,\N,2,2,2026-12-31,14.00,14.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-07-09 12:06:38.597597,\N,\N,\N
134882,1669,10,83,\N,\N,\N,\N,61,61,2026-12-31,1.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-30 08:43:49.671831,2026-06-30 08:43:49.671831,\N,\N,\N
134885,1670,10,83,\N,\N,\N,\N,61,61,2026-12-31,6.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-30 08:43:49.671831,2026-06-30 08:43:49.671831,\N,\N,\N
134888,637,10,83,\N,\N,\N,\N,61,61,2026-12-31,10.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-30 08:43:49.671831,2026-06-30 08:43:49.671831,\N,\N,\N
134891,634,10,83,\N,\N,\N,\N,61,61,2026-12-31,10.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-30 08:43:49.671831,2026-06-30 08:43:49.671831,\N,\N,\N
134893,2330,10,83,\N,\N,\N,\N,61,61,2026-12-31,1.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-30 08:43:49.671831,2026-06-30 08:43:49.671831,\N,\N,\N
130266,1846,1,5,\N,\N,\N,\N,2,42,2026-12-31,21.00,8.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-30 08:40:06.67395,\N,\N,\N
134896,2331,10,83,\N,\N,\N,\N,61,61,2026-12-31,1.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-30 08:43:49.671831,2026-06-30 08:43:49.671831,\N,\N,\N
134899,2332,10,83,\N,\N,\N,\N,61,61,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-30 08:43:49.671831,2026-06-30 08:43:49.671831,\N,\N,\N
130264,1844,1,5,\N,\N,\N,\N,2,2,2026-12-31,45.00,27.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-07-29 12:51:06.903115,\N,\N,\N
132501,1936,1,5,\N,\N,\N,\N,2,42,2026-12-31,15.00,3.00,0.00,0.00,f,2026-06-26 07:33:14,2026-06-26 07:32:51.75853,2026-06-30 08:40:06.67395,\N,\N,\N
133968,1494,3,35,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:09,2026-06-29 08:42:30.201092,2026-06-29 08:42:30.201092,\N,\N,\N
133969,1495,3,35,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:09,2026-06-29 08:42:30.201092,2026-06-29 08:42:30.201092,\N,\N,\N
133970,1497,3,35,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:09,2026-06-29 08:42:30.201092,2026-06-29 08:42:30.201092,\N,\N,\N
133490,2468,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:13,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133988,2376,3,35,\N,\N,\N,\N,42,42,2026-12-31,1.00,0.00,\N,0.00,f,2026-06-26 06:37:12,2026-06-29 08:42:30.201092,2026-06-29 08:42:30.201092,\N,\N,\N
133491,2469,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:13,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133492,2470,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:13,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133493,2471,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:13,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133494,2474,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:13,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133495,2476,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:13,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133496,311,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:11,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133497,312,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:11,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133498,327,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:11,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133499,844,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:10,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
130944,2218,1,5,\N,\N,\N,\N,2,42,2026-12-31,27.00,3.00,0.00,0.00,f,2026-06-26 06:37:12,2026-06-26 06:35:08.98363,2026-06-30 08:40:06.67395,\N,\N,\N
132483,1906,1,5,\N,\N,\N,\N,2,42,2026-12-31,2.00,1.00,0.00,0.00,f,2026-06-26 07:33:14,2026-06-26 07:32:51.75853,2026-06-26 10:44:05.302528,\N,\N,\N
133500,807,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
132491,1934,1,5,\N,\N,\N,\N,2,42,2026-12-31,8.00,3.00,0.00,0.00,f,2026-06-26 07:33:14,2026-06-26 07:32:51.75853,2026-06-26 10:44:05.302528,\N,\N,\N
133501,810,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
130414,2359,1,5,\N,\N,\N,\N,2,2,2026-12-31,5.00,5.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-07-14 00:21:12.512702,\N,\N,\N
133502,811,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133503,771,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:10,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133504,772,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:10,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133505,799,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:09,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133506,752,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:09,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133507,754,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:09,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133508,755,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:09,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133989,844,3,35,\N,\N,\N,\N,42,42,2026-12-31,1.00,0.00,\N,0.00,f,2026-06-26 06:37:10,2026-06-29 08:42:30.201092,2026-06-29 08:42:30.201092,\N,\N,\N
133990,757,3,35,\N,\N,\N,\N,42,42,2026-12-31,1.00,0.00,\N,0.00,f,2026-06-26 06:37:09,2026-06-29 08:42:30.201092,2026-06-29 08:42:30.201092,\N,\N,\N
133991,926,3,35,\N,\N,\N,\N,42,42,2026-12-31,1.00,0.00,\N,0.00,f,2026-06-26 06:37:12,2026-06-29 08:42:30.201092,2026-06-29 08:42:30.201092,\N,\N,\N
133992,928,3,35,\N,\N,\N,\N,42,42,2026-12-31,1.00,0.00,\N,0.00,f,2026-06-26 06:37:11,2026-06-29 08:42:30.201092,2026-06-29 08:42:30.201092,\N,\N,\N
130774,934,1,5,\N,\N,\N,\N,2,42,2026-12-31,12.00,4.00,0.00,0.00,f,2026-06-26 06:37:11,2026-06-26 06:35:08.98363,2026-06-29 08:41:47.502086,\N,\N,\N
131077,2232,1,5,\N,\N,\N,\N,2,42,2026-12-31,8.00,2.00,0.00,0.00,f,2026-06-26 06:37:12,2026-06-26 06:35:08.98363,2026-06-30 08:40:06.67395,\N,\N,\N
130555,1374,1,5,\N,\N,\N,\N,2,42,2026-12-31,2.00,1.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 10:44:05.302528,\N,\N,\N
130558,1389,1,5,\N,\N,\N,\N,2,42,2026-12-31,10.00,1.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 10:44:05.302528,\N,\N,\N
130559,1390,1,5,\N,\N,\N,\N,2,42,2026-12-31,1.00,1.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 10:44:05.302528,\N,\N,\N
131078,2233,1,5,\N,\N,\N,\N,2,42,2026-12-31,19.00,5.00,0.00,0.00,f,2026-06-26 06:37:12,2026-06-26 06:35:08.98363,2026-06-30 08:40:06.67395,\N,\N,\N
130568,1423,1,5,\N,\N,\N,\N,2,42,2026-12-31,9.00,1.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 10:44:05.302528,\N,\N,\N
130628,1437,1,5,\N,\N,\N,\N,2,42,2026-12-31,1.00,1.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 10:44:05.302528,\N,\N,\N
130662,1240,1,5,\N,\N,\N,\N,2,42,2026-12-31,2.00,1.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 10:44:05.302528,\N,\N,\N
131080,2235,1,5,\N,\N,\N,\N,2,42,2026-12-31,6.00,1.00,0.00,0.00,f,2026-06-26 06:37:12,2026-06-26 06:35:08.98363,2026-06-30 08:40:06.67395,\N,\N,\N
130764,918,1,5,\N,\N,\N,\N,2,42,2026-12-31,2.00,1.00,0.00,0.00,f,2026-06-26 06:37:11,2026-06-26 06:35:08.98363,2026-06-26 10:44:05.302528,\N,\N,\N
131082,2237,1,5,\N,\N,\N,\N,2,42,2026-12-31,15.00,2.00,0.00,0.00,f,2026-06-26 06:37:12,2026-06-26 06:35:08.98363,2026-06-30 08:40:06.67395,\N,\N,\N
130773,933,1,5,\N,\N,\N,\N,2,42,2026-12-31,8.00,1.00,0.00,0.00,f,2026-06-26 06:37:11,2026-06-26 06:35:08.98363,2026-06-26 10:44:05.302528,\N,\N,\N
131150,2387,1,5,\N,\N,\N,\N,2,42,2026-12-31,147.00,8.00,0.00,0.00,f,2026-06-26 06:37:12,2026-06-26 06:35:08.98363,2026-06-30 08:40:06.67395,\N,\N,\N
130845,1106,1,5,\N,\N,\N,\N,2,42,2026-12-31,14.00,1.00,0.00,0.00,f,2026-06-26 06:37:11,2026-06-26 06:35:08.98363,2026-06-26 10:44:05.302528,\N,\N,\N
130846,1107,1,5,\N,\N,\N,\N,2,42,2026-12-31,10.00,1.00,0.00,0.00,f,2026-06-26 06:37:11,2026-06-26 06:35:08.98363,2026-06-26 10:44:05.302528,\N,\N,\N
131151,2388,1,5,\N,\N,\N,\N,2,42,2026-12-31,54.00,8.00,0.00,0.00,f,2026-06-26 06:37:12,2026-06-26 06:35:08.98363,2026-06-30 08:40:06.67395,\N,\N,\N
130918,1251,1,5,\N,\N,\N,\N,2,42,2026-12-31,1.00,1.00,0.00,0.00,f,2026-06-26 06:37:11,2026-06-26 06:35:08.98363,2026-06-26 10:44:05.302528,\N,\N,\N
133993,929,3,35,\N,\N,\N,\N,42,42,2026-12-31,1.00,0.00,\N,0.00,f,2026-06-26 06:37:11,2026-06-29 08:42:30.201092,2026-06-29 08:42:30.201092,\N,\N,\N
131154,2391,1,5,\N,\N,\N,\N,2,42,2026-12-31,247.00,4.00,0.00,0.00,f,2026-06-26 06:37:13,2026-06-26 06:35:08.98363,2026-06-30 08:40:06.67395,\N,\N,\N
133994,936,3,35,\N,\N,\N,\N,42,42,2026-12-31,1.00,0.00,\N,0.00,f,2026-06-26 06:37:11,2026-06-29 08:42:30.201092,2026-06-29 08:42:30.201092,\N,\N,\N
130553,1372,1,5,\N,\N,\N,\N,2,38,2026-12-31,5.00,2.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 11:30:50.487622,\N,\N,\N
130557,1388,1,5,\N,\N,\N,\N,2,38,2026-12-31,13.00,3.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 11:30:50.487622,\N,\N,\N
130563,1394,1,5,\N,\N,\N,\N,2,38,2026-12-31,16.00,2.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 11:30:50.487622,\N,\N,\N
130564,1395,1,5,\N,\N,\N,\N,2,38,2026-12-31,6.00,3.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 11:30:50.487622,\N,\N,\N
130646,1206,1,5,\N,\N,\N,\N,2,38,2026-12-31,5.00,3.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 11:30:50.487622,\N,\N,\N
133995,932,3,35,\N,\N,\N,\N,42,42,2026-12-31,1.00,0.00,\N,0.00,f,2026-06-26 06:37:11,2026-06-29 08:42:30.201092,2026-06-29 08:42:30.201092,\N,\N,\N
133996,934,3,35,\N,\N,\N,\N,42,42,2026-12-31,1.00,0.00,\N,0.00,f,2026-06-26 06:37:11,2026-06-29 08:42:30.201092,2026-06-29 08:42:30.201092,\N,\N,\N
133997,946,3,35,\N,\N,\N,\N,42,42,2026-12-31,1.00,0.00,\N,0.00,f,2026-06-26 06:37:11,2026-06-29 08:42:30.201092,2026-06-29 08:42:30.201092,\N,\N,\N
130779,954,1,5,\N,\N,\N,\N,2,38,2026-12-31,7.00,4.00,0.00,0.00,f,2026-06-26 06:37:11,2026-06-26 06:35:08.98363,2026-06-26 11:30:50.487622,\N,\N,\N
133998,949,3,35,\N,\N,\N,\N,42,42,2026-12-31,1.00,0.00,\N,0.00,f,2026-06-26 06:37:11,2026-06-29 08:42:30.201092,2026-06-29 08:42:30.201092,\N,\N,\N
130919,1252,1,5,\N,\N,\N,\N,2,42,2026-12-31,1.00,1.00,0.00,0.00,f,2026-06-26 06:37:11,2026-06-26 06:35:08.98363,2026-06-26 10:44:05.302528,\N,\N,\N
130964,919,1,5,\N,\N,\N,\N,2,42,2026-12-31,4.00,1.00,0.00,0.00,f,2026-06-26 06:37:12,2026-06-26 06:35:08.98363,2026-06-26 10:44:05.302528,\N,\N,\N
130966,922,1,5,\N,\N,\N,\N,2,42,2026-12-31,2.00,1.00,0.00,0.00,f,2026-06-26 06:37:12,2026-06-26 06:35:08.98363,2026-06-26 10:44:05.302528,\N,\N,\N
130967,923,1,5,\N,\N,\N,\N,2,42,2026-12-31,1.00,1.00,0.00,0.00,f,2026-06-26 06:37:12,2026-06-26 06:35:08.98363,2026-06-26 10:44:05.302528,\N,\N,\N
130968,924,1,5,\N,\N,\N,\N,2,42,2026-12-31,1.00,1.00,0.00,0.00,f,2026-06-26 06:37:12,2026-06-26 06:35:08.98363,2026-06-26 10:44:05.302528,\N,\N,\N
130265,1845,1,5,\N,\N,\N,\N,2,2,2026-12-31,23.00,12.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-07-30 03:21:15.969073,\N,\N,\N
130259,2298,1,5,\N,\N,\N,\N,2,2,2026-12-31,12.00,12.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-07-14 09:51:53.507519,\N,\N,\N
133509,757,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:09,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133510,839,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:09,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
130256,1877,1,5,\N,\N,\N,\N,2,2,2026-12-31,8.00,8.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-07-07 00:21:28.933382,\N,\N,\N
130246,1873,1,5,\N,\N,\N,\N,2,2,2026-12-31,33.00,14.00,0.00,0.00,f,2026-06-26 06:37:08,2026-06-26 06:35:08.98363,2026-08-02 12:36:10.031052,\N,\N,\N
133511,775,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133512,779,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133513,781,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133514,842,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
130268,1881,1,5,\N,\N,\N,\N,2,42,2026-12-31,10.00,3.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-29 08:15:27.760212,\N,\N,\N
133515,834,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:09,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
134669,1086,7,59,\N,\N,\N,\N,42,42,2026-12-31,38.00,0.00,\N,0.00,f,2026-06-26 08:41:18,2026-06-30 08:43:48.477258,2026-06-30 08:43:48.477258,\N,\N,\N
134671,5881,7,59,\N,\N,\N,\N,42,42,2026-12-31,15.00,0.00,\N,0.00,f,2026-06-26 08:57:13,2026-06-30 08:43:48.477258,2026-06-30 08:43:48.477258,\N,\N,\N
134673,2154,7,59,\N,\N,\N,\N,42,42,2026-12-31,8.00,0.00,\N,0.00,f,2026-06-26 06:37:09,2026-06-30 08:43:48.477258,2026-06-30 08:43:48.477258,\N,\N,\N
130715,2028,1,5,\N,\N,\N,\N,2,42,2026-12-31,3.00,1.00,0.00,0.00,f,2026-06-26 06:37:11,2026-06-26 06:35:08.98363,2026-06-29 08:15:27.760212,\N,\N,\N
133516,837,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:09,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
133517,815,2,20,\N,\N,\N,\N,42,42,2026-12-31,2.00,0.00,\N,0.00,f,2026-06-26 06:37:08,2026-06-29 08:16:21.547384,2026-06-29 08:16:21.547384,\N,\N,\N
