evidence,module,path,records,views_hint,actions_hint,menus,security_hint
02 OTHER.zip,delivery_envia,02 OTHER/delivery_envia/views/res_config_settings_views.xml,2,4,0,0,0
02 OTHER.zip,l10n_fr_reports,02 OTHER/l10n_fr_reports/security/security.xml,1,0,0,0,1
02 OTHER.zip,l10n_fr_reports,02 OTHER/l10n_fr_reports/wizard/l10n_fr_send_vat_report_wizard.xml,1,2,0,0,0
02 OTHER.zip,l10n_fr_reports,02 OTHER/l10n_fr_reports/data/tax_report.xml,1,0,0,0,0
02 OTHER.zip,l10n_fr_reports,02 OTHER/l10n_fr_reports/data/account_return_data.xml,1,0,0,0,0
02 OTHER.zip,l10n_fr_reports,02 OTHER/l10n_fr_reports/data/intermediate_management_balances_2024.xml,62,0,0,0,0
02 OTHER.zip,l10n_fr_reports,02 OTHER/l10n_fr_reports/data/profit_loss_2024.xml,117,0,0,0,0
02 OTHER.zip,l10n_fr_reports,02 OTHER/l10n_fr_reports/data/cron.xml,1,0,0,0,0
02 OTHER.zip,l10n_fr_reports,02 OTHER/l10n_fr_reports/data/intermediate_management_balances.xml,71,0,0,0,0
02 OTHER.zip,l10n_fr_reports,02 OTHER/l10n_fr_reports/data/account_report_ec_sales_list_report.xml,1,0,0,0,0
02 OTHER.zip,l10n_fr_reports,02 OTHER/l10n_fr_reports/data/profit_loss.xml,119,0,0,0,0
02 OTHER.zip,l10n_fr_reports,02 OTHER/l10n_fr_reports/data/balance_sheet_2024.xml,231,0,0,0,0
02 OTHER.zip,l10n_fr_reports,02 OTHER/l10n_fr_reports/data/balance_sheet.xml,231,0,0,0,0
02 OTHER.zip,l10n_fr_reports,02 OTHER/l10n_fr_reports/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_fr_reports,02 OTHER/l10n_fr_reports/views/account_report_async_export_view.xml,4,6,1,1,0
02 OTHER.zip,planning,02 OTHER/planning/security/planning_security.xml,12,0,0,0,21
02 OTHER.zip,planning,02 OTHER/planning/wizard/planning_preview.xml,2,2,1,0,0
02 OTHER.zip,planning,02 OTHER/planning/wizard/planning_send_views.xml,3,4,1,0,0
02 OTHER.zip,planning,02 OTHER/planning/report/planning_report_views.xml,2,0,1,0,0
02 OTHER.zip,planning,02 OTHER/planning/data/planning_tour.xml,1,0,0,0,0
02 OTHER.zip,planning,02 OTHER/planning/data/planning_demo.xml,304,0,0,0,0
02 OTHER.zip,planning,02 OTHER/planning/data/mail_template_data.xml,3,0,0,0,0
02 OTHER.zip,planning,02 OTHER/planning/data/planning_cron.xml,1,0,0,0,0
02 OTHER.zip,planning,02 OTHER/planning/data/digest_data.xml,1,0,0,0,0
02 OTHER.zip,planning,02 OTHER/planning/views/planning_views.xml,61,56,33,12,0
02 OTHER.zip,planning,02 OTHER/planning/views/planning_report_views.xml,6,6,3,2,0
02 OTHER.zip,planning,02 OTHER/planning/views/resource_views.xml,8,14,1,0,0
02 OTHER.zip,planning,02 OTHER/planning/views/hr_views.xml,5,10,0,0,0
02 OTHER.zip,planning,02 OTHER/planning/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,planning,02 OTHER/planning/views/planning_template_views.xml,4,8,0,0,0
02 OTHER.zip,documents_l10n_ch_hr_payroll,02 OTHER/documents_l10n_ch_hr_payroll/views/l10n_ch_individual_account_views.xml,1,2,0,0,0
02 OTHER.zip,quality_mrp,02 OTHER/quality_mrp/security/quality_mrp.xml,1,0,0,0,0
02 OTHER.zip,quality_mrp,02 OTHER/quality_mrp/views/mrp_production_views.xml,2,2,1,0,0
02 OTHER.zip,quality_mrp,02 OTHER/quality_mrp/views/quality_views.xml,2,2,1,0,0
02 OTHER.zip,theme_artists,02 OTHER/theme_artists/views/images.xml,89,0,0,0,0
02 OTHER.zip,lunch,02 OTHER/lunch/security/lunch_security.xml,13,0,0,0,20
02 OTHER.zip,lunch,02 OTHER/lunch/report/lunch_cashmove_report_views.xml,8,12,2,0,0
02 OTHER.zip,lunch,02 OTHER/lunch/data/mail_template_data.xml,1,0,0,0,0
02 OTHER.zip,lunch,02 OTHER/lunch/data/lunch_demo.xml,56,0,0,0,0
02 OTHER.zip,lunch,02 OTHER/lunch/data/lunch_data.xml,10,0,3,0,0
02 OTHER.zip,lunch,02 OTHER/lunch/views/res_config_settings.xml,2,2,1,0,0
02 OTHER.zip,lunch,02 OTHER/lunch/views/lunch_cashmove_views.xml,5,8,1,0,0
02 OTHER.zip,lunch,02 OTHER/lunch/views/lunch_views.xml,0,0,0,17,0
02 OTHER.zip,lunch,02 OTHER/lunch/views/lunch_alert_views.xml,5,8,1,0,0
02 OTHER.zip,lunch,02 OTHER/lunch/views/lunch_orders_views.xml,9,12,3,0,0
02 OTHER.zip,lunch,02 OTHER/lunch/views/lunch_location_views.xml,5,8,1,0,0
02 OTHER.zip,lunch,02 OTHER/lunch/views/lunch_product_views.xml,14,20,4,0,0
02 OTHER.zip,lunch,02 OTHER/lunch/views/lunch_supplier_views.xml,5,8,1,0,0
02 OTHER.zip,l10n_eg,02 OTHER/l10n_eg/demo/demo_partner.xml,1,0,0,0,0
02 OTHER.zip,l10n_eg,02 OTHER/l10n_eg/demo/demo_company.xml,2,0,0,0,0
02 OTHER.zip,l10n_eg,02 OTHER/l10n_eg/data/account_tax_report_data.xml,148,0,0,0,0
02 OTHER.zip,l10n_eg,02 OTHER/l10n_eg/views/account_tax.xml,2,4,0,0,0
02 OTHER.zip,l10n_it_pos,02 OTHER/l10n_it_pos/views/pos_payment_view.xml,1,2,0,0,0
02 OTHER.zip,l10n_it_pos,02 OTHER/l10n_it_pos/views/res_config_settings_view.xml,1,2,0,0,0
02 OTHER.zip,payment_stripe,02 OTHER/payment_stripe/data/payment_provider_data.xml,1,0,0,0,0
02 OTHER.zip,payment_stripe,02 OTHER/payment_stripe/views/payment_provider_views.xml,2,2,1,0,0
02 OTHER.zip,stock_intrastat,02 OTHER/stock_intrastat/views/stock_warehouse_view.xml,1,2,0,0,0
02 OTHER.zip,l10n_ro_edi_stock,02 OTHER/l10n_ro_edi_stock/views/delivery_carrier_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_ro_edi_stock,02 OTHER/l10n_ro_edi_stock/views/stock_picking_views.xml,3,6,0,0,0
02 OTHER.zip,l10n_ro_edi_stock,02 OTHER/l10n_ro_edi_stock/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,partner_autocomplete,02 OTHER/partner_autocomplete/data/iap_service_data.xml,1,0,0,0,0
02 OTHER.zip,partner_autocomplete,02 OTHER/partner_autocomplete/views/res_company_views.xml,1,2,0,0,0
02 OTHER.zip,partner_autocomplete,02 OTHER/partner_autocomplete/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_mn_reports,02 OTHER/l10n_mn_reports/data/tax_report.xml,75,0,0,0,0
02 OTHER.zip,l10n_mn_reports,02 OTHER/l10n_mn_reports/data/account_return_data.xml,2,0,0,0,0
02 OTHER.zip,l10n_mn_reports,02 OTHER/l10n_mn_reports/data/balancesheet_report.xml,63,0,0,0,0
02 OTHER.zip,l10n_mn_reports,02 OTHER/l10n_mn_reports/data/cashflow_report.xml,2,0,0,0,0
02 OTHER.zip,l10n_mn_reports,02 OTHER/l10n_mn_reports/data/profit_and_loss_reports.xml,33,0,0,0,0
02 OTHER.zip,l10n_il,02 OTHER/l10n_il/demo/demo_company.xml,2,0,0,0,0
02 OTHER.zip,l10n_il,02 OTHER/l10n_il/data/account_tax_report_data.xml,30,0,0,0,0
02 OTHER.zip,l10n_il,02 OTHER/l10n_il/data/account_account_tag.xml,5,0,0,0,0
02 OTHER.zip,sms_twilio,02 OTHER/sms_twilio/wizard/sms_twilio_account_manage_views.xml,1,2,0,0,0
02 OTHER.zip,sms_twilio,02 OTHER/sms_twilio/views/sms_sms_views.xml,1,2,0,0,0
02 OTHER.zip,sms_twilio,02 OTHER/sms_twilio/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,sale_renting_crm,02 OTHER/sale_renting_crm/wizard/crm_lead_rental_views.xml,2,2,1,0,0
02 OTHER.zip,sale_renting_crm,02 OTHER/sale_renting_crm/views/crm_lead_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_cy,02 OTHER/l10n_cy/demo/demo_company.xml,3,0,0,0,0
02 OTHER.zip,l10n_cy,02 OTHER/l10n_cy/data/account_tax_report_data.xml,30,0,0,0,0
02 OTHER.zip,l10n_cy,02 OTHER/l10n_cy/data/menuitem_data.xml,0,0,0,1,0
02 OTHER.zip,base_import_module,02 OTHER/base_import_module/views/ir_module_views.xml,4,8,0,0,0
02 OTHER.zip,base_import_module,02 OTHER/base_import_module/views/base_import_module_view.xml,2,2,1,1,0
02 OTHER.zip,mrp_workorder_iot,02 OTHER/mrp_workorder_iot/views/mrp_workorder_views.xml,2,4,0,0,0
02 OTHER.zip,pos_restaurant_appointment,02 OTHER/pos_restaurant_appointment/demo/pos_restaurant_appointment_demo.xml,28,0,0,0,0
02 OTHER.zip,pos_restaurant_appointment,02 OTHER/pos_restaurant_appointment/views/pos_restaurant_views.xml,2,4,0,0,0
02 OTHER.zip,pos_restaurant_appointment,02 OTHER/pos_restaurant_appointment/views/appointment_resource_views.xml,1,2,0,0,0
02 OTHER.zip,pos_restaurant_appointment,02 OTHER/pos_restaurant_appointment/views/calendar_event_views.xml,1,2,0,0,0
02 OTHER.zip,whatsapp_event,02 OTHER/whatsapp_event/data/event_mail_demo.xml,2,0,0,0,0
02 OTHER.zip,whatsapp_event,02 OTHER/whatsapp_event/data/whatsapp_template_data.xml,2,0,0,0,0
02 OTHER.zip,payment_mercado_pago,02 OTHER/payment_mercado_pago/data/payment_provider_data.xml,1,0,0,0,0
02 OTHER.zip,payment_mercado_pago,02 OTHER/payment_mercado_pago/views/payment_provider_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_fr_intrastat,02 OTHER/l10n_fr_intrastat/wizard/intrastat_submission_wizard.xml,1,2,0,0,0
02 OTHER.zip,l10n_fr_intrastat,02 OTHER/l10n_fr_intrastat/wizard/export_wizard.xml,1,2,0,0,0
02 OTHER.zip,l10n_fr_intrastat,02 OTHER/l10n_fr_intrastat/data/account_return_data.xml,2,0,0,0,0
02 OTHER.zip,l10n_fr_intrastat,02 OTHER/l10n_fr_intrastat/data/code_region_data.xml,96,0,0,0,0
02 OTHER.zip,l10n_fr_intrastat,02 OTHER/l10n_fr_intrastat/views/res_config_settings_view.xml,1,2,0,0,0
02 OTHER.zip,marketing_automation_whatsapp,02 OTHER/marketing_automation_whatsapp/security/marketing_automation_whatsapp_security.xml,1,0,0,0,0
02 OTHER.zip,marketing_automation_whatsapp,02 OTHER/marketing_automation_whatsapp/views/marketing_campaign_views.xml,1,2,0,0,0
02 OTHER.zip,marketing_automation_whatsapp,02 OTHER/marketing_automation_whatsapp/views/marketing_activity_views.xml,1,2,0,0,0
02 OTHER.zip,marketing_automation_whatsapp,02 OTHER/marketing_automation_whatsapp/views/marketing_participant_views.xml,1,2,0,0,0
02 OTHER.zip,marketing_automation_whatsapp,02 OTHER/marketing_automation_whatsapp/views/whatsapp_template_views.xml,1,0,1,0,0
02 OTHER.zip,sale_amazon,02 OTHER/sale_amazon/security/sale_amazon_security.xml,2,0,0,0,2
02 OTHER.zip,sale_amazon,02 OTHER/sale_amazon/wizards/recover_order_wizard_views.xml,1,2,0,0,0
02 OTHER.zip,sale_amazon,02 OTHER/sale_amazon/data/amazon_cron.xml,4,0,0,0,0
02 OTHER.zip,sale_amazon,02 OTHER/sale_amazon/data/mail_template_data.xml,3,0,0,0,0
02 OTHER.zip,sale_amazon,02 OTHER/sale_amazon/data/amazon_data.xml,24,0,0,0,0
02 OTHER.zip,sale_amazon,02 OTHER/sale_amazon/views/stock_picking_views.xml,2,4,0,0,0
02 OTHER.zip,sale_amazon,02 OTHER/sale_amazon/views/amazon_marketplace_views.xml,2,4,0,0,0
02 OTHER.zip,sale_amazon,02 OTHER/sale_amazon/views/amazon_offer_views.xml,3,4,1,0,0
02 OTHER.zip,sale_amazon,02 OTHER/sale_amazon/views/menus.xml,0,0,0,3,0
02 OTHER.zip,sale_amazon,02 OTHER/sale_amazon/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,sale_amazon,02 OTHER/sale_amazon/views/sale_order_views.xml,3,6,0,0,0
02 OTHER.zip,sale_amazon,02 OTHER/sale_amazon/views/amazon_account_views.xml,7,8,3,0,0
02 OTHER.zip,sale_amazon,02 OTHER/sale_amazon/views/product_views.xml,2,4,0,0,0
02 OTHER.zip,l10n_us_hr_payroll_adp,02 OTHER/l10n_us_hr_payroll_adp/views/hr_work_entry_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_us_hr_payroll_adp,02 OTHER/l10n_us_hr_payroll_adp/views/hr_employee_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_us_hr_payroll_adp,02 OTHER/l10n_us_hr_payroll_adp/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_us_hr_payroll_adp,02 OTHER/l10n_us_hr_payroll_adp/views/l10n_us_adp_export_views.xml,3,4,1,1,0
02 OTHER.zip,planning_holidays,02 OTHER/planning_holidays/report/planning_report_views.xml,1,2,0,0,0
02 OTHER.zip,planning_holidays,02 OTHER/planning_holidays/views/planning_slot_views.xml,4,8,0,0,0
02 OTHER.zip,l10n_in_edi_gstr,02 OTHER/l10n_in_edi_gstr/views/account_return.xml,1,2,0,0,0
02 OTHER.zip,spreadsheet_dashboard_im_livechat,02 OTHER/spreadsheet_dashboard_im_livechat/data/livechat_ongoing_sessions_actions.xml,5,0,5,5,0
02 OTHER.zip,spreadsheet_dashboard_im_livechat,02 OTHER/spreadsheet_dashboard_im_livechat/data/dashboards.xml,2,0,0,0,0
02 OTHER.zip,snailmail_account_followup,02 OTHER/snailmail_account_followup/wizard/followup_manual_reminder_views.xml,1,2,0,0,0
02 OTHER.zip,snailmail_account_followup,02 OTHER/snailmail_account_followup/data/account_followup_data.xml,2,0,0,0,0
02 OTHER.zip,snailmail_account_followup,02 OTHER/snailmail_account_followup/data/account_followup_demo.xml,3,0,0,0,0
02 OTHER.zip,snailmail_account_followup,02 OTHER/snailmail_account_followup/views/account_followup_views.xml,2,4,0,0,0
02 OTHER.zip,l10n_cl,02 OTHER/l10n_cl/demo/partner_demo.xml,9,0,0,0,0
02 OTHER.zip,l10n_cl,02 OTHER/l10n_cl/demo/demo_company.xml,2,0,0,0,0
02 OTHER.zip,l10n_cl,02 OTHER/l10n_cl/data/account_tax_tags_data.xml,27,0,0,0,0
02 OTHER.zip,l10n_cl,02 OTHER/l10n_cl/data/uom_data.xml,6,0,0,0,0
02 OTHER.zip,l10n_cl,02 OTHER/l10n_cl/data/res_partner.xml,3,0,0,0,0
02 OTHER.zip,l10n_cl,02 OTHER/l10n_cl/data/account_tax_report_data.xml,66,0,0,0,0
02 OTHER.zip,l10n_cl,02 OTHER/l10n_cl/data/product_data.xml,1,0,0,0,0
02 OTHER.zip,l10n_cl,02 OTHER/l10n_cl/data/l10n_cl_chart_data.xml,20,0,0,0,0
02 OTHER.zip,l10n_cl,02 OTHER/l10n_cl/data/l10n_latam_identification_type_data.xml,3,0,0,0,0
02 OTHER.zip,l10n_cl,02 OTHER/l10n_cl/data/res_currency_data.xml,3,0,0,0,0
02 OTHER.zip,l10n_cl,02 OTHER/l10n_cl/views/res_country_view.xml,2,4,0,0,0
02 OTHER.zip,l10n_cl,02 OTHER/l10n_cl/views/res_bank_view.xml,2,4,0,0,0
02 OTHER.zip,l10n_cl,02 OTHER/l10n_cl/views/res_partner.xml,1,2,0,0,0
02 OTHER.zip,l10n_cl,02 OTHER/l10n_cl/views/account_move_view.xml,5,6,2,2,0
02 OTHER.zip,l10n_cl,02 OTHER/l10n_cl/views/account_tax_view.xml,2,4,0,0,0
02 OTHER.zip,l10n_cl,02 OTHER/l10n_cl/views/res_company_view.xml,1,2,0,0,0
02 OTHER.zip,l10n_cl,02 OTHER/l10n_cl/views/res_config_settings_view.xml,1,2,0,0,0
02 OTHER.zip,l10n_din5008,02 OTHER/l10n_din5008/report/din5008_report.xml,2,0,0,0,0
02 OTHER.zip,l10n_din5008,02 OTHER/l10n_din5008/data/report_layout.xml,1,0,0,0,0
02 OTHER.zip,l10n_din5008,02 OTHER/l10n_din5008/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_bd_hr_payroll_account,02 OTHER/l10n_bd_hr_payroll_account/data/hr_salary_rule_data.xml,1,0,0,0,0
02 OTHER.zip,l10n_bj_reports,02 OTHER/l10n_bj_reports/data/account_return_data.xml,1,0,0,0,0
02 OTHER.zip,auth_oauth,02 OTHER/auth_oauth/data/auth_oauth_data.xml,3,0,0,0,0
02 OTHER.zip,auth_oauth,02 OTHER/auth_oauth/views/auth_oauth_views.xml,3,4,1,1,0
02 OTHER.zip,auth_oauth,02 OTHER/auth_oauth/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,website_profile,02 OTHER/website_profile/data/mail_template_data.xml,1,0,0,0,0
02 OTHER.zip,website_profile,02 OTHER/website_profile/views/gamification_badge_views.xml,1,2,0,0,0
02 OTHER.zip,website_profile,02 OTHER/website_profile/views/website_views.xml,1,2,0,0,0
02 OTHER.zip,project_mrp_account,02 OTHER/project_mrp_account/data/project_mrp_account_demo.xml,3,0,0,0,0
02 OTHER.zip,test_website,02 OTHER/test_website/security/test_website_security.xml,3,0,0,0,0
02 OTHER.zip,test_website,02 OTHER/test_website/data/test_website_data.xml,17,9,0,0,2
02 OTHER.zip,test_website,02 OTHER/test_website/data/test_website_demo.xml,1,0,0,0,0
02 OTHER.zip,test_website,02 OTHER/test_website/views/templates.xml,1,1,0,0,0
02 OTHER.zip,test_website,02 OTHER/test_website/views/test_model_views.xml,5,6,3,1,0
02 OTHER.zip,test_website,02 OTHER/test_website/views/test_model_multi_website_views.xml,5,6,2,0,0
02 OTHER.zip,l10n_pt_intrastat,02 OTHER/l10n_pt_intrastat/data/account_return_data.xml,1,0,0,0,0
02 OTHER.zip,ai_server_actions,02 OTHER/ai_server_actions/views/ir_actions_server_views.xml,1,2,2,0,0
02 OTHER.zip,l10n_ro_reports,02 OTHER/l10n_ro_reports/data/profit_loss_smle.xml,111,0,0,0,0
02 OTHER.zip,l10n_ro_reports,02 OTHER/l10n_ro_reports/data/balance_sheet_internat.xml,146,0,0,0,0
02 OTHER.zip,l10n_ro_reports,02 OTHER/l10n_ro_reports/data/account_return_data.xml,1,0,0,0,0
02 OTHER.zip,l10n_ro_reports,02 OTHER/l10n_ro_reports/data/balance_sheet_short.xml,68,0,0,0,0
02 OTHER.zip,l10n_ro_reports,02 OTHER/l10n_ro_reports/data/profit_loss_internat.xml,135,0,0,0,0
02 OTHER.zip,l10n_ro_reports,02 OTHER/l10n_ro_reports/data/account_report_ec_sales_list_report.xml,1,0,0,0,0
02 OTHER.zip,l10n_ro_reports,02 OTHER/l10n_ro_reports/data/profit_loss_micro.xml,19,0,0,0,0
02 OTHER.zip,l10n_ro_reports,02 OTHER/l10n_ro_reports/data/trial_balance.xml,14,0,0,0,0
02 OTHER.zip,voip_crm,02 OTHER/voip_crm/security/voip_crm_security.xml,1,0,0,0,5
02 OTHER.zip,voip_crm,02 OTHER/voip_crm/views/voip_call_views.xml,1,2,0,0,0
02 OTHER.zip,voip_crm,02 OTHER/voip_crm/views/crm_lead_views.xml,1,2,0,0,0
02 OTHER.zip,sale_loyalty,02 OTHER/sale_loyalty/wizard/sale_loyalty_coupon_wizard_views.xml,2,2,1,0,0
02 OTHER.zip,sale_loyalty,02 OTHER/sale_loyalty/wizard/sale_loyalty_reward_wizard_views.xml,2,2,1,0,0
02 OTHER.zip,sale_loyalty,02 OTHER/sale_loyalty/data/sale_loyalty_data.xml,2,0,0,0,0
02 OTHER.zip,sale_loyalty,02 OTHER/sale_loyalty/views/loyalty_card_views.xml,1,2,0,0,0
02 OTHER.zip,sale_loyalty,02 OTHER/sale_loyalty/views/sale_loyalty_menus.xml,0,0,0,2,0
02 OTHER.zip,sale_loyalty,02 OTHER/sale_loyalty/views/loyalty_program_views.xml,1,2,0,0,0
02 OTHER.zip,sale_loyalty,02 OTHER/sale_loyalty/views/res_partner_views.xml,1,2,0,0,0
02 OTHER.zip,sale_loyalty,02 OTHER/sale_loyalty/views/sale_order_views.xml,1,2,0,0,0
02 OTHER.zip,auth_ldap,02 OTHER/auth_ldap/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,auth_ldap,02 OTHER/auth_ldap/views/ldap_installer_views.xml,3,4,1,0,0
02 OTHER.zip,hr_recruitment_reports,02 OTHER/hr_recruitment_reports/security/hr_recruitment_reports_security.xml,2,0,0,0,2
02 OTHER.zip,hr_recruitment_reports,02 OTHER/hr_recruitment_reports/report/hr_recruitment_report_views.xml,14,18,5,3,0
02 OTHER.zip,hr_recruitment_reports,02 OTHER/hr_recruitment_reports/report/hr_recruitment_stage_report_views.xml,8,12,2,1,0
02 OTHER.zip,hr_recruitment_reports,02 OTHER/hr_recruitment_reports/data/hr_recruitment_reports_demo.xml,40,0,0,0,0
02 OTHER.zip,privacy_lookup,02 OTHER/privacy_lookup/wizard/privacy_lookup_wizard_views.xml,7,6,4,0,0
02 OTHER.zip,privacy_lookup,02 OTHER/privacy_lookup/data/ir_actions_server_data.xml,2,0,2,0,0
02 OTHER.zip,privacy_lookup,02 OTHER/privacy_lookup/views/privacy_log_views.xml,4,4,2,2,0
02 OTHER.zip,currency_rate_live,02 OTHER/currency_rate_live/views/service_cron_data.xml,1,0,0,0,0
02 OTHER.zip,currency_rate_live,02 OTHER/currency_rate_live/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_br_edi_stock,02 OTHER/l10n_br_edi_stock/views/account_move_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_br_edi_stock,02 OTHER/l10n_br_edi_stock/views/stock_package_type_views.xml,1,2,0,0,0
02 OTHER.zip,gamification_sale_crm,02 OTHER/gamification_sale_crm/data/gamification_sale_crm_data.xml,16,0,0,0,0
02 OTHER.zip,gamification_sale_crm,02 OTHER/gamification_sale_crm/data/gamification_sale_crm_demo.xml,1,0,0,0,0
02 OTHER.zip,helpdesk_repair,02 OTHER/helpdesk_repair/data/helpdesk_repair_demo.xml,5,0,0,0,0
02 OTHER.zip,helpdesk_repair,02 OTHER/helpdesk_repair/views/helpdesk_ticket_views.xml,2,4,0,0,0
02 OTHER.zip,helpdesk_repair,02 OTHER/helpdesk_repair/views/repair_views.xml,1,0,1,0,0
02 OTHER.zip,website_livechat,02 OTHER/website_livechat/demo/im_livechat_session_11.xml,2,0,0,0,0
02 OTHER.zip,website_livechat,02 OTHER/website_livechat/data/website_livechat_data.xml,1,0,0,0,0
02 OTHER.zip,website_livechat,02 OTHER/website_livechat/data/website_livechat_chatbot_demo.xml,1,0,0,0,0
02 OTHER.zip,website_livechat,02 OTHER/website_livechat/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,website_livechat,02 OTHER/website_livechat/views/im_livechat_chatbot_script_view.xml,1,2,0,0,0
02 OTHER.zip,website_livechat,02 OTHER/website_livechat/views/website_visitor_views.xml,8,8,4,1,0
02 OTHER.zip,website_livechat,02 OTHER/website_livechat/views/im_livechat_channel_add.xml,2,2,1,0,0
02 OTHER.zip,website_event_track_gantt,02 OTHER/website_event_track_gantt/views/event_track_views.xml,4,4,2,0,0
02 OTHER.zip,website_event_track_gantt,02 OTHER/website_event_track_gantt/views/event_event_views.xml,1,2,0,0,0
02 OTHER.zip,documents_hr_expense,02 OTHER/documents_hr_expense/demo/documents_document_demo.xml,1,0,0,0,0
02 OTHER.zip,documents_hr_expense,02 OTHER/documents_hr_expense/data/ir_actions_server_data.xml,2,0,2,0,0
02 OTHER.zip,documents_hr_expense,02 OTHER/documents_hr_expense/views/hr_expense_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_hr_kuna_reports,02 OTHER/l10n_hr_kuna_reports/data/account_return_data.xml,1,0,0,0,0
02 OTHER.zip,pos_urban_piper_ubereats,02 OTHER/pos_urban_piper_ubereats/data/pos_delivery_provider_data.xml,1,0,0,0,0
02 OTHER.zip,stock_barcode_picking_batch,02 OTHER/stock_barcode_picking_batch/wizard/stock_barcode_cancel_operation.xml,1,2,0,0,0
02 OTHER.zip,stock_barcode_picking_batch,02 OTHER/stock_barcode_picking_batch/data/stock_barcode_picking_batch_demo.xml,3,0,0,0,0
02 OTHER.zip,stock_barcode_picking_batch,02 OTHER/stock_barcode_picking_batch/data/data.xml,1,0,0,0,0
02 OTHER.zip,stock_barcode_picking_batch,02 OTHER/stock_barcode_picking_batch/views/stock_move_line_views.xml,1,2,0,0,0
02 OTHER.zip,stock_barcode_picking_batch,02 OTHER/stock_barcode_picking_batch/views/stock_package_type_views.xml,1,2,0,0,0
02 OTHER.zip,stock_barcode_picking_batch,02 OTHER/stock_barcode_picking_batch/views/stock_barcode_picking.xml,2,4,0,0,0
02 OTHER.zip,stock_barcode_picking_batch,02 OTHER/stock_barcode_picking_batch/views/stock_barcode_picking_batch.xml,4,6,1,0,0
02 OTHER.zip,l10n_mx_hr_payroll_account,02 OTHER/l10n_mx_hr_payroll_account/data/l10n_mx_hr_payroll_account_demo.xml,9,0,0,0,0
02 OTHER.zip,l10n_mx_hr_payroll_account,02 OTHER/l10n_mx_hr_payroll_account/data/hr_salary_rule_data.xml,2,0,0,0,0
02 OTHER.zip,l10n_mx_hr_payroll_account,02 OTHER/l10n_mx_hr_payroll_account/views/hr_payslip_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_gn_reports,02 OTHER/l10n_gn_reports/data/account_return_data.xml,1,0,0,0,0
02 OTHER.zip,contacts_enterprise,02 OTHER/contacts_enterprise/views/contact_views.xml,2,2,1,0,0
02 OTHER.zip,loyalty,02 OTHER/loyalty/security/loyalty_security.xml,5,0,0,0,5
02 OTHER.zip,loyalty,02 OTHER/loyalty/wizard/loyalty_generate_wizard_views.xml,2,2,1,0,0
02 OTHER.zip,loyalty,02 OTHER/loyalty/wizard/loyalty_card_update_balance_views.xml,1,2,0,0,0
02 OTHER.zip,loyalty,02 OTHER/loyalty/report/loyalty_report.xml,2,0,2,0,0
02 OTHER.zip,loyalty,02 OTHER/loyalty/data/loyalty_data.xml,6,0,0,0,0
02 OTHER.zip,loyalty,02 OTHER/loyalty/data/mail_template_data.xml,2,0,0,0,0
02 OTHER.zip,loyalty,02 OTHER/loyalty/data/loyalty_demo.xml,10,0,0,0,0
02 OTHER.zip,loyalty,02 OTHER/loyalty/views/loyalty_card_views.xml,4,6,1,0,0
02 OTHER.zip,loyalty,02 OTHER/loyalty/views/loyalty_rule_views.xml,2,4,0,0,0
02 OTHER.zip,loyalty,02 OTHER/loyalty/views/loyalty_program_views.xml,10,8,6,0,0
02 OTHER.zip,loyalty,02 OTHER/loyalty/views/res_partner_views.xml,1,2,0,0,0
02 OTHER.zip,loyalty,02 OTHER/loyalty/views/loyalty_mail_views.xml,1,2,0,0,0
02 OTHER.zip,loyalty,02 OTHER/loyalty/views/loyalty_reward_views.xml,2,4,0,0,0
02 OTHER.zip,loyalty,02 OTHER/loyalty/views/loyalty_history_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_se_bban,02 OTHER/l10n_se_bban/views/account_journal_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_se_bban,02 OTHER/l10n_se_bban/views/se_bban_clear_range.xml,3,4,1,1,0
02 OTHER.zip,l10n_fi,02 OTHER/l10n_fi/demo/demo_company.xml,3,0,0,0,0
02 OTHER.zip,l10n_fi,02 OTHER/l10n_fi/data/account_account_tag_data.xml,136,0,0,0,0
