table,columns,reference_table,constraint,definition
repair_order,product_uom,uom_uom,repair_order_product_uom_fkey,FOREIGN KEY (product_uom) REFERENCES public.uom_uom(id) ON DELETE SET NULL
repair_order_repair_tags_rel,repair_order_id,repair_order,repair_order_repair_tags_rel_repair_order_id_fkey,FOREIGN KEY (repair_order_id) REFERENCES public.repair_order(id) ON DELETE CASCADE
repair_order_repair_tags_rel,repair_tags_id,repair_tags,repair_order_repair_tags_rel_repair_tags_id_fkey,FOREIGN KEY (repair_tags_id) REFERENCES public.repair_tags(id) ON DELETE CASCADE
repair_tags,create_uid,res_users,repair_tags_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
repair_tags,write_uid,res_users,repair_tags_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
report_layout,view_id,ir_ui_view,report_layout_view_id_fkey,FOREIGN KEY (view_id) REFERENCES public.ir_ui_view(id) ON DELETE RESTRICT
report_layout,create_uid,res_users,report_layout_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
report_layout,write_uid,res_users,report_layout_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
report_paperformat,create_uid,res_users,report_paperformat_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
report_paperformat,write_uid,res_users,report_paperformat_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
request_appraisal,appraisal_id,hr_appraisal,request_appraisal_appraisal_id_fkey,FOREIGN KEY (appraisal_id) REFERENCES public.hr_appraisal(id) ON DELETE CASCADE
request_appraisal,employee_id,hr_employee,request_appraisal_employee_id_fkey,FOREIGN KEY (employee_id) REFERENCES public.hr_employee(id) ON DELETE SET NULL
request_appraisal,template_id,mail_template,request_appraisal_template_id_fkey,FOREIGN KEY (template_id) REFERENCES public.mail_template(id) ON DELETE SET NULL
request_appraisal,author_id,res_partner,request_appraisal_author_id_fkey,FOREIGN KEY (author_id) REFERENCES public.res_partner(id) ON DELETE CASCADE
request_appraisal,create_uid,res_users,request_appraisal_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
request_appraisal,write_uid,res_users,request_appraisal_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
request_appraisal_res_partner_rel,request_appraisal_id,request_appraisal,request_appraisal_res_partner_rel_request_appraisal_id_fkey,FOREIGN KEY (request_appraisal_id) REFERENCES public.request_appraisal(id) ON DELETE CASCADE
request_appraisal_res_partner_rel,res_partner_id,res_partner,request_appraisal_res_partner_rel_res_partner_id_fkey,FOREIGN KEY (res_partner_id) REFERENCES public.res_partner(id) ON DELETE CASCADE
res_bank,country,res_country,res_bank_country_fkey,FOREIGN KEY (country) REFERENCES public.res_country(id) ON DELETE SET NULL
res_bank,state,res_country_state,res_bank_state_fkey,FOREIGN KEY (state) REFERENCES public.res_country_state(id) ON DELETE SET NULL
res_bank,create_uid,res_users,res_bank_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_bank,write_uid,res_users,res_bank_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_city,country_id,res_country,res_city_country_id_fkey,FOREIGN KEY (country_id) REFERENCES public.res_country(id) ON DELETE RESTRICT
res_city,state_id,res_country_state,res_city_state_id_fkey,FOREIGN KEY (state_id) REFERENCES public.res_country_state(id) ON DELETE SET NULL
res_city,create_uid,res_users,res_city_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_city,write_uid,res_users,res_city_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_city_zip,city_id,res_city,res_city_zip_city_id_fkey,FOREIGN KEY (city_id) REFERENCES public.res_city(id) ON DELETE CASCADE
res_city_zip,create_uid,res_users,res_city_zip_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_city_zip,write_uid,res_users,res_city_zip_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_company,account_cash_basis_base_account_id,account_account,res_company_account_cash_basis_base_account_id_fkey,FOREIGN KEY (account_cash_basis_base_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,account_default_pos_receivable_account_id,account_account,res_company_account_default_pos_receivable_account_id_fkey,FOREIGN KEY (account_default_pos_receivable_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,account_discount_expense_allocation_id,account_account,res_company_account_discount_expense_allocation_id_fkey,FOREIGN KEY (account_discount_expense_allocation_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,account_discount_income_allocation_id,account_account,res_company_account_discount_income_allocation_id_fkey,FOREIGN KEY (account_discount_income_allocation_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,account_journal_early_pay_discount_gain_account_id,account_account,res_company_account_journal_early_pay_discount_gain_accoun_fkey,FOREIGN KEY (account_journal_early_pay_discount_gain_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,account_journal_early_pay_discount_loss_account_id,account_account,res_company_account_journal_early_pay_discount_loss_accoun_fkey,FOREIGN KEY (account_journal_early_pay_discount_loss_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,account_journal_suspense_account_id,account_account,res_company_account_journal_suspense_account_id_fkey,FOREIGN KEY (account_journal_suspense_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,account_production_wip_account_id,account_account,res_company_account_production_wip_account_id_fkey,FOREIGN KEY (account_production_wip_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,account_production_wip_overhead_account_id,account_account,res_company_account_production_wip_overhead_account_id_fkey,FOREIGN KEY (account_production_wip_overhead_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,account_revaluation_expense_provision_account_id,account_account,res_company_account_revaluation_expense_provision_account__fkey,FOREIGN KEY (account_revaluation_expense_provision_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,account_revaluation_income_provision_account_id,account_account,res_company_account_revaluation_income_provision_account_i_fkey,FOREIGN KEY (account_revaluation_income_provision_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,account_stock_valuation_id,account_account,res_company_account_stock_valuation_id_fkey,FOREIGN KEY (account_stock_valuation_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,default_cash_difference_expense_account_id,account_account,res_company_default_cash_difference_expense_account_id_fkey,FOREIGN KEY (default_cash_difference_expense_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,default_cash_difference_income_account_id,account_account,res_company_default_cash_difference_income_account_id_fkey,FOREIGN KEY (default_cash_difference_income_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,deferred_expense_account_id,account_account,res_company_deferred_expense_account_id_fkey,FOREIGN KEY (deferred_expense_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,deferred_revenue_account_id,account_account,res_company_deferred_revenue_account_id_fkey,FOREIGN KEY (deferred_revenue_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,downpayment_account_id,account_account,res_company_downpayment_account_id_fkey,FOREIGN KEY (downpayment_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,expense_account_id,account_account,res_company_expense_account_id_fkey,FOREIGN KEY (expense_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,expense_accrual_account_id,account_account,res_company_expense_accrual_account_id_fkey,FOREIGN KEY (expense_accrual_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,expense_currency_exchange_account_id,account_account,res_company_expense_currency_exchange_account_id_fkey,FOREIGN KEY (expense_currency_exchange_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,gain_account_id,account_account,res_company_gain_account_id_fkey,FOREIGN KEY (gain_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,income_account_id,account_account,res_company_income_account_id_fkey,FOREIGN KEY (income_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,income_currency_exchange_account_id,account_account,res_company_income_currency_exchange_account_id_fkey,FOREIGN KEY (income_currency_exchange_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,loss_account_id,account_account,res_company_loss_account_id_fkey,FOREIGN KEY (loss_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,price_difference_account_id,account_account,res_company_price_difference_account_id_fkey,FOREIGN KEY (price_difference_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,revenue_accrual_account_id,account_account,res_company_revenue_accrual_account_id_fkey,FOREIGN KEY (revenue_accrual_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,transfer_account_id,account_account,res_company_transfer_account_id_fkey,FOREIGN KEY (transfer_account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
res_company,account_purchase_receipt_fiscal_position_id,account_fiscal_position,res_company_account_purchase_receipt_fiscal_position_id_fkey,FOREIGN KEY (account_purchase_receipt_fiscal_position_id) REFERENCES public.account_fiscal_position(id) ON DELETE SET NULL
res_company,domestic_fiscal_position_id,account_fiscal_position,res_company_domestic_fiscal_position_id_fkey,FOREIGN KEY (domestic_fiscal_position_id) REFERENCES public.account_fiscal_position(id) ON DELETE SET NULL
res_company,incoterm_id,account_incoterms,res_company_incoterm_id_fkey,FOREIGN KEY (incoterm_id) REFERENCES public.account_incoterms(id) ON DELETE SET NULL
res_company,intrastat_default_invoice_transaction_code_id,account_intrastat_code,res_company_intrastat_default_invoice_transaction_code_id_fkey,FOREIGN KEY (intrastat_default_invoice_transaction_code_id) REFERENCES public.account_intrastat_code(id) ON DELETE SET NULL
res_company,intrastat_default_refund_transaction_code_id,account_intrastat_code,res_company_intrastat_default_refund_transaction_code_id_fkey,FOREIGN KEY (intrastat_default_refund_transaction_code_id) REFERENCES public.account_intrastat_code(id) ON DELETE SET NULL
res_company,intrastat_region_id,account_intrastat_code,res_company_intrastat_region_id_fkey,FOREIGN KEY (intrastat_region_id) REFERENCES public.account_intrastat_code(id) ON DELETE SET NULL
res_company,intrastat_transport_mode_id,account_intrastat_code,res_company_intrastat_transport_mode_id_fkey,FOREIGN KEY (intrastat_transport_mode_id) REFERENCES public.account_intrastat_code(id) ON DELETE SET NULL
res_company,account_revaluation_journal_id,account_journal,res_company_account_revaluation_journal_id_fkey,FOREIGN KEY (account_revaluation_journal_id) REFERENCES public.account_journal(id) ON DELETE SET NULL
res_company,account_stock_journal_id,account_journal,res_company_account_stock_journal_id_fkey,FOREIGN KEY (account_stock_journal_id) REFERENCES public.account_journal(id) ON DELETE SET NULL
res_company,account_tax_return_journal_id,account_journal,res_company_account_tax_return_journal_id_fkey,FOREIGN KEY (account_tax_return_journal_id) REFERENCES public.account_journal(id) ON DELETE SET NULL
res_company,automatic_entry_default_journal_id,account_journal,res_company_automatic_entry_default_journal_id_fkey,FOREIGN KEY (automatic_entry_default_journal_id) REFERENCES public.account_journal(id) ON DELETE SET NULL
res_company,currency_exchange_journal_id,account_journal,res_company_currency_exchange_journal_id_fkey,FOREIGN KEY (currency_exchange_journal_id) REFERENCES public.account_journal(id) ON DELETE SET NULL
res_company,deferred_expense_journal_id,account_journal,res_company_deferred_expense_journal_id_fkey,FOREIGN KEY (deferred_expense_journal_id) REFERENCES public.account_journal(id) ON DELETE SET NULL
res_company,deferred_revenue_journal_id,account_journal,res_company_deferred_revenue_journal_id_fkey,FOREIGN KEY (deferred_revenue_journal_id) REFERENCES public.account_journal(id) ON DELETE SET NULL
res_company,expense_journal_id,account_journal,res_company_expense_journal_id_fkey,FOREIGN KEY (expense_journal_id) REFERENCES public.account_journal(id) ON DELETE SET NULL
res_company,intercompany_purchase_journal_id,account_journal,res_company_intercompany_purchase_journal_id_fkey,FOREIGN KEY (intercompany_purchase_journal_id) REFERENCES public.account_journal(id) ON DELETE SET NULL
res_company,lc_journal_id,account_journal,res_company_lc_journal_id_fkey,FOREIGN KEY (lc_journal_id) REFERENCES public.account_journal(id) ON DELETE SET NULL
res_company,tax_cash_basis_journal_id,account_journal,res_company_tax_cash_basis_journal_id_fkey,FOREIGN KEY (tax_cash_basis_journal_id) REFERENCES public.account_journal(id) ON DELETE SET NULL
res_company,account_opening_move_id,account_move,res_company_account_opening_move_id_fkey,FOREIGN KEY (account_opening_move_id) REFERENCES public.account_move(id) ON DELETE SET NULL
res_company,account_purchase_tax_id,account_tax,res_company_account_purchase_tax_id_fkey,FOREIGN KEY (account_purchase_tax_id) REFERENCES public.account_tax(id) ON DELETE SET NULL
res_company,account_sale_tax_id,account_tax,res_company_account_sale_tax_id_fkey,FOREIGN KEY (account_sale_tax_id) REFERENCES public.account_tax(id) ON DELETE SET NULL
res_company,nomenclature_id,barcode_nomenclature,res_company_nomenclature_id_fkey,FOREIGN KEY (nomenclature_id) REFERENCES public.barcode_nomenclature(id) ON DELETE SET NULL
res_company,signing_certificate_id,certificate_certificate,res_company_signing_certificate_id_fkey,FOREIGN KEY (signing_certificate_id) REFERENCES public.certificate_certificate(id) ON DELETE SET NULL
res_company,account_folder_id,documents_document,res_company_account_folder_id_fkey,FOREIGN KEY (account_folder_id) REFERENCES public.documents_document(id) ON DELETE SET NULL
res_company,documents_employee_folder_id,documents_document,res_company_documents_employee_folder_id_fkey,FOREIGN KEY (documents_employee_folder_id) REFERENCES public.documents_document(id) ON DELETE SET NULL
res_company,documents_fleet_folder,documents_document,res_company_documents_fleet_folder_fkey,FOREIGN KEY (documents_fleet_folder) REFERENCES public.documents_document(id) ON DELETE SET NULL
res_company,documents_project_folder_id,documents_document,res_company_documents_project_folder_id_fkey,FOREIGN KEY (documents_project_folder_id) REFERENCES public.documents_document(id) ON DELETE SET NULL
res_company,product_folder_id,documents_document,res_company_product_folder_id_fkey,FOREIGN KEY (product_folder_id) REFERENCES public.documents_document(id) ON DELETE SET NULL
res_company,worker_payroll_folder_id,documents_document,res_company_worker_payroll_folder_id_fkey,FOREIGN KEY (worker_payroll_folder_id) REFERENCES public.documents_document(id) ON DELETE SET NULL
res_company,batch_payment_sequence_id,ir_sequence,res_company_batch_payment_sequence_id_fkey,FOREIGN KEY (batch_payment_sequence_id) REFERENCES public.ir_sequence(id) ON DELETE SET NULL
res_company,external_report_layout_id,ir_ui_view,res_company_external_report_layout_id_fkey,FOREIGN KEY (external_report_layout_id) REFERENCES public.ir_ui_view(id) ON DELETE SET NULL
res_company,alias_domain_id,mail_alias_domain,res_company_alias_domain_id_fkey,FOREIGN KEY (alias_domain_id) REFERENCES public.mail_alias_domain(id) ON DELETE SET NULL
res_company,appraisal_confirm_mail_template,mail_template,res_company_appraisal_confirm_mail_template_fkey,FOREIGN KEY (appraisal_confirm_mail_template) REFERENCES public.mail_template(id) ON DELETE SET NULL
res_company,stock_mail_confirmation_template_id,mail_template,res_company_stock_mail_confirmation_template_id_fkey,FOREIGN KEY (stock_mail_confirmation_template_id) REFERENCES public.mail_template(id) ON DELETE SET NULL
res_company,account_discount_product_id,product_product,res_company_account_discount_product_id_fkey,FOREIGN KEY (account_discount_product_id) REFERENCES public.product_product(id) ON DELETE SET NULL
res_company,purchase_discount_product_id,product_product,res_company_purchase_discount_product_id_fkey,FOREIGN KEY (purchase_discount_product_id) REFERENCES public.product_product(id) ON DELETE SET NULL
res_company,sale_discount_product_id,product_product,res_company_sale_discount_product_id_fkey,FOREIGN KEY (sale_discount_product_id) REFERENCES public.product_product(id) ON DELETE SET NULL
res_company,internal_project_id,project_project,res_company_internal_project_id_fkey,FOREIGN KEY (internal_project_id) REFERENCES public.project_project(id) ON DELETE SET NULL
res_company,leave_timesheet_task_id,project_task,res_company_leave_timesheet_task_id_fkey,FOREIGN KEY (leave_timesheet_task_id) REFERENCES public.project_task(id) ON DELETE SET NULL
res_company,paperformat_id,report_paperformat,res_company_paperformat_id_fkey,FOREIGN KEY (paperformat_id) REFERENCES public.report_paperformat(id) ON DELETE SET NULL
res_company,parent_id,res_company,res_company_parent_id_fkey,FOREIGN KEY (parent_id) REFERENCES public.res_company(id) ON DELETE RESTRICT
res_company,account_fiscal_country_id,res_country,res_company_account_fiscal_country_id_fkey,FOREIGN KEY (account_fiscal_country_id) REFERENCES public.res_country(id) ON DELETE SET NULL
res_company,currency_id,res_currency,res_company_currency_id_fkey,FOREIGN KEY (currency_id) REFERENCES public.res_currency(id) ON DELETE RESTRICT
res_company,account_representative_id,res_partner,res_company_account_representative_id_fkey,FOREIGN KEY (account_representative_id) REFERENCES public.res_partner(id) ON DELETE SET NULL
res_company,partner_id,res_partner,res_company_partner_id_fkey,FOREIGN KEY (partner_id) REFERENCES public.res_partner(id) ON DELETE RESTRICT
res_company,create_uid,res_users,res_company_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_company,deferred_time_off_manager,res_users,res_company_deferred_time_off_manager_fkey,FOREIGN KEY (deferred_time_off_manager) REFERENCES public.res_users(id) ON DELETE SET NULL
res_company,intercompany_user_id,res_users,res_company_intercompany_user_id_fkey,FOREIGN KEY (intercompany_user_id) REFERENCES public.res_users(id) ON DELETE SET NULL
res_company,signing_user,res_users,res_company_signing_user_fkey,FOREIGN KEY (signing_user) REFERENCES public.res_users(id) ON DELETE SET NULL
res_company,write_uid,res_users,res_company_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_company,resource_calendar_id,resource_calendar,res_company_resource_calendar_id_fkey,FOREIGN KEY (resource_calendar_id) REFERENCES public.resource_calendar(id) ON DELETE RESTRICT
res_company,sale_order_template_id,sale_order_template,res_company_sale_order_template_id_fkey,FOREIGN KEY (sale_order_template_id) REFERENCES public.sale_order_template(id) ON DELETE SET NULL
res_company,stock_sms_confirmation_template_id,sms_template,res_company_stock_sms_confirmation_template_id_fkey,FOREIGN KEY (stock_sms_confirmation_template_id) REFERENCES public.sms_template(id) ON DELETE SET NULL
res_company,internal_transit_location_id,stock_location,res_company_internal_transit_location_id_fkey,FOREIGN KEY (internal_transit_location_id) REFERENCES public.stock_location(id) ON DELETE RESTRICT
res_company,subcontracting_location_id,stock_location,res_company_subcontracting_location_id_fkey,FOREIGN KEY (subcontracting_location_id) REFERENCES public.stock_location(id) ON DELETE SET NULL
res_company,intercompany_receipt_type_id,stock_picking_type,res_company_intercompany_receipt_type_id_fkey,FOREIGN KEY (intercompany_receipt_type_id) REFERENCES public.stock_picking_type(id) ON DELETE SET NULL
res_company,intercompany_warehouse_id,stock_warehouse,res_company_intercompany_warehouse_id_fkey,FOREIGN KEY (intercompany_warehouse_id) REFERENCES public.stock_warehouse(id) ON DELETE SET NULL
res_company,project_time_mode_id,uom_uom,res_company_project_time_mode_id_fkey,FOREIGN KEY (project_time_mode_id) REFERENCES public.uom_uom(id) ON DELETE SET NULL
res_company,timesheet_encode_uom_id,uom_uom,res_company_timesheet_encode_uom_id_fkey,FOREIGN KEY (timesheet_encode_uom_id) REFERENCES public.uom_uom(id) ON DELETE SET NULL
res_company,website_id,website,res_company_website_id_fkey,FOREIGN KEY (website_id) REFERENCES public.website(id) ON DELETE SET NULL
res_company_spreadsheet_dashboard_rel,res_company_id,res_company,res_company_spreadsheet_dashboard_rel_res_company_id_fkey,FOREIGN KEY (res_company_id) REFERENCES public.res_company(id) ON DELETE CASCADE
res_company_spreadsheet_dashboard_rel,spreadsheet_dashboard_id,spreadsheet_dashboard,res_company_spreadsheet_dashboard_spreadsheet_dashboard_id_fkey,FOREIGN KEY (spreadsheet_dashboard_id) REFERENCES public.spreadsheet_dashboard(id) ON DELETE CASCADE
res_company_users_rel,cid,res_company,res_company_users_rel_cid_fkey,FOREIGN KEY (cid) REFERENCES public.res_company(id) ON DELETE CASCADE
res_company_users_rel,user_id,res_users,res_company_users_rel_user_id_fkey,FOREIGN KEY (user_id) REFERENCES public.res_users(id) ON DELETE CASCADE
res_config,create_uid,res_users,res_config_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_config,write_uid,res_users,res_config_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_config_settings,geoloc_provider_id,base_geo_provider,res_config_settings_geoloc_provider_id_fkey,FOREIGN KEY (geoloc_provider_id) REFERENCES public.base_geo_provider(id) ON DELETE SET NULL
res_config_settings,digest_id,digest_digest,res_config_settings_digest_id_fkey,FOREIGN KEY (digest_id) REFERENCES public.digest_digest(id) ON DELETE SET NULL
res_config_settings,invoice_mail_template_id,mail_template,res_config_settings_invoice_mail_template_id_fkey,FOREIGN KEY (invoice_mail_template_id) REFERENCES public.mail_template(id) ON DELETE SET NULL
res_config_settings,advance_default_product_id,product_product,res_config_settings_advance_default_product_id_fkey,FOREIGN KEY (advance_default_product_id) REFERENCES public.product_product(id) ON DELETE SET NULL
res_config_settings,company_id,res_company,res_config_settings_company_id_fkey,FOREIGN KEY (company_id) REFERENCES public.res_company(id) ON DELETE CASCADE
res_config_settings,auth_signup_template_user_id,res_users,res_config_settings_auth_signup_template_user_id_fkey,FOREIGN KEY (auth_signup_template_user_id) REFERENCES public.res_users(id) ON DELETE SET NULL
res_config_settings,create_uid,res_users,res_config_settings_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_config_settings,write_uid,res_users,res_config_settings_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_config_settings,website_id,website,res_config_settings_website_id_fkey,FOREIGN KEY (website_id) REFERENCES public.website(id) ON DELETE CASCADE
res_country,address_view_id,ir_ui_view,res_country_address_view_id_fkey,FOREIGN KEY (address_view_id) REFERENCES public.ir_ui_view(id) ON DELETE SET NULL
res_country,currency_id,res_currency,res_country_currency_id_fkey,FOREIGN KEY (currency_id) REFERENCES public.res_currency(id) ON DELETE SET NULL
res_country,create_uid,res_users,res_country_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_country,write_uid,res_users,res_country_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_country_group,create_uid,res_users,res_country_group_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_country_group,write_uid,res_users,res_country_group_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_country_group_pricelist_rel,pricelist_id,product_pricelist,res_country_group_pricelist_rel_pricelist_id_fkey,FOREIGN KEY (pricelist_id) REFERENCES public.product_pricelist(id) ON DELETE CASCADE
res_country_group_pricelist_rel,res_country_group_id,res_country_group,res_country_group_pricelist_rel_res_country_group_id_fkey,FOREIGN KEY (res_country_group_id) REFERENCES public.res_country_group(id) ON DELETE CASCADE
res_country_group_res_country_state_rel,res_country_group_id,res_country_group,res_country_group_res_country_state_r_res_country_group_id_fkey,FOREIGN KEY (res_country_group_id) REFERENCES public.res_country_group(id) ON DELETE CASCADE
res_country_group_res_country_state_rel,res_country_state_id,res_country_state,res_country_group_res_country_state_r_res_country_state_id_fkey,FOREIGN KEY (res_country_state_id) REFERENCES public.res_country_state(id) ON DELETE CASCADE
res_country_res_country_group_rel,res_country_id,res_country,res_country_res_country_group_rel_res_country_id_fkey,FOREIGN KEY (res_country_id) REFERENCES public.res_country(id) ON DELETE CASCADE
res_country_res_country_group_rel,res_country_group_id,res_country_group,res_country_res_country_group_rel_res_country_group_id_fkey,FOREIGN KEY (res_country_group_id) REFERENCES public.res_country_group(id) ON DELETE CASCADE
res_country_state,country_id,res_country,res_country_state_country_id_fkey,FOREIGN KEY (country_id) REFERENCES public.res_country(id) ON DELETE RESTRICT
res_country_state,create_uid,res_users,res_country_state_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_country_state,write_uid,res_users,res_country_state_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_currency,create_uid,res_users,res_currency_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_currency,write_uid,res_users,res_currency_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_currency_rate,company_id,res_company,res_currency_rate_company_id_fkey,FOREIGN KEY (company_id) REFERENCES public.res_company(id) ON DELETE SET NULL
res_currency_rate,currency_id,res_currency,res_currency_rate_currency_id_fkey,FOREIGN KEY (currency_id) REFERENCES public.res_currency(id) ON DELETE CASCADE
res_currency_rate,create_uid,res_users,res_currency_rate_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_currency_rate,write_uid,res_users,res_currency_rate_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_device_log,create_uid,res_users,res_device_log_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_device_log,user_id,res_users,res_device_log_user_id_fkey,FOREIGN KEY (user_id) REFERENCES public.res_users(id) ON DELETE SET NULL
res_device_log,write_uid,res_users,res_device_log_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_groups,privilege_id,res_groups_privilege,res_groups_privilege_id_fkey,FOREIGN KEY (privilege_id) REFERENCES public.res_groups_privilege(id) ON DELETE SET NULL
res_groups,create_uid,res_users,res_groups_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_groups,write_uid,res_users,res_groups_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_groups_implied_rel,gid,res_groups,res_groups_implied_rel_gid_fkey,FOREIGN KEY (gid) REFERENCES public.res_groups(id) ON DELETE CASCADE
res_groups_implied_rel,hid,res_groups,res_groups_implied_rel_hid_fkey,FOREIGN KEY (hid) REFERENCES public.res_groups(id) ON DELETE CASCADE
res_groups_privilege,category_id,ir_module_category,res_groups_privilege_category_id_fkey,FOREIGN KEY (category_id) REFERENCES public.ir_module_category(id) ON DELETE SET NULL
res_groups_privilege,create_uid,res_users,res_groups_privilege_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_groups_privilege,write_uid,res_users,res_groups_privilege_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_groups_report_rel,uid,ir_act_report_xml,res_groups_report_rel_uid_fkey,FOREIGN KEY (uid) REFERENCES public.ir_act_report_xml(id) ON DELETE CASCADE
res_groups_report_rel,gid,res_groups,res_groups_report_rel_gid_fkey,FOREIGN KEY (gid) REFERENCES public.res_groups(id) ON DELETE CASCADE
res_groups_sign_template_rel,res_groups_id,res_groups,res_groups_sign_template_rel_res_groups_id_fkey,FOREIGN KEY (res_groups_id) REFERENCES public.res_groups(id) ON DELETE CASCADE
res_groups_sign_template_rel,sign_template_id,sign_template,res_groups_sign_template_rel_sign_template_id_fkey,FOREIGN KEY (sign_template_id) REFERENCES public.sign_template(id) ON DELETE CASCADE
res_groups_slide_channel_rel,res_groups_id,res_groups,res_groups_slide_channel_rel_res_groups_id_fkey,FOREIGN KEY (res_groups_id) REFERENCES public.res_groups(id) ON DELETE CASCADE
