evidence,module,path,class,model,table,field,field_type,inherited_model,expected_db_column,mapping_status
02 OTHER.zip,social_youtube,02 OTHER/social_youtube/models/res_config_settings.py,ResConfigSettings,res.config.settings,res_config_settings,youtube_oauth_client_secret,Char,res.config.settings,youtube_oauth_client_secret,NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUCalendarWizard,l10n_dk_reports.tax.report.calendar.wizard,l10n_dk_reports_tax_report_calendar_wizard,date_from,Date,,date_from,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUCalendarWizard,l10n_dk_reports.tax.report.calendar.wizard,l10n_dk_reports_tax_report_calendar_wizard,date_to,Date,,date_to,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUCalendarWizard,l10n_dk_reports.tax.report.calendar.wizard,l10n_dk_reports_tax_report_calendar_wizard,description,Char,,description,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUCalendarWizard,l10n_dk_reports.tax.report.calendar.wizard,l10n_dk_reports_tax_report_calendar_wizard,report_id,Many2one,,report_id,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUCalendarWizard,l10n_dk_reports.tax.report.calendar.wizard,l10n_dk_reports_tax_report_calendar_wizard,company_id,Many2one,,company_id,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUSubmitDraftWizard,l10n_dk_reports.tax.report.submit.draft.wizard,l10n_dk_reports_tax_report_submit_draft_wizard,frequency_code,Selection,,frequency_code,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUSubmitDraftWizard,l10n_dk_reports.tax.report.submit.draft.wizard,l10n_dk_reports_tax_report_submit_draft_wizard,start_date,Date,,start_date,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUSubmitDraftWizard,l10n_dk_reports.tax.report.submit.draft.wizard,l10n_dk_reports_tax_report_submit_draft_wizard,deadline_date,Date,,deadline_date,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUSubmitDraftWizard,l10n_dk_reports.tax.report.submit.draft.wizard,l10n_dk_reports_tax_report_submit_draft_wizard,end_date,Date,,end_date,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUSubmitDraftWizard,l10n_dk_reports.tax.report.submit.draft.wizard,l10n_dk_reports_tax_report_submit_draft_wizard,due_date,Date,,due_date,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUSubmitDraftWizard,l10n_dk_reports.tax.report.submit.draft.wizard,l10n_dk_reports_tax_report_submit_draft_wizard,payment_date,Date,,payment_date,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUSubmitDraftWizard,l10n_dk_reports.tax.report.submit.draft.wizard,l10n_dk_reports_tax_report_submit_draft_wizard,settlement_period_start,Date,,settlement_period_start,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUSubmitDraftWizard,l10n_dk_reports.tax.report.submit.draft.wizard,l10n_dk_reports_tax_report_submit_draft_wizard,settlement_period_end,Date,,settlement_period_end,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUSubmitDraftWizard,l10n_dk_reports.tax.report.submit.draft.wizard,l10n_dk_reports_tax_report_submit_draft_wizard,report_id,Many2one,,report_id,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUSubmitDraftWizard,l10n_dk_reports.tax.report.submit.draft.wizard,l10n_dk_reports_tax_report_submit_draft_wizard,company_id,Many2one,,company_id,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUReceiptWizard,l10n_dk_reports.tax.report.receipt.wizard,l10n_dk_reports_tax_report_receipt_wizard,link,Char,,link,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUReceiptWizard,l10n_dk_reports.tax.report.receipt.wizard,l10n_dk_reports_tax_report_receipt_wizard,transaction_identifier,Char,,transaction_identifier,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUReceiptWizard,l10n_dk_reports.tax.report.receipt.wizard,l10n_dk_reports_tax_report_receipt_wizard,is_report_approved,Boolean,,is_report_approved,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUReceiptWizard,l10n_dk_reports.tax.report.receipt.wizard,l10n_dk_reports_tax_report_receipt_wizard,is_receipt_received,Boolean,,is_receipt_received,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUReceiptWizard,l10n_dk_reports.tax.report.receipt.wizard,l10n_dk_reports_tax_report_receipt_wizard,ocr_card_type_code,Char,,ocr_card_type_code,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUReceiptWizard,l10n_dk_reports.tax.report.receipt.wizard,l10n_dk_reports_tax_report_receipt_wizard,ocr_identification_number,Char,,ocr_identification_number,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUReceiptWizard,l10n_dk_reports.tax.report.receipt.wizard,l10n_dk_reports_tax_report_receipt_wizard,ocr_account_number,Char,,ocr_account_number,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUReceiptWizard,l10n_dk_reports.tax.report.receipt.wizard,l10n_dk_reports_tax_report_receipt_wizard,payment_ref,Char,,payment_ref,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUReceiptWizard,l10n_dk_reports.tax.report.receipt.wizard,l10n_dk_reports_tax_report_receipt_wizard,deadline_date,Date,,deadline_date,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUReceiptWizard,l10n_dk_reports.tax.report.receipt.wizard,l10n_dk_reports_tax_report_receipt_wizard,attachment,Binary,,attachment,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_dk_reports,02 OTHER/l10n_dk_reports/wizard/tax_report_wizard.py,L10nDkTaxReportRSUReceiptWizard,l10n_dk_reports.tax.report.receipt.wizard,l10n_dk_reports_tax_report_receipt_wizard,company_id,Many2one,,company_id,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,website_helpdesk_knowledge,02 OTHER/website_helpdesk_knowledge/models/helpdesk.py,HelpdeskTeam,helpdesk.team,helpdesk_team,show_knowledge_base_article,Boolean,helpdesk.team,show_knowledge_base_article,NOT_FOUND_IN_DUMP
02 OTHER.zip,website_helpdesk_knowledge,02 OTHER/website_helpdesk_knowledge/models/helpdesk.py,HelpdeskTeam,helpdesk.team,helpdesk_team,website_article_id,Many2one,helpdesk.team,website_article_id,NOT_FOUND_IN_DUMP
02 OTHER.zip,website_helpdesk_knowledge,02 OTHER/website_helpdesk_knowledge/models/helpdesk.py,HelpdeskTeam,helpdesk.team,helpdesk_team,website_latest_articles,Many2many,helpdesk.team,website_latest_articles,NON_STORED_OR_RELATION_TABLE_REVIEW
02 OTHER.zip,sale_project_forecast,02 OTHER/sale_project_forecast/models/planning_slot.py,PlanningSlot,planning.slot,planning_slot,sale_line_id,Many2one,planning.slot,sale_line_id,MATCHED_COLUMN
02 OTHER.zip,sale_project_forecast,02 OTHER/sale_project_forecast/models/planning_role.py,PlanningRole,planning.role,planning_role,product_ids,One2many,planning.role,product_ids,NON_STORED_OR_RELATION_TABLE_REVIEW
02 OTHER.zip,l10n_bg_ledger,02 OTHER/l10n_bg_ledger/models/account_move.py,AccountMove,account.move,account_move,l10n_bg_document_type,Selection,account.move,l10n_bg_document_type,NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_bg_ledger,02 OTHER/l10n_bg_ledger/models/account_move.py,AccountMove,account.move,account_move,l10n_bg_document_number,Char,account.move,l10n_bg_document_number,NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_bg_ledger,02 OTHER/l10n_bg_ledger/models/account_move.py,AccountMove,account.move,account_move,l10n_bg_exemption_reason,Selection,account.move,l10n_bg_exemption_reason,NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_bg_ledger,02 OTHER/l10n_bg_ledger/models/account_journal.py,AccountJournal,account.journal,account_journal,l10n_bg_customer_invoice,Selection,account.journal,l10n_bg_customer_invoice,NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_bg_ledger,02 OTHER/l10n_bg_ledger/models/account_journal.py,AccountJournal,account.journal,account_journal,l10n_bg_credit_notes,Selection,account.journal,l10n_bg_credit_notes,NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_bg_ledger,02 OTHER/l10n_bg_ledger/models/account_journal.py,AccountJournal,account.journal,account_journal,l10n_bg_debit_notes,Selection,account.journal,l10n_bg_debit_notes,NOT_FOUND_IN_DUMP
02 OTHER.zip,payment_toss_payments,02 OTHER/payment_toss_payments/models/payment_provider.py,PaymentProvider,payment.provider,payment_provider,code,Selection,payment.provider,code,MATCHED_COLUMN
02 OTHER.zip,payment_toss_payments,02 OTHER/payment_toss_payments/models/payment_provider.py,PaymentProvider,payment.provider,payment_provider,toss_payments_client_key,Char,payment.provider,toss_payments_client_key,NOT_FOUND_IN_DUMP
02 OTHER.zip,payment_toss_payments,02 OTHER/payment_toss_payments/models/payment_provider.py,PaymentProvider,payment.provider,payment_provider,toss_payments_secret_key,Char,payment.provider,toss_payments_secret_key,NOT_FOUND_IN_DUMP
02 OTHER.zip,payment_toss_payments,02 OTHER/payment_toss_payments/models/payment_provider.py,PaymentProvider,payment.provider,payment_provider,toss_payments_webhook_url,Char,payment.provider,toss_payments_webhook_url,NOT_FOUND_IN_DUMP
02 OTHER.zip,payment_toss_payments,02 OTHER/payment_toss_payments/models/payment_transaction.py,PaymentTransaction,payment.transaction,payment_transaction,toss_payments_payment_secret,Char,payment.transaction,toss_payments_payment_secret,NOT_FOUND_IN_DUMP
02 OTHER.zip,mass_mailing_crm_sms,02 OTHER/mass_mailing_crm_sms/models/utm.py,UtmCampaign,utm.campaign,utm_campaign,ab_testing_sms_winner_selection,Selection,utm.campaign,ab_testing_sms_winner_selection,NOT_FOUND_IN_DUMP
02 OTHER.zip,delivery_easypost,02 OTHER/delivery_easypost/wizard/carrier_type.py,DeliveryCarrierEasypost,delivery.carrier.easypost,delivery_carrier_easypost,carrier_type,Char,,carrier_type,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,delivery_easypost,02 OTHER/delivery_easypost/wizard/carrier_type.py,DeliveryCarrierEasypost,delivery.carrier.easypost,delivery_carrier_easypost,delivery_carrier_id,Many2one,,delivery_carrier_id,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,delivery_easypost,02 OTHER/delivery_easypost/models/stock_picking.py,StockPicking,stock.picking,stock_picking,ep_order_ref,Char,stock.picking,ep_order_ref,NOT_FOUND_IN_DUMP
02 OTHER.zip,delivery_easypost,02 OTHER/delivery_easypost/models/easypost_service.py,EasypostService,easypost.service,easypost_service,name,Char,,name,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,delivery_easypost,02 OTHER/delivery_easypost/models/easypost_service.py,EasypostService,easypost.service,easypost_service,easypost_carrier,Char,,easypost_carrier,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,delivery_easypost,02 OTHER/delivery_easypost/models/stock_package_type.py,StockPackageType,stock.package.type,stock_package_type,package_carrier_type,Selection,stock.package.type,package_carrier_type,MATCHED_COLUMN
02 OTHER.zip,delivery_easypost,02 OTHER/delivery_easypost/models/stock_package_type.py,StockPackageType,stock.package.type,stock_package_type,easypost_carrier,Char,stock.package.type,easypost_carrier,NOT_FOUND_IN_DUMP
02 OTHER.zip,delivery_easypost,02 OTHER/delivery_easypost/models/delivery_carrier.py,DeliveryCarrier,delivery.carrier,delivery_carrier,delivery_type,Selection,delivery.carrier,delivery_type,MATCHED_COLUMN
02 OTHER.zip,delivery_easypost,02 OTHER/delivery_easypost/models/delivery_carrier.py,DeliveryCarrier,delivery.carrier,delivery_carrier,easypost_test_api_key,Char,delivery.carrier,easypost_test_api_key,NOT_FOUND_IN_DUMP
02 OTHER.zip,delivery_easypost,02 OTHER/delivery_easypost/models/delivery_carrier.py,DeliveryCarrier,delivery.carrier,delivery_carrier,easypost_production_api_key,Char,delivery.carrier,easypost_production_api_key,NOT_FOUND_IN_DUMP
02 OTHER.zip,delivery_easypost,02 OTHER/delivery_easypost/models/delivery_carrier.py,DeliveryCarrier,delivery.carrier,delivery_carrier,easypost_delivery_type,Char,delivery.carrier,easypost_delivery_type,NOT_FOUND_IN_DUMP
02 OTHER.zip,delivery_easypost,02 OTHER/delivery_easypost/models/delivery_carrier.py,DeliveryCarrier,delivery.carrier,delivery_carrier,easypost_delivery_type_id,Char,delivery.carrier,easypost_delivery_type_id,NOT_FOUND_IN_DUMP
02 OTHER.zip,delivery_easypost,02 OTHER/delivery_easypost/models/delivery_carrier.py,DeliveryCarrier,delivery.carrier,delivery_carrier,easypost_default_package_type_id,Many2one,delivery.carrier,easypost_default_package_type_id,NOT_FOUND_IN_DUMP
02 OTHER.zip,delivery_easypost,02 OTHER/delivery_easypost/models/delivery_carrier.py,DeliveryCarrier,delivery.carrier,delivery_carrier,easypost_default_service_id,Many2one,delivery.carrier,easypost_default_service_id,NOT_FOUND_IN_DUMP
02 OTHER.zip,delivery_easypost,02 OTHER/delivery_easypost/models/delivery_carrier.py,DeliveryCarrier,delivery.carrier,delivery_carrier,easypost_label_file_type,Selection,delivery.carrier,easypost_label_file_type,NOT_FOUND_IN_DUMP
02 OTHER.zip,delivery_easypost,02 OTHER/delivery_easypost/models/delivery_carrier.py,DeliveryCarrier,delivery.carrier,delivery_carrier,easypost_insurance_fee_rate,Float,delivery.carrier,easypost_insurance_fee_rate,NOT_FOUND_IN_DUMP
02 OTHER.zip,delivery_easypost,02 OTHER/delivery_easypost/models/delivery_carrier.py,DeliveryCarrier,delivery.carrier,delivery_carrier,easypost_insurance_fee_minimum,Float,delivery.carrier,easypost_insurance_fee_minimum,NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/account_move.py,AccountMove,account.move,account_move,bacs_ddi_id,Many2one,account.move,bacs_ddi_id,NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/account_move.py,AccountMove,account.move,account_move,bacs_has_usable_ddi,Boolean,account.move,bacs_has_usable_ddi,NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/account_batch_payment.py,AccountBatchPayment,account.batch.payment,account_batch_payment,bacs_multi_mode,Boolean,account.batch.payment,bacs_multi_mode,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/account_batch_payment.py,AccountBatchPayment,account.batch.payment,account_batch_payment,bacs_processing_date,Date,account.batch.payment,bacs_processing_date,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/account_batch_payment.py,AccountBatchPayment,account.batch.payment,account_batch_payment,bacs_expiry_date,Date,account.batch.payment,bacs_expiry_date,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/account_batch_payment.py,AccountBatchPayment,account.batch.payment,account_batch_payment,bacs_submission_serial,Char,account.batch.payment,bacs_submission_serial,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/account_payment.py,AccountPayment,account.payment,account_payment,bacs_ddi_usable,Boolean,account.payment,bacs_ddi_usable,NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/account_payment.py,AccountPayment,account.payment,account_payment,bacs_payment_type,Selection,account.payment,bacs_payment_type,NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/account_payment.py,AccountPayment,account.payment,account_payment,bacs_ddi_id,Many2one,account.payment,bacs_ddi_id,NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/res_company.py,ResCompany,res.company,res_company,bacs_sun,Char,res.company,bacs_sun,NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/bacs_direct_debit_instruction.py,BacsDdi,bacs.ddi,bacs_ddi,name,Char,mail.thread|mail.activity.mixin,name,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/bacs_direct_debit_instruction.py,BacsDdi,bacs.ddi,bacs_ddi,partner_id,Many2one,mail.thread|mail.activity.mixin,partner_id,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/bacs_direct_debit_instruction.py,BacsDdi,bacs.ddi,bacs_ddi,company_id,Many2one,mail.thread|mail.activity.mixin,company_id,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/bacs_direct_debit_instruction.py,BacsDdi,bacs.ddi,bacs_ddi,partner_bank_id,Many2one,mail.thread|mail.activity.mixin,partner_bank_id,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/bacs_direct_debit_instruction.py,BacsDdi,bacs.ddi,bacs_ddi,start_date,Date,mail.thread|mail.activity.mixin,start_date,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/bacs_direct_debit_instruction.py,BacsDdi,bacs.ddi,bacs_ddi,state,Selection,mail.thread|mail.activity.mixin,state,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/bacs_direct_debit_instruction.py,BacsDdi,bacs.ddi,bacs_ddi,payment_journal_id,Many2one,mail.thread|mail.activity.mixin,payment_journal_id,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/bacs_direct_debit_instruction.py,BacsDdi,bacs.ddi,bacs_ddi,payment_ids,One2many,mail.thread|mail.activity.mixin,payment_ids,NON_STORED_OR_RELATION_TABLE_REVIEW
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/bacs_direct_debit_instruction.py,BacsDdi,bacs.ddi,bacs_ddi,paid_invoice_ids,One2many,mail.thread|mail.activity.mixin,paid_invoice_ids,NON_STORED_OR_RELATION_TABLE_REVIEW
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/bacs_direct_debit_instruction.py,BacsDdi,bacs.ddi,bacs_ddi,suitable_journal_ids,Many2many,mail.thread|mail.activity.mixin,suitable_journal_ids,NON_STORED_OR_RELATION_TABLE_REVIEW
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/bacs_direct_debit_instruction.py,BacsDdi,bacs.ddi,bacs_ddi,paid_invoices_len,Integer,mail.thread|mail.activity.mixin,paid_invoices_len,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/bacs_direct_debit_instruction.py,BacsDdi,bacs.ddi,bacs_ddi,payments_len,Integer,mail.thread|mail.activity.mixin,payments_len,TABLE_NOT_FOUND_IN_DUMP
02 OTHER.zip,l10n_uk_bacs,02 OTHER/l10n_uk_bacs/models/res_config_settings.py,ResConfigSettings,res.config.settings,res_config_settings,bacs_sun,Char,res.config.settings,bacs_sun,NOT_FOUND_IN_DUMP
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_account_sender.py,SmsAccountSender,sms.account.sender,sms_account_sender,account_id,Many2one,,account_id,MATCHED_COLUMN
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_account_sender.py,SmsAccountSender,sms.account.sender,sms_account_sender,sender_name,Char,,sender_name,MATCHED_COLUMN
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_account_phone.py,SmsAccountPhone,sms.account.phone,sms_account_phone,account_id,Many2one,,account_id,MATCHED_COLUMN
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_account_phone.py,SmsAccountPhone,sms.account.phone,sms_account_phone,phone_number,Char,,phone_number,MATCHED_COLUMN
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_account_code.py,SmsAccountCode,sms.account.code,sms_account_code,account_id,Many2one,,account_id,MATCHED_COLUMN
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_account_code.py,SmsAccountCode,sms.account.code,sms_account_code,verification_code,Char,,verification_code,MATCHED_COLUMN
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_composer.py,SmsComposer,sms.composer,sms_composer,composition_mode,Selection,,composition_mode,MATCHED_COLUMN
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_composer.py,SmsComposer,sms.composer,sms_composer,res_model,Char,,res_model,MATCHED_COLUMN
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_composer.py,SmsComposer,sms.composer,sms_composer,res_model_description,Char,,res_model_description,NOT_FOUND_IN_DUMP
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_composer.py,SmsComposer,sms.composer,sms_composer,res_id,Integer,,res_id,MATCHED_COLUMN
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_composer.py,SmsComposer,sms.composer,sms_composer,res_ids,Char,,res_ids,MATCHED_COLUMN
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_composer.py,SmsComposer,sms.composer,sms_composer,res_ids_count,Integer,,res_ids_count,NOT_FOUND_IN_DUMP
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_composer.py,SmsComposer,sms.composer,sms_composer,comment_single_recipient,Boolean,,comment_single_recipient,NOT_FOUND_IN_DUMP
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_composer.py,SmsComposer,sms.composer,sms_composer,mass_keep_log,Boolean,,mass_keep_log,MATCHED_COLUMN
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_composer.py,SmsComposer,sms.composer,sms_composer,mass_force_send,Boolean,,mass_force_send,MATCHED_COLUMN
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_composer.py,SmsComposer,sms.composer,sms_composer,use_exclusion_list,Boolean,,use_exclusion_list,MATCHED_COLUMN
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_composer.py,SmsComposer,sms.composer,sms_composer,recipient_valid_count,Integer,,recipient_valid_count,NOT_FOUND_IN_DUMP
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_composer.py,SmsComposer,sms.composer,sms_composer,recipient_invalid_count,Integer,,recipient_invalid_count,NOT_FOUND_IN_DUMP
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_composer.py,SmsComposer,sms.composer,sms_composer,recipient_single_description,Text,,recipient_single_description,NOT_FOUND_IN_DUMP
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_composer.py,SmsComposer,sms.composer,sms_composer,recipient_single_number,Char,,recipient_single_number,NOT_FOUND_IN_DUMP
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_composer.py,SmsComposer,sms.composer,sms_composer,recipient_single_number_itf,Char,,recipient_single_number_itf,MATCHED_COLUMN
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_composer.py,SmsComposer,sms.composer,sms_composer,recipient_single_valid,Boolean,,recipient_single_valid,NOT_FOUND_IN_DUMP
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_composer.py,SmsComposer,sms.composer,sms_composer,number_field_name,Char,,number_field_name,MATCHED_COLUMN
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_composer.py,SmsComposer,sms.composer,sms_composer,numbers,Char,,numbers,MATCHED_COLUMN
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_composer.py,SmsComposer,sms.composer,sms_composer,sanitized_numbers,Char,,sanitized_numbers,NOT_FOUND_IN_DUMP
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_composer.py,SmsComposer,sms.composer,sms_composer,template_id,Many2one,,template_id,MATCHED_COLUMN
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_composer.py,SmsComposer,sms.composer,sms_composer,body,Text,,body,MATCHED_COLUMN
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_template_preview.py,SmsTemplatePreview,sms.template.preview,sms_template_preview,sms_template_id,Many2one,,sms_template_id,MATCHED_COLUMN
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_template_preview.py,SmsTemplatePreview,sms.template.preview,sms_template_preview,lang,Selection,,lang,MATCHED_COLUMN
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_template_preview.py,SmsTemplatePreview,sms.template.preview,sms_template_preview,model_id,Many2one,,model_id,NOT_FOUND_IN_DUMP
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_template_preview.py,SmsTemplatePreview,sms.template.preview,sms_template_preview,body,Char,,body,NOT_FOUND_IN_DUMP
02 OTHER.zip,sms,02 OTHER/sms/wizard/sms_template_preview.py,SmsTemplatePreview,sms.template.preview,sms_template_preview,resource_ref,Reference,,resource_ref,MATCHED_COLUMN
