id,sequence,parent_id,create_uid,write_uid,parent_path,web_icon,action,name,active,create_date,write_date
248,20,246,1,1,228/246/248/,\N,"ir.actions.act_window,201","{""en_US"": ""Sales Teams"", ""th_TH"": ""ทีมขาย""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
249,30,246,1,1,228/246/249/,\N,\N,"{""en_US"": ""Sales Orders"", ""th_TH"": ""คำสั่งขาย""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
250,10,249,1,1,228/246/249/250/,\N,"ir.actions.act_window,198","{""en_US"": ""Tags"", ""th_TH"": ""แท็ก""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
251,40,246,1,1,228/246/251/,\N,\N,"{""en_US"": ""Products"", ""th_TH"": ""สินค้า""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
252,10,251,1,1,228/246/251/252/,\N,"ir.actions.act_window,182","{""en_US"": ""Attributes"", ""th_TH"": ""คุณลักษณะ""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
253,15,251,1,1,228/246/251/253/,\N,"ir.actions.act_window,184","{""en_US"": ""Combo Choices"", ""th_TH"": ""ทางเลือกคอมโบ""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
254,20,251,1,1,228/246/251/254/,\N,"ir.actions.act_window,183","{""en_US"": ""Categories"", ""th_TH"": ""หมวดหมู่""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
255,30,251,1,1,228/246/251/255/,\N,"ir.actions.act_window,175","{""en_US"": ""Product Tags"", ""th_TH"": ""แท็กสินค้า""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
256,35,251,1,1,228/246/251/256/,\N,"ir.actions.act_window,91","{""en_US"": ""Units & Packagings"", ""th_TH"": ""หน่วยและบรรจุภัณฑ์""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
257,45,246,1,1,228/246/257/,\N,\N,"{""en_US"": ""Online Payments"", ""th_TH"": ""การชำระเงินออนไลน์""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
258,10,257,1,1,228/246/257/258/,\N,"ir.actions.act_window,226","{""en_US"": ""Payment Providers"", ""th_TH"": ""ผู้ให้บริการชำระเงิน""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
259,20,257,1,1,228/246/257/259/,\N,"ir.actions.act_window,227","{""en_US"": ""Payment Methods"", ""th_TH"": ""วิธีการชำระเงิน""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
260,30,257,1,1,228/246/257/260/,\N,"ir.actions.act_window,230","{""en_US"": ""Payment Tokens"", ""th_TH"": ""โทเคนการชำระเงิน""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
261,40,257,1,1,228/246/257/261/,\N,"ir.actions.act_window,228","{""en_US"": ""Payment Transactions"", ""th_TH"": ""ธุรกรรมการชำระเงิน""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
262,55,246,1,1,228/246/262/,\N,\N,"{""en_US"": ""Activities"", ""th_TH"": ""กิจกรรม""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
263,10,262,1,1,228/246/262/263/,\N,"ir.actions.act_window,411","{""en_US"": ""Activity Types"", ""th_TH"": ""ประเภทกิจกรรม""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
264,20,262,1,1,228/246/262/264/,\N,"ir.actions.act_window,412","{""en_US"": ""Activity Plans"", ""th_TH"": ""แผนกิจกรรม""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
267,11,172,1,1,323/160/172/267/,\N,"ir.actions.act_window,421","{""en_US"": ""Follow-up Levels"", ""th_TH"": ""ระดับการติดตามผล""}",t,2026-03-18 05:04:37.883567,2026-03-29 06:24:53.886516
268,57,149,1,1,323/149/268/,\N,\N,"{""en_US"": ""Sales"", ""th_TH"": ""การขาย""}",t,2026-03-18 05:04:39.272783,2026-03-29 06:24:56.313547
271,1,249,1,1,228/246/249/271/,\N,"ir.actions.act_window,425","{""en_US"": ""Quotation Templates"", ""th_TH"": ""เทมเพลตใบเสนอราคา""}",t,2026-03-18 05:04:39.706647,2026-03-29 06:23:51.561886
274,10,\N,1,1,274/,"calendar,static/description/icon.png",\N,"{""en_US"": ""Calendar"", ""th_TH"": ""ปฏิทิน""}",t,2026-03-18 05:05:32.057443,2026-03-29 06:22:31.880088
275,1,274,1,1,274/275/,\N,"ir.actions.act_window,449","{""en_US"": ""Calendar"", ""th_TH"": ""ปฏิทิน""}",t,2026-03-18 05:05:32.057443,2026-03-29 06:22:31.880088
276,40,274,1,1,274/276/,\N,"ir.actions.act_window,449","{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2026-03-18 05:05:32.057443,2026-03-29 06:22:31.880088
277,45,276,1,1,274/276/277/,\N,"ir.actions.act_window,450","{""en_US"": ""Settings"", ""th_TH"": ""การตั้งค่า""}",t,2026-03-18 05:05:32.057443,2026-03-29 06:22:31.880088
278,50,276,1,1,274/276/278/,\N,"ir.actions.act_window,448","{""en_US"": ""Reminders"", ""th_TH"": ""ตัวเตือนความจำ""}",t,2026-03-18 05:05:32.057443,2026-03-29 06:22:31.880088
279,30,8,1,1,1/8/279/,\N,\N,"{""en_US"": ""Calendar"", ""th_TH"": ""ปฏิทิน""}",t,2026-03-18 05:05:32.057443,2026-03-29 06:22:31.880088
280,10,279,1,1,1/8/279/280/,\N,"ir.actions.act_window,447","{""en_US"": ""Meeting Types"", ""th_TH"": ""ประเภทการประชุม""}",t,2026-03-18 05:05:32.057443,2026-03-29 06:22:31.880088
281,10,279,1,1,1/8/279/281/,\N,"ir.actions.act_window,448","{""en_US"": ""Calendar Alarm"", ""th_TH"": ""เตือนปฏิทิน""}",t,2026-03-18 05:05:32.057443,2026-03-29 06:22:31.880088
282,20,\N,1,1,282/,"contacts,static/description/icon.png",\N,"{""en_US"": ""Contacts"", ""th_TH"": ""การติดต่อ""}",t,2026-03-18 05:05:37.403866,2026-03-29 06:22:32.738868
283,2,282,1,1,282/283/,\N,"ir.actions.act_window,452","{""en_US"": ""Contacts"", ""th_TH"": ""การติดต่อ""}",t,2026-03-18 05:05:37.403866,2026-03-29 06:22:32.738868
284,2,282,1,1,282/284/,\N,\N,"{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2026-03-18 05:05:37.403866,2026-03-29 06:22:55.489688
285,1,284,1,1,282/284/285/,\N,"ir.actions.act_window,58","{""en_US"": ""Contact Tags"", ""th_TH"": ""แท็กติดต่อ""}",t,2026-03-18 05:05:37.403866,2026-03-29 06:22:32.738868
286,4,284,1,1,282/284/286/,\N,"ir.actions.act_window,59","{""en_US"": ""Industries"", ""th_TH"": ""อุตสาหกรรม""}",t,2026-03-18 05:05:37.403866,2026-03-29 06:22:32.738868
287,5,284,1,1,282/284/287/,\N,\N,"{""en_US"": ""Localization"", ""th_TH"": ""การประยุกต์ใช้""}",t,2026-03-18 05:05:37.403866,2026-03-29 06:22:32.738868
288,1,287,1,1,282/284/287/288/,\N,"ir.actions.act_window,62","{""en_US"": ""Countries"", ""th_TH"": ""ประเทศ""}",t,2026-03-18 05:05:37.403866,2026-03-29 06:22:32.738868
289,3,287,1,1,282/284/287/289/,\N,"ir.actions.act_window,63","{""en_US"": ""Country Group"", ""th_TH"": ""กลุ่มประเทศ""}",t,2026-03-18 05:05:37.403866,2026-03-29 06:22:32.738868
290,2,287,1,1,282/284/287/290/,\N,"ir.actions.act_window,64","{""en_US"": ""Fed. States"", ""th_TH"": ""รัฐและจังหวัด""}",t,2026-03-18 05:05:37.403866,2026-03-29 06:22:32.738868
291,6,284,1,1,282/284/291/,\N,\N,"{""en_US"": ""Bank Accounts"", ""th_TH"": ""บัญชีธนาคาร""}",t,2026-03-18 05:05:37.403866,2026-03-29 06:22:32.738868
292,1,291,1,1,282/284/291/292/,\N,"ir.actions.act_window,60","{""en_US"": ""Banks"", ""th_TH"": ""ธนาคาร""}",t,2026-03-18 05:05:37.403866,2026-03-29 06:22:32.738868
293,2,291,1,1,282/284/291/293/,\N,"ir.actions.act_window,61","{""en_US"": ""Bank Accounts"", ""th_TH"": ""บัญชีธนาคาร""}",t,2026-03-18 05:05:37.403866,2026-03-29 06:22:32.738868
294,25,\N,1,1,294/,"crm,static/description/icon.png",\N,"{""en_US"": ""CRM"", ""th_TH"": ""CRM""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
295,1,294,1,1,294/295/,\N,\N,"{""en_US"": ""Sales"", ""th_TH"": ""การขาย""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
296,1,295,1,1,294/295/296/,\N,"ir.actions.server,454","{""en_US"": ""My Pipeline"", ""th_TH"": ""ไปป์ไลน์ของฉัน""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
297,2,295,1,1,294/295/297/,\N,"ir.actions.act_window,469","{""en_US"": ""My Activities"", ""th_TH"": ""กิจกรรมของฉัน""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
298,4,295,1,1,294/295/298/,\N,"ir.actions.act_window,200","{""en_US"": ""Teams"", ""th_TH"": ""ทีม""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
299,5,295,1,1,294/295/299/,\N,"ir.actions.act_window,55","{""en_US"": ""Customers"", ""th_TH"": ""ลูกค้า""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
300,5,294,1,1,294/300/,\N,"ir.actions.act_window,468","{""en_US"": ""Leads"", ""th_TH"": ""ลูกค้าเป้าหมาย""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
301,20,294,1,1,294/301/,\N,\N,"{""en_US"": ""Reporting"", ""th_TH"": ""การรายงาน""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
302,1,301,1,1,294/301/302/,\N,"ir.actions.server,455","{""en_US"": ""Forecast"", ""th_TH"": ""พยากรณ์""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
303,2,301,1,1,294/301/303/,\N,"ir.actions.act_window,487","{""en_US"": ""Pipeline"", ""th_TH"": ""ไปป์ไลน์""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:23:15.57192
304,3,301,1,1,294/301/304/,\N,"ir.actions.act_window,480","{""en_US"": ""Leads"", ""th_TH"": ""ลูกค้าเป้าหมาย""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
305,4,301,1,1,294/301/305/,\N,"ir.actions.act_window,477","{""en_US"": ""Activities"", ""th_TH"": ""กิจกรรม""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
306,25,294,1,1,294/306/,\N,"ir.actions.server,454","{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
307,0,306,1,1,294/306/307/,\N,"ir.actions.act_window,476","{""en_US"": ""Settings"", ""th_TH"": ""การตั้งค่า""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
308,1,306,1,1,294/306/308/,\N,\N,"{""en_US"": ""Opportunities"", ""th_TH"": ""โอกาสในการขาย""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
309,5,306,1,1,294/306/309/,\N,"ir.actions.act_window,201","{""en_US"": ""Sales Teams"", ""th_TH"": ""ทีมขาย""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
310,6,306,1,1,294/306/310/,\N,"ir.actions.act_window,202","{""en_US"": ""Teams Members"", ""th_TH"": ""สมาชิกทีม""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
311,8,306,1,1,294/306/311/,\N,\N,"{""en_US"": ""Activities"", ""th_TH"": ""กิจกรรม""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
312,10,311,1,1,294/306/311/312/,\N,"ir.actions.act_window,203","{""en_US"": ""Activity Types"", ""th_TH"": ""ประเภทกิจกรรม""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
313,11,311,1,1,294/306/311/313/,\N,"ir.actions.act_window,475","{""en_US"": ""Activity Plans"", ""th_TH"": ""แผนกิจกรรม""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
314,12,306,1,1,294/306/314/,\N,"ir.actions.act_window,462","{""en_US"": ""Recurring Plans"", ""th_TH"": ""แผนการประจำ""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
315,15,306,1,1,294/306/315/,\N,\N,"{""en_US"": ""Pipeline"", ""th_TH"": ""ไปป์ไลน์""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
316,0,315,1,1,294/306/315/316/,\N,"ir.actions.act_window,464","{""en_US"": ""Stages"", ""th_TH"": ""สถานะ""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
317,1,315,1,1,294/306/315/317/,\N,"ir.actions.act_window,198","{""en_US"": ""Tags"", ""th_TH"": ""แท็ก""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
318,6,315,1,1,294/306/315/318/,\N,"ir.actions.act_window,463","{""en_US"": ""Lost Reasons"", ""th_TH"": ""เหตุผลที่ไม่สำเร็จ""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
319,10,294,1,1,294/319/,\N,\N,"{""en_US"": ""Import & Synchronize"", ""th_TH"": ""การนำเข้าและการซิงโครไนซ์""}",t,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688
322,2,295,1,1,294/295/322/,\N,"ir.actions.act_window,399","{""en_US"": ""My Quotations"", ""th_TH"": ""ใบเสนอราคาของฉัน""}",t,2026-03-18 05:05:43.22904,2026-03-29 06:23:50.677922
323,60,\N,1,1,323/,"accountant,static/description/icon.png",\N,"{""en_US"": ""Accounting"", ""th_TH"": ""ระบบบัญชี""}",t,2026-03-18 05:29:57.475534,2026-03-29 06:24:54.73921
325,60,324,1,1,323/144/324/325/,\N,"ir.actions.act_window,495","{""en_US"": ""Assets"", ""th_TH"": ""สินทรัพย์""}",t,2026-03-18 05:30:08.496909,2026-03-29 06:24:57.051832
327,25,160,1,1,323/160/327/,\N,\N,"{""en_US"": ""Assets and Revenues"", ""th_TH"": ""สินทรัพย์และรายได้""}",t,2026-03-18 05:30:08.496909,2026-03-29 06:24:57.051832
328,20,222,1,1,323/149/222/328/,\N,"ir.actions.client,501","{""en_US"": ""Depreciation Schedule"", ""th_TH"": ""ตารางค่าเสื่อมราคา""}",t,2026-03-18 05:30:08.496909,2026-03-29 06:24:57.051832
329,62,324,1,1,323/144/324/329/,\N,"ir.actions.act_window,510","{""en_US"": ""Loans"", ""th_TH"": ""สินเชื่อ""}",t,2026-03-18 05:30:16.035455,2026-03-29 06:25:03.365038
330,30,222,1,1,323/149/222/330/,\N,"ir.actions.act_window,511","{""en_US"": ""Loans Analysis"", ""th_TH"": ""การวิเคราะห์สินเชื่อ""}",t,2026-03-18 05:30:16.035455,2026-03-29 06:25:03.365038
331,140,\N,1,1,331/,"stock,static/description/icon.png",\N,"{""en_US"": ""Inventory"", ""th_TH"": ""สินค้าคงคลัง""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
332,2,331,1,1,331/332/,\N,\N,"{""en_US"": ""Operations"", ""th_TH"": ""การปฏิบัติการ""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
333,1,332,1,1,331/332/333/,\N,\N,"{""en_US"": ""Transfers"", ""th_TH"": ""โอน""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
334,3,332,1,1,331/332/334/,\N,\N,"{""en_US"": ""Adjustments"", ""th_TH"": ""การปรับเปลี่ยน""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
335,4,332,1,1,331/332/335/,\N,\N,"{""en_US"": ""Procurement"", ""th_TH"": ""การจัดซื้อ""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
336,100,331,1,1,331/336/,\N,\N,"{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
337,1,336,1,1,331/336/337/,\N,\N,"{""en_US"": ""Warehouse Management"", ""th_TH"": ""การบริหารสินค้าคงคลัง""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
338,4,336,1,1,331/336/338/,\N,\N,"{""en_US"": ""Products"", ""th_TH"": ""สินค้า""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
339,50,338,1,1,331/336/338/339/,\N,"ir.actions.act_window,512","{""en_US"": ""Barcode Nomenclatures"", ""th_TH"": ""การตีความบาร์โค้ด""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
340,2,338,1,1,331/336/338/340/,\N,"ir.actions.act_window,183","{""en_US"": ""Categories"", ""th_TH"": ""หมวดหมู่""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
341,4,338,1,1,331/336/338/341/,\N,"ir.actions.act_window,182","{""en_US"": ""Attributes"", ""th_TH"": ""คุณลักษณะ""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
342,5,338,1,1,331/336/338/342/,\N,"ir.actions.act_window,91","{""en_US"": ""Units & Packagings"", ""th_TH"": ""หน่วยและบรรจุภัณฑ์""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
343,4,331,1,1,331/343/,\N,\N,"{""en_US"": ""Products"", ""th_TH"": ""สินค้า""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
344,99,331,1,1,331/344/,\N,\N,"{""en_US"": ""Reporting"", ""th_TH"": ""การรายงาน""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
345,8,337,1,1,331/336/337/345/,\N,"ir.actions.act_window,545","{""en_US"": ""Putaway Rules"", ""th_TH"": ""กฎการนำส่งสินค้า""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
346,101,343,1,1,331/343/346/,\N,"ir.actions.act_window,548","{""en_US"": ""Lots / Serial Numbers"", ""th_TH"": ""ล็อต / หมายเลขซีเรียล""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
347,99,334,1,1,331/332/334/347/,\N,"ir.actions.act_window,550","{""en_US"": ""Scrap"", ""th_TH"": ""เศษสินค้า""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
348,10,334,1,1,331/332/334/348/,\N,"ir.actions.server,551","{""en_US"": ""Physical Inventory"", ""th_TH"": ""สินค้าคงคลังจริง""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
349,150,344,1,1,331/344/349/,\N,"ir.actions.server,552","{""en_US"": ""Locations"", ""th_TH"": ""ตำแหน่ง""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
350,1,337,1,1,331/336/337/350/,\N,"ir.actions.act_window,557","{""en_US"": ""Warehouses"", ""th_TH"": ""คลังสินค้า""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
351,200,344,1,1,331/344/351/,\N,"ir.actions.act_window,559","{""en_US"": ""Moves History"", ""th_TH"": ""ประวัติการย้าย""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
353,20,333,1,1,331/332/333/353/,\N,"ir.actions.server,572","{""en_US"": ""Receipts"", ""th_TH"": ""ใบเสร็จ""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
354,21,333,1,1,331/332/333/354/,\N,"ir.actions.server,573","{""en_US"": ""Deliveries"", ""th_TH"": ""การจัดส่ง""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
355,22,333,1,1,331/332/333/355/,\N,"ir.actions.server,574","{""en_US"": ""Internal"", ""th_TH"": ""ภายใน""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
356,2,337,1,1,331/336/337/356/,\N,"ir.actions.act_window,586","{""en_US"": ""Operations Types"", ""th_TH"": ""ประเภทการดำเนินการ""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
357,0,331,1,1,331/357/,\N,"ir.actions.act_window,587","{""en_US"": ""Overview"", ""th_TH"": ""ภาพรวม""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
358,1,343,1,1,331/343/358/,\N,"ir.actions.act_window,593","{""en_US"": ""Products"", ""th_TH"": ""สินค้า""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
359,2,343,1,1,331/343/359/,\N,"ir.actions.act_window,594","{""en_US"": ""Product Variants"", ""th_TH"": ""ตัวแปรสินค้า""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
360,5,344,1,1,331/344/360/,\N,"ir.actions.act_window,592","{""en_US"": ""Stock"", ""th_TH"": ""สต็อก""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
361,3,337,1,1,331/336/337/361/,\N,"ir.actions.act_window,597","{""en_US"": ""Locations"", ""th_TH"": ""ตำแหน่ง""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
362,4,337,1,1,331/336/337/362/,\N,"ir.actions.act_window,599","{""en_US"": ""Routes"", ""th_TH"": ""เส้นทาง""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
363,5,335,1,1,331/332/335/363/,\N,"ir.actions.server,602","{""en_US"": ""Replenishment"", ""th_TH"": ""การเติมสินค้า""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
364,6,337,1,1,331/336/337/364/,\N,"ir.actions.act_window,603","{""en_US"": ""Storage Categories"", ""th_TH"": ""หมวดหมู่การจัดเก็บสินค้า""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
365,0,336,1,1,331/336/365/,\N,"ir.actions.act_window,605","{""en_US"": ""Settings"", ""th_TH"": ""การตั้งค่า""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
366,5,337,1,1,331/336/337/366/,\N,"ir.actions.act_window,606","{""en_US"": ""Rules"", ""th_TH"": ""กฏ""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
367,135,332,1,1,331/332/367/,\N,"ir.actions.server,513","{""en_US"": ""Procurement: run scheduler"", ""th_TH"": ""การจัดซื้อ: เรียกใช้ตัวกำหนดตารางเวลา""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
368,50,336,1,1,331/336/368/,\N,\N,"{""en_US"": ""Delivery"", ""th_TH"": ""การจัดส่ง""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
369,10,368,1,1,331/336/368/369/,\N,"ir.actions.act_window,607","{""en_US"": ""Package Types"", ""th_TH"": ""ประเภทแพ็คเกจ""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
370,102,343,1,1,331/343/370/,\N,"ir.actions.act_window,608","{""en_US"": ""Packages"", ""th_TH"": ""แพ็คเกจ""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
371,99,335,1,1,331/332/335/371/,\N,"ir.actions.act_window,611","{""en_US"": ""References"", ""th_TH"": ""อ้างอิง""}",t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
372,155,\N,1,1,372/,"stock_barcode,static/description/icon.png","ir.actions.client,620","{""en_US"": ""Barcode"", ""th_TH"": ""บาร์โค้ด""}",t,2026-03-18 05:31:11.970932,2026-03-29 06:24:45.370333
373,300,344,1,1,331/344/373/,\N,"ir.actions.act_window,625","{""en_US"": ""Performance"", ""th_TH"": ""ประสิทธิภาพ""}",t,2026-03-18 05:31:12.999025,2026-03-29 06:23:28.92897
374,10,222,1,1,323/149/222/374/,\N,"ir.actions.client,617","{""en_US"": ""Inventory Valuation"", ""th_TH"": ""การประเมินมูลค่าสินค้าคงคลัง""}",t,2026-03-18 05:31:15.811591,2026-03-29 06:24:56.525749
375,135,\N,1,1,375/,"purchase,static/description/icon.png",\N,"{""en_US"": ""Purchase"", ""th_TH"": ""สั่งซื้อ""}",t,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
376,1,375,1,1,375/376/,\N,\N,"{""en_US"": ""Orders"", ""th_TH"": ""คำสั่ง""}",t,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
377,15,376,1,1,375/376/377/,\N,"ir.actions.act_window,303","{""en_US"": ""Vendors"", ""th_TH"": ""ผู้ขาย""}",t,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
378,100,375,1,1,375/378/,\N,\N,"{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
379,1,378,1,1,375/378/379/,\N,"ir.actions.act_window,187","{""en_US"": ""Vendor Pricelists"", ""th_TH"": ""รายการราคาผู้ขาย""}",t,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
380,30,378,1,1,375/378/380/,\N,\N,"{""en_US"": ""Products"", ""th_TH"": ""สินค้า""}",t,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
381,1,380,1,1,375/378/380/381/,\N,"ir.actions.act_window,182","{""en_US"": ""Attributes"", ""th_TH"": ""คุณลักษณะ""}",t,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
382,3,380,1,1,375/378/380/382/,\N,"ir.actions.act_window,183","{""en_US"": ""Categories"", ""th_TH"": ""หมวดหมู่""}",t,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
383,10,380,1,1,375/378/380/383/,\N,"ir.actions.act_window,91","{""en_US"": ""Units & Packagings"", ""th_TH"": ""หน่วยและบรรจุภัณฑ์""}",t,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
384,5,375,1,1,375/384/,\N,\N,"{""en_US"": ""Products"", ""th_TH"": ""สินค้า""}",t,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
385,20,384,1,1,375/384/385/,\N,"ir.actions.act_window,630","{""en_US"": ""Products"", ""th_TH"": ""สินค้า""}",t,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
386,21,384,1,1,375/384/386/,\N,"ir.actions.act_window,631","{""en_US"": ""Product Variants"", ""th_TH"": ""ตัวแปรสินค้า""}",t,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
387,0,376,1,1,375/376/387/,\N,"ir.actions.act_window,632","{""en_US"": ""Requests for Quotation"", ""th_TH"": ""ใบแจ้งขอใบเสนอราคา""}",t,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
388,6,376,1,1,375/376/388/,\N,"ir.actions.act_window,633","{""en_US"": ""Purchase Orders"", ""th_TH"": ""คำสั่งซื้อ""}",t,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
389,0,378,1,1,375/378/389/,\N,"ir.actions.act_window,641","{""en_US"": ""Settings"", ""th_TH"": ""การตั้งค่า""}",t,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
390,99,375,1,1,375/390/,\N,\N,"{""en_US"": ""Reporting"", ""th_TH"": ""การรายงาน""}",t,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
391,99,390,1,1,375/390/391/,\N,"ir.actions.act_window,644","{""en_US"": ""Purchase"", ""th_TH"": ""สั่งซื้อ""}",t,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
395,160,\N,1,1,395/,"maintenance,static/description/icon.png",\N,"{""en_US"": ""Maintenance"", ""th_TH"": ""ซ่อมบำรุง""}",t,2026-03-18 05:32:49.623065,2026-03-29 06:22:33.53728
