id,sequence,parent_id,create_uid,write_uid,parent_path,web_icon,action,name,active,create_date,write_date,is_studio_configuration
114,150,112,1,1,112/114/,\N,\N,"{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2023-06-20 04:01:56.193063,2023-06-20 04:01:56.193063,\N
115,10,114,1,1,112/114/115/,\N,"ir.actions.act_window,184","{""en_US"": ""Dashboards"", ""th_TH"": ""Dashboards""}",t,2023-06-20 04:01:56.193063,2023-06-20 04:01:56.193063,\N
116,1,107,1,1,4/12/107/116/,\N,"ir.actions.act_window,196","{""en_US"": ""SMS"", ""th_TH"": ""SMS""}",t,2023-06-20 04:01:58.364544,2023-06-20 04:01:58.364544,\N
117,2,107,1,1,4/12/107/117/,\N,"ir.actions.act_window,198","{""en_US"": ""SMS Templates"", ""th_TH"": ""เทมเพลต SMS""}",t,2023-06-20 04:01:58.364544,2023-06-20 04:01:58.364544,\N
606,13,598,1,1,595/598/606/,\N,"ir.actions.act_window,900","{""en_US"": ""Bills of Materials"", ""th_TH"": ""บิลวัสดุ""}",t,2023-09-05 08:36:38.188046,2023-09-05 08:36:38.188046,\N
600,100,595,1,1,595/600/,\N,\N,"{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2023-09-05 08:36:38.188046,2023-09-05 08:36:38.188046,\N
601,15,598,1,1,595/598/601/,\N,"ir.actions.act_window,808","{""en_US"": ""Lots/Serial Numbers"", ""th_TH"": ""ล็อต/หมายเลขซีเรียล""}",t,2023-09-05 08:36:38.188046,2023-09-05 08:36:38.188046,\N
595,145,\N,1,1,595/,"mrp,static/description/icon.svg",\N,"{""en_US"": ""Manufacturing"", ""th_TH"": ""การผลิต""}",t,2023-09-05 08:36:38.188046,2023-09-05 08:36:38.188046,\N
607,1,596,1,1,595/596/607/,\N,"ir.actions.act_window,906","{""en_US"": ""Manufacturing Orders"", ""th_TH"": ""ใบสั่งผลิต""}",t,2023-09-05 08:36:38.188046,2023-09-05 08:36:38.188046,\N
609,11,599,1,1,595/599/609/,\N,"ir.actions.act_window,909","{""en_US"": ""Manufacturing Orders"", ""th_TH"": ""ใบสั่งผลิต""}",t,2023-09-05 08:36:38.188046,2023-09-05 08:36:38.188046,\N
596,10,595,1,1,595/596/,\N,\N,"{""en_US"": ""Operations"", ""th_TH"": ""การปฏิบัติการ""}",t,2023-09-05 08:36:38.188046,2023-09-05 08:36:38.188046,\N
611,100,600,1,1,595/600/611/,\N,"ir.actions.act_window,911","{""en_US"": ""Operations"", ""th_TH"": ""การปฏิบัติการ""}",t,2023-09-05 08:36:38.188046,2023-09-05 08:36:38.188046,\N
605,12,599,1,1,595/599/605/,\N,"ir.actions.act_window,898","{""en_US"": ""Overall Equipment Effectiveness"", ""th_TH"": ""ประสิทธิภาพของอุปกรณ์โดยรวม""}",t,2023-09-05 08:36:38.188046,2023-09-05 08:36:38.188046,\N
597,15,595,1,1,595/597/,\N,\N,"{""en_US"": ""Planning"", ""th_TH"": ""การวางแผน""}",t,2023-09-05 08:36:38.188046,2023-09-05 08:36:38.188046,\N
613,2,598,1,1,595/598/613/,\N,"ir.actions.act_window,913","{""en_US"": ""Product Variants"", ""th_TH"": ""ตัวแปรสินค้า""}",t,2023-09-05 08:36:38.188046,2023-09-05 08:36:38.188046,\N
598,20,595,1,1,595/598/,\N,\N,"{""en_US"": ""Products"", ""th_TH"": ""สินค้า""}",t,2023-09-05 08:36:38.188046,2023-09-05 08:36:38.188046,\N
612,1,598,1,1,595/598/612/,\N,"ir.actions.act_window,912","{""en_US"": ""Products"", ""th_TH"": ""สินค้า""}",t,2023-09-05 08:36:38.188046,2023-09-05 08:36:38.188046,\N
599,25,595,1,1,595/599/,\N,\N,"{""en_US"": ""Reporting"", ""th_TH"": ""การรายงาน""}",t,2023-09-05 08:36:38.188046,2023-09-05 08:36:38.188046,\N
603,135,597,1,1,595/597/603/,\N,"ir.actions.act_window,798","{""en_US"": ""Run Scheduler"", ""th_TH"": ""เปิดใช้งานผู้กำหนดเวลา""}",t,2023-09-05 08:36:38.188046,2023-09-05 08:36:38.188046,\N
602,25,596,1,1,595/596/602/,\N,"ir.actions.act_window,809","{""en_US"": ""Scrap"", ""th_TH"": ""เศษซากผลิตภัณฑ์""}",t,2023-09-05 08:36:38.188046,2023-09-05 08:36:38.188046,\N
615,0,600,1,1,595/600/615/,\N,"ir.actions.act_window,916","{""en_US"": ""Settings"", ""th_TH"": ""การตั้งค่า""}",t,2023-09-05 08:36:38.188046,2023-09-05 08:36:38.188046,\N
604,90,600,1,1,595/600/604/,\N,"ir.actions.act_window,896","{""en_US"": ""Work Centers"", ""th_TH"": ""ศูนย์งาน""}",t,2023-09-05 08:36:38.188046,2023-09-05 08:36:38.188046,\N
610,10,599,1,1,595/599/610/,\N,"ir.actions.act_window,895","{""en_US"": ""Work Orders"", ""th_TH"": ""คำสั่งงาน""}",t,2023-09-05 08:36:38.188046,2023-09-05 08:36:38.188046,\N
608,10,596,1,1,595/596/608/,\N,"ir.actions.act_window,888","{""en_US"": ""Work Orders"", ""th_TH"": ""คำสั่งงาน""}",t,2023-09-05 08:36:38.188046,2023-09-05 08:36:38.188046,\N
193,0,192,1,2,178/192/193/,\N,"ir.actions.act_window,315","{""en_US"": ""Settings"", ""th_TH"": ""การตั้งค่า""}",t,2023-06-20 04:02:17.673357,2023-09-07 03:08:48.895284,\N
194,2,192,1,2,178/192/194/,\N,"ir.actions.act_window,180","{""en_US"": ""Sales Teams"", ""th_TH"": ""ทีมขาย""}",t,2023-06-20 04:02:17.673357,2023-09-07 03:08:48.895284,\N
646,1,12,1,1,4/12/646/,\N,\N,"{""en_US"": ""Date ranges""}",t,2023-09-16 05:53:02.846333,2023-09-16 05:53:02.846333,\N
647,10,646,1,1,4/12/646/647/,\N,"ir.actions.act_window,962","{""en_US"": ""Date Ranges""}",t,2023-09-16 05:53:02.846333,2023-09-16 05:53:02.846333,\N
183,40,179,1,1,178/179/183/,\N,"ir.actions.act_window,273","{""en_US"": ""Customers"", ""th_TH"": ""ลูกค้า""}",t,2023-06-20 04:02:17.673357,2023-09-01 02:55:17.558929,\N
181,20,179,1,1,178/179/181/,\N,"ir.actions.act_window,301","{""en_US"": ""Orders"", ""th_TH"": ""คำสั่ง""}",t,2023-06-20 04:02:17.673357,2023-09-01 02:55:17.558929,\N
185,10,184,1,1,178/184/185/,\N,"ir.actions.act_window,304","{""en_US"": ""Orders to Invoice"", ""th_TH"": ""คำสั่งที่จะออกใบแจ้งหนี้""}",t,2023-06-20 04:02:17.673357,2023-09-01 02:55:17.558929,\N
186,20,184,1,1,178/184/186/,\N,"ir.actions.act_window,305","{""en_US"": ""Orders to Upsell"", ""th_TH"": ""คำสั่งเพื่อเพิ่มยอด""}",t,2023-06-20 04:02:17.673357,2023-09-01 02:55:17.558929,\N
190,30,187,1,1,178/187/190/,\N,"ir.actions.act_window,167","{""en_US"": ""Pricelists"", ""th_TH"": ""รายการราคา""}",t,2023-06-20 04:02:17.673357,2023-09-01 02:55:17.558929,\N
189,20,187,1,1,178/187/189/,\N,"ir.actions.act_window,162","{""en_US"": ""Product Variants"", ""th_TH"": ""ตัวแปรสินค้า""}",t,2023-06-20 04:02:17.673357,2023-09-01 02:55:17.558929,\N
188,10,187,1,1,178/187/188/,\N,"ir.actions.act_window,314","{""en_US"": ""Products"", ""th_TH"": ""สินค้า""}",t,2023-06-20 04:02:17.673357,2023-09-01 02:55:17.558929,\N
180,10,179,1,1,178/179/180/,\N,"ir.actions.act_window,302","{""en_US"": ""Quotations"", ""th_TH"": ""ใบเสนอราคา""}",t,2023-06-20 04:02:17.673357,2023-09-01 02:55:17.558929,\N
187,2,178,1,2,178/187/,\N,\N,"{""en_US"": ""Products"", ""th_TH"": ""สินค้า""}",t,2023-06-20 04:02:17.673357,2023-10-02 07:45:25.355578,\N
614,20,596,1,2,595/596/614/,\N,"ir.actions.act_window,915","{""en_US"": ""Unbuild Orders"", ""th_TH"": ""คำสั่งรื้อ""}",t,2023-09-05 08:36:38.188046,2023-12-15 03:45:27.231612,\N
644,-1,577,1,1,576/577/644/,\N,"ir.actions.act_window,954","{""en_US"": ""Purchase Request Lines""}",t,2023-09-12 03:58:17.542208,2024-08-05 04:30:24.983644,\N
645,20,641,1,1,640/641/645/,\N,"ir.actions.act_window,954","{""en_US"": ""Purchase Request Lines""}",t,2023-09-12 03:58:17.542208,2024-08-05 04:30:24.983644,\N
182,30,179,1,1,178/179/182/,\N,"ir.actions.act_window,178","{""en_US"": ""Sales Teams"", ""th_TH"": ""ทีมขาย""}",t,2023-06-20 04:02:17.673357,2023-09-01 02:55:17.558929,\N
648,10,646,1,1,4/12/646/648/,\N,"ir.actions.act_window,963","{""en_US"": ""Date Range Types""}",t,2023-09-16 05:53:02.846333,2023-09-16 05:53:02.846333,\N
649,10,646,1,1,4/12/646/649/,\N,"ir.actions.act_window,964","{""en_US"": ""Generate Date Ranges""}",t,2023-09-16 05:53:02.846333,2023-09-16 05:53:02.846333,\N
653,4,579,2,2,576/579/653/,\N,"ir.actions.act_window,979","{""en_US"": ""Purchase Tags""}",f,2023-09-20 04:14:12.157539,2023-09-20 04:20:07.044764,\N
616,20,599,1,1,595/599/616/,\N,"ir.actions.act_window,927","{""en_US"": ""Production Analysis"", ""th_TH"": ""วิเคราะห์การผลิต""}",t,2023-09-05 08:36:45.431619,2023-09-05 08:36:45.431619,\N
204,10,\N,1,1,204/,"calendar,static/description/icon.svg","ir.actions.act_window,322","{""en_US"": ""Calendar"", ""th_TH"": ""ปฏิทิน""}",t,2023-06-20 04:04:26.694345,2023-06-20 04:04:26.694345,\N
205,40,204,1,1,204/205/,\N,"ir.actions.act_window,322","{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2023-06-20 04:04:26.694345,2023-06-20 04:04:26.694345,\N
206,10,205,1,1,204/205/206/,\N,"ir.actions.act_window,321","{""en_US"": ""Reminders"", ""th_TH"": ""ตัวเตือนความจำ""}",t,2023-06-20 04:04:26.694345,2023-06-20 04:04:26.694345,\N
207,30,12,1,1,4/12/207/,\N,\N,"{""en_US"": ""Calendar"", ""th_TH"": ""ปฏิทิน""}",t,2023-06-20 04:04:26.694345,2023-06-20 04:04:26.694345,\N
208,10,207,1,1,4/12/207/208/,\N,"ir.actions.act_window,320","{""en_US"": ""Meeting Types"", ""th_TH"": ""ประเภทการประชุม""}",t,2023-06-20 04:04:26.694345,2023-06-20 04:04:26.694345,\N
209,10,207,1,1,4/12/207/209/,\N,"ir.actions.act_window,321","{""en_US"": ""Calendar Alarm"", ""th_TH"": ""เตือนปฏิทิน""}",t,2023-06-20 04:04:26.694345,2023-06-20 04:04:26.694345,\N
211,2,210,1,1,210/211/,\N,"ir.actions.act_window,323","{""en_US"": ""Contacts"", ""th_TH"": ""การติดต่อ""}",t,2023-06-20 04:04:29.267379,2023-06-20 04:04:29.267379,\N
213,1,212,1,1,210/212/213/,\N,"ir.actions.act_window,59","{""en_US"": ""Contact Tags"", ""th_TH"": ""แท็กติดต่อ""}",t,2023-06-20 04:04:29.267379,2023-06-20 04:04:29.267379,\N
214,3,212,1,1,210/212/214/,\N,"ir.actions.act_window,55","{""en_US"": ""Contact Titles"", ""th_TH"": ""คำนำหน้าชื่อผู้ติดต่อ""}",t,2023-06-20 04:04:29.267379,2023-06-20 04:04:29.267379,\N
215,4,212,1,1,210/212/215/,\N,"ir.actions.act_window,60","{""en_US"": ""Industries"", ""th_TH"": ""อุตสาหกรรม""}",t,2023-06-20 04:04:29.267379,2023-06-20 04:04:29.267379,\N
216,5,212,1,1,210/212/216/,\N,\N,"{""en_US"": ""Localization"", ""th_TH"": ""การปรับเข้ากับท้องถิ่น""}",t,2023-06-20 04:04:29.267379,2023-06-20 04:04:29.267379,\N
217,1,216,1,1,210/212/216/217/,\N,"ir.actions.act_window,63","{""en_US"": ""Countries"", ""th_TH"": ""ประเทศ""}",t,2023-06-20 04:04:29.267379,2023-06-20 04:04:29.267379,\N
218,3,216,1,1,210/212/216/218/,\N,"ir.actions.act_window,64","{""en_US"": ""Country Group"", ""th_TH"": ""กลุ่มประเทศ""}",t,2023-06-20 04:04:29.267379,2023-06-20 04:04:29.267379,\N
219,2,216,1,1,210/212/216/219/,\N,"ir.actions.act_window,65","{""en_US"": ""Fed. States"", ""th_TH"": ""รัฐ""}",t,2023-06-20 04:04:29.267379,2023-06-20 04:04:29.267379,\N
223,25,\N,1,1,223/,"crm,static/description/icon.svg",\N,"{""en_US"": ""CRM"", ""th_TH"": ""CRM""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
224,1,223,1,1,223/224/,\N,\N,"{""en_US"": ""Sales"", ""th_TH"": ""การขาย""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
225,1,224,1,1,223/224/225/,\N,"ir.actions.server,326","{""en_US"": ""My Pipeline"", ""th_TH"": ""ไปป์ไลน์ของฉัน""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
226,2,224,1,1,223/224/226/,\N,"ir.actions.act_window,341","{""en_US"": ""My Activities"", ""th_TH"": ""กิจกรรมของฉัน""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
227,4,224,1,1,223/224/227/,\N,"ir.actions.act_window,179","{""en_US"": ""Teams"", ""th_TH"": ""ทีม""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
228,5,224,1,1,223/224/228/,\N,"ir.actions.act_window,56","{""en_US"": ""Customers"", ""th_TH"": ""ลูกค้า""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
229,5,223,1,1,223/229/,\N,"ir.actions.act_window,340","{""en_US"": ""Leads"", ""th_TH"": ""ลูกค้าเป้าหมาย""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
230,20,223,1,1,223/230/,\N,\N,"{""en_US"": ""Reporting"", ""th_TH"": ""การรายงาน""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
231,1,230,1,1,223/230/231/,\N,"ir.actions.server,327","{""en_US"": ""Forecast"", ""th_TH"": ""พยากรณ์""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
232,2,230,1,1,223/230/232/,\N,"ir.actions.act_window,357","{""en_US"": ""Pipeline"", ""th_TH"": ""ไปป์ไลน์""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:33.456666,\N
233,3,230,1,1,223/230/233/,\N,"ir.actions.act_window,350","{""en_US"": ""Leads"", ""th_TH"": ""ลูกค้าเป้าหมาย""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
234,4,230,1,1,223/230/234/,\N,"ir.actions.act_window,347","{""en_US"": ""Activities"", ""th_TH"": ""กิจกรรม""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
235,25,223,1,1,223/235/,\N,"ir.actions.server,326","{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
236,0,235,1,1,223/235/236/,\N,"ir.actions.act_window,346","{""en_US"": ""Settings"", ""th_TH"": ""การตั้งค่า""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
237,1,235,1,1,223/235/237/,\N,\N,"{""en_US"": ""Opportunities"", ""th_TH"": ""โอกาสในการขาย""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
238,5,235,1,1,223/235/238/,\N,"ir.actions.act_window,180","{""en_US"": ""Sales Teams"", ""th_TH"": ""ทีมขาย""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
239,6,235,1,1,223/235/239/,\N,"ir.actions.act_window,181","{""en_US"": ""Teams Members"", ""th_TH"": ""สมาชิกทีม""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
240,10,235,1,1,223/235/240/,\N,"ir.actions.act_window,182","{""en_US"": ""Activity Types"", ""th_TH"": ""ประเภทกิจกรรม""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
655,1,149,1,1,292/149/655/,\N,"ir.actions.act_window,986","{""en_US"": ""Cheque Format""}",t,2023-09-27 06:17:27.277533,2024-08-17 07:02:13.373874,\N
221,1,220,1,1,210/220/221/,\N,"ir.actions.act_window,61","{""en_US"": ""Banks"", ""th_TH"": ""ธนาคาร""}",t,2023-06-20 04:04:29.267379,2023-06-20 04:04:29.267379,\N
650,20,145,1,1,292/145/650/,\N,"ir.actions.act_window,970","{""en_US"": ""WT Income Tax Report""}",t,2023-09-16 05:53:19.425535,2023-12-08 10:26:55.86622,\N
241,12,235,1,1,223/235/241/,\N,"ir.actions.act_window,334","{""en_US"": ""Recurring Plans"", ""th_TH"": ""แผนการประจำ""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
242,15,235,1,1,223/235/242/,\N,\N,"{""en_US"": ""Pipeline"", ""th_TH"": ""ไปป์ไลน์""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
243,0,242,1,1,223/235/242/243/,\N,"ir.actions.act_window,336","{""en_US"": ""Stages"", ""th_TH"": ""สถานะ""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
244,1,242,1,1,223/235/242/244/,\N,"ir.actions.act_window,177","{""en_US"": ""Tags"", ""th_TH"": ""แท็ก""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
245,6,242,1,1,223/235/242/245/,\N,"ir.actions.act_window,335","{""en_US"": ""Lost Reasons"", ""th_TH"": ""เหตุผลที่ไม่สำเร็จ""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
246,10,223,1,1,223/246/,\N,\N,"{""en_US"": ""Import & Synchronize"", ""th_TH"": ""การนำเข้าและการซิงโครไนซ์""}",t,2023-06-20 04:04:30.343186,2023-06-20 04:04:30.343186,\N
411,4,393,1,1,391/393/411/,\N,"ir.actions.act_window,624","{""en_US"": ""Contracts"", ""th_TH"": ""สัญญา""}",t,2023-06-20 04:08:20.998127,2023-09-11 03:53:56.88493,\N
412,25,398,1,1,391/398/412/,\N,\N,"{""en_US"": ""Contracts"", ""th_TH"": ""สัญญา""}",t,2023-06-20 04:08:20.998127,2023-09-11 03:53:56.88493,\N
413,1,396,1,1,391/396/413/,\N,"ir.actions.act_window,627","{""en_US"": ""Contracts"", ""th_TH"": ""สัญญา""}",t,2023-06-20 04:08:24.246931,2023-09-11 03:53:59.47259,\N
408,100,398,1,1,391/398/408/,\N,\N,"{""en_US"": ""Activity Planning"", ""th_TH"": ""การวางแผนกิจกรรม""}",t,2023-06-20 04:08:14.454882,2023-09-11 03:53:51.386955,\N
398,100,391,1,1,391/398/,\N,\N,"{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2023-06-20 04:08:14.454882,2023-09-11 03:53:51.386955,\N
401,10,391,1,1,391/401/,\N,"ir.actions.act_window,615","{""en_US"": ""Departments"", ""th_TH"": ""แผนก""}",t,2023-06-20 04:08:14.454882,2023-09-11 03:53:51.386955,\N
400,4,399,1,1,391/398/399/400/,\N,"ir.actions.act_window,616","{""en_US"": ""Departments"", ""th_TH"": ""แผนก""}",t,2023-06-20 04:08:14.454882,2023-09-11 03:53:51.386955,\N
403,5,399,1,1,391/398/399/403/,\N,"ir.actions.act_window,602","{""en_US"": ""Departure Reasons"", ""th_TH"": ""สาเหตุการออกงาน""}",t,2023-06-20 04:08:14.454882,2023-09-11 03:53:51.386955,\N
395,4,391,1,1,391/395/,\N,"ir.actions.act_window,608","{""en_US"": ""Directory"", ""th_TH"": ""สารบบ""}",t,2023-06-20 04:08:14.454882,2023-09-11 03:53:51.386955,\N
399,10,398,1,1,391/398/399/,\N,\N,"{""en_US"": ""Employee"", ""th_TH"": ""พนักงาน""}",t,2023-06-20 04:08:14.454882,2023-09-11 03:53:51.386955,\N
393,3,391,1,1,391/393/,\N,\N,"{""en_US"": ""Employees"", ""th_TH"": ""พนักงาน""}",t,2023-06-20 04:08:14.454882,2023-09-11 03:53:51.386955,\N
438,160,\N,1,1,438/,"maintenance,static/description/icon.svg",\N,"{""en_US"": ""Maintenance"", ""th_TH"": ""บำรุงรักษา""}",t,2023-06-20 04:10:13.416849,2023-06-20 04:10:13.416849,\N
439,0,438,1,1,438/439/,\N,"ir.actions.act_window,676","{""en_US"": ""Dashboard"", ""th_TH"": ""แดชบอร์ด""}",t,2023-06-20 04:10:13.416849,2023-06-20 04:10:13.416849,\N
440,1,438,1,1,438/440/,\N,\N,"{""en_US"": ""Maintenance"", ""th_TH"": ""บำรุงรักษา""}",t,2023-06-20 04:10:13.416849,2023-06-20 04:10:13.416849,\N
441,1,440,1,1,438/440/441/,\N,"ir.actions.act_window,665","{""en_US"": ""Maintenance Requests"", ""th_TH"": ""คำร้องขอบำรุงรักษา""}",t,2023-06-20 04:10:13.416849,2023-06-20 04:10:13.416849,\N
442,2,440,1,1,438/440/442/,\N,"ir.actions.act_window,669","{""en_US"": ""Maintenance Calendar"", ""th_TH"": ""ปฏิทินการบำรุงรักษา""}",t,2023-06-20 04:10:13.416849,2023-06-20 04:10:13.416849,\N
443,2,438,1,1,438/443/,\N,"ir.actions.act_window,671","{""en_US"": ""Equipments"", ""th_TH"": ""อุปกรณ์""}",t,2023-06-20 04:10:13.416849,2023-06-20 04:10:13.416849,\N
444,3,438,1,1,438/444/,\N,\N,"{""en_US"": ""Reporting"", ""th_TH"": ""การรายงาน""}",t,2023-06-20 04:10:13.416849,2023-06-20 04:10:13.416849,\N
447,20,438,1,1,438/447/,\N,\N,"{""en_US"": ""Reporting"", ""th_TH"": ""การรายงาน""}",t,2023-06-20 04:10:13.416849,2023-06-20 04:10:13.416849,\N
448,10,447,1,1,438/447/448/,\N,"ir.actions.act_window,670","{""en_US"": ""Maintenance Requests"", ""th_TH"": ""คำร้องขอบำรุงรักษา""}",t,2023-06-20 04:10:13.416849,2023-06-20 04:10:13.416849,\N
449,100,438,1,1,438/449/,\N,\N,"{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2023-06-20 04:10:13.416849,2023-06-20 04:10:13.416849,\N
450,1,449,1,1,438/449/450/,\N,"ir.actions.act_window,675","{""en_US"": ""Maintenance Teams"", ""th_TH"": ""ทีมงานบำรุงรักษา""}",t,2023-06-20 04:10:13.416849,2023-06-20 04:10:13.416849,\N
453,20,449,1,1,438/449/453/,\N,"ir.actions.act_window,677","{""en_US"": ""Activity Types"", ""th_TH"": ""ประเภทกิจกรรม""}",t,2023-06-20 04:10:13.416849,2023-06-20 04:10:13.416849,\N
319,1,167,1,1,292/149/167/319/,\N,"ir.actions.act_window,487","{""en_US"": ""Asset Models""}",t,2023-06-20 04:05:32.197206,2023-09-05 08:04:02.051793,\N
320,25,149,1,1,292/149/320/,\N,\N,"{""en_US"": ""Assets and Revenues""}",t,2023-06-20 04:05:32.197206,2023-09-05 08:04:02.051793,\N
322,2,167,1,1,292/149/167/322/,\N,"ir.actions.act_window,489","{""en_US"": ""Deferred Revenue Models""}",t,2023-06-20 04:05:32.197206,2023-09-05 08:04:02.051793,\N
325,10,146,1,1,292/145/146/325/,\N,"ir.actions.client,493","{""en_US"": ""Depreciation Schedule""}",t,2023-06-20 04:05:32.197206,2023-09-05 08:04:02.051793,\N
424,10,421,1,1,414/421/424/,\N,"ir.actions.act_window,639","{""en_US"": ""Activity Types"", ""th_TH"": ""ประเภทกิจกรรม""}",t,2023-06-20 04:08:25.132889,2023-09-11 03:54:00.936122,\N
425,0,421,1,1,414/421/425/,\N,"ir.actions.act_window,641","{""en_US"": ""Settings"", ""th_TH"": ""การตั้งค่า""}",t,2023-06-20 04:08:25.132889,2023-09-11 03:54:00.936122,\N
313,10,148,1,1,292/145/148/313/,\N,"ir.actions.client,468","{""en_US"": ""Cash Flow Statement""}",t,2023-06-20 04:05:28.545749,2023-09-05 08:03:57.584349,\N
314,10,148,1,1,292/145/148/314/,\N,"ir.actions.client,470","{""en_US"": ""Executive Summary""}",t,2023-06-20 04:05:28.545749,2023-09-05 08:03:57.584349,\N
316,10,157,1,1,292/149/157/316/,\N,"ir.actions.act_window,484","{""en_US"": ""Horizontal Groups""}",t,2023-06-20 04:05:28.545749,2023-09-05 08:03:57.584349,\N
317,8,157,1,1,292/149/157/317/,\N,"ir.actions.act_window,485","{""en_US"": ""Tax Units""}",t,2023-06-20 04:05:28.545749,2023-09-05 08:03:57.584349,\N
302,10,300,1,1,292/145/300/302/,\N,"ir.actions.client,477","{""en_US"": ""Aged Receivable"", ""th_TH"": ""Aged Receivable""}",t,2023-06-20 04:05:28.545749,2023-09-05 08:03:57.584349,\N
311,10,148,1,1,292/145/148/311/,\N,"ir.actions.client,469","{""en_US"": ""Balance Sheet"", ""th_TH"": ""งบดุล""}",t,2023-06-20 04:05:28.545749,2023-09-05 08:03:57.584349,\N
305,10,304,1,1,292/145/304/305/,\N,"ir.actions.client,475","{""en_US"": ""General Ledger"", ""th_TH"": ""บัญชีแยกประเภททั่วไป""}",t,2023-06-20 04:05:28.545749,2023-09-05 08:03:57.584349,\N
301,10,300,1,1,292/145/300/301/,\N,"ir.actions.client,480","{""en_US"": ""Partner Ledger"", ""th_TH"": ""สมุดบัญชีแยกประเภทคู่ค้า""}",t,2023-06-20 04:05:28.545749,2023-09-05 08:03:57.584349,\N
312,10,148,1,1,292/145/148/312/,\N,"ir.actions.client,471","{""en_US"": ""Profit and Loss"", ""th_TH"": ""กำไรขาดทุน""}",t,2023-06-20 04:05:28.545749,2023-09-05 08:03:57.584349,\N
308,50,148,1,1,292/145/148/308/,\N,"ir.actions.client,472","{""en_US"": ""Tax Report"", ""th_TH"": ""รายงานภาษี""}",t,2023-06-20 04:05:28.545749,2023-09-05 08:03:57.584349,\N
306,10,304,1,1,292/145/304/306/,\N,"ir.actions.client,479","{""en_US"": ""Trial Balance"", ""th_TH"": ""งบทดลอง""}",t,2023-06-20 04:05:28.545749,2023-09-05 08:03:57.584349,\N
149,35,292,1,2,292/149/,\N,\N,"{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2023-06-20 04:02:03.189511,2023-09-29 08:28:22.520743,\N
222,2,220,1,1,210/220/222/,\N,"ir.actions.act_window,62","{""en_US"": ""Bank Accounts"", ""th_TH"": ""บัญชีธนาคาร""}",t,2023-06-20 04:04:29.267379,2023-06-20 04:04:29.267379,\N
220,6,210,1,2,210/220/,\N,\N,"{""en_US"": ""Bank Accounts"", ""th_TH"": ""บัญชีธนาคาร""}",t,2023-06-20 04:04:29.267379,2023-09-29 07:35:35.932978,\N
212,2,210,1,2,210/212/,\N,\N,"{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2023-06-20 04:04:29.267379,2023-09-29 07:37:11.533002,\N
210,20,\N,1,2,210/,"contacts,static/description/icon.svg",\N,"{""en_US"": ""Contacts"", ""th_TH"": ""การติดต่อ""}",t,2023-06-20 04:04:29.267379,2023-09-29 07:37:11.533002,\N
179,0,178,1,2,178/179/,\N,\N,"{""en_US"": ""Orders"", ""th_TH"": ""คำสั่ง""}",t,2023-06-20 04:02:17.673357,2023-10-02 07:45:25.355578,\N
184,1,178,1,2,178/184/,\N,\N,"{""en_US"": ""To Invoice"", ""th_TH"": ""ออกใบแจ้งหนี้""}",t,2023-06-20 04:02:17.673357,2023-10-02 07:45:25.355578,\N
686,21,130,1,1,292/130/686/,\N,"ir.actions.act_window,1053","{""en_US"": ""Batch Payments"", ""th_TH"": ""การชำระ""}",t,2023-11-20 09:59:57.699419,2023-11-20 09:59:57.699419,\N
